province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-03-30,30.74,49.79,6.64,8.31,0.7,70.21,6.4,1.22,290.25,54.65,81436.18,50,一级
新疆维吾尔自治区,2015-03-30,20.91,31.62,2.19,1.71,0.22,64.79,0.61,-0.19,279.27,45.34,80846.8,33,一级
宁夏回族自治区,2015-03-30,59.52,115.13,23.04,12.01,0.84,70.56,0.31,4.21,287.37,58.22,83382.47,83,二级
上海市,2015-03-30,39.11,48.58,12.21,30.95,0.69,86.97,-5.26,7.72,287.21,85.53,101688.89,56,二级
浙江省,2015-03-30,42.86,59.23,13.86,32.81,0.74,63.21,-2.22,4.43,289.38,84.13,98201.27,60,二级
吉林省,2015-03-30,57.53,111.32,15.0,17.45,0.75,76.13,3.08,4.24,281.96,52.28,96627.49,81,二级
江苏省,2015-03-30,71.81,130.38,23.45,32.64,1.19,75.95,-4.8,5.49,289.02,76.53,101348.92,97,二级
内蒙古自治区,2015-03-30,26.78,50.58,9.34,5.86,0.36,63.53,0.18,-2.44,280.24,41.9,89683.7,51,二级
山东省,2015-03-30,86.04,213.03,32.38,27.68,1.31,100.77,-1.73,6.93,288.69,59.54,100308.36,132,三级
河南省,2015-03-30,73.63,118.76,23.34,25.28,1.17,69.38,-1.23,4.99,290.52,73.29,98275.91,99,二级
台湾省,2015-03-30,24.25,28.25,5.98,15.43,0.22,78.58,-0.79,1.84,292.42,75.62,93249.84,40,一级
河北省,2015-03-30,91.27,224.91,36.02,33.0,1.2,90.92,1.22,5.23,287.69,45.68,94902.56,138,三级
四川省,2015-03-30,26.73,39.87,9.06,9.19,0.54,82.22,3.22,2.5,285.73,45.31,75212.19,42,一级
海南省,2015-03-30,13.87,19.51,1.31,3.38,0.27,46.42,-1.8,4.04,296.78,82.36,99155.84,24,一级
安徽省,2015-03-30,48.53,69.55,16.28,19.13,1.07,54.65,-2.71,3.5,291.27,78.88,99926.63,67,二级
广西壮族自治区,2015-03-30,34.61,50.59,7.94,9.8,0.77,54.03,1.95,7.68,295.91,78.47,96698.83,51,二级
湖南省,2015-03-30,34.57,49.39,14.39,13.95,1.02,49.41,0.46,3.34,292.85,82.73,96974.71,50,一级
黑龙江省,2015-03-30,27.07,40.77,7.84,8.8,0.45,67.68,4.08,-0.6,276.4,57.03,97419.31,41,一级
天津市,2015-03-30,95.11,258.63,31.77,36.81,1.25,59.1,0.67,5.64,291.04,39.43,100958.9,155,四级
陕西省,2015-03-30,49.15,85.54,20.65,19.74,1.33,73.42,-1.42,5.41,288.09,67.06,88199.27,68,二级
江西省,2015-03-30,34.48,45.37,13.5,12.47,0.87,54.69,0.22,5.06,293.83,80.41,98517.66,50,一级
湖北省,2015-03-30,47.45,68.26,14.35,14.29,1.03,55.78,-1.61,2.89,290.37,81.48,96261.09,66,二级
北京市,2015-03-30,125.92,286.9,32.74,45.87,1.32,90.06,-0.37,2.93,288.09,40.59,97183.57,169,四级
辽宁省,2015-03-30,64.16,151.01,24.44,21.22,1.37,74.79,1.63,8.09,282.49,67.81,98732.84,101,三级
广东省,2015-03-30,28.87,39.95,7.29,15.8,0.66,61.92,-1.33,5.83,295.02,83.38,99050.14,42,一级
山西省,2015-03-30,52.86,106.53,32.04,23.52,1.48,80.44,0.53,5.29,286.38,58.19,88060.52,79,二级
香港特别行政区,2015-03-30,22.67,31.06,3.93,23.07,0.4,72.96,-3.38,3.89,294.77,93.44,100974.55,37,一级
西藏自治区,2015-03-30,8.47,9.87,0.78,0.51,0.18,92.27,6.59,3.47,270.13,58.07,57385.66,47,一级
海外,2015-03-30,12.43,16.57,2.16,2.18,0.25,79.33,8.33,3.06,270.57,75.52,73978.02,40,一级
重庆市,2015-03-30,43.48,64.82,17.96,14.18,0.77,60.14,-3.76,5.48,293.03,65.07,92495.33,61,二级
福建省,2015-03-30,33.38,45.86,10.36,15.02,0.75,61.71,-0.49,3.97,291.62,79.88,96178.09,48,一级
甘肃省,2015-03-30,31.52,52.38,7.96,6.8,0.47,71.47,-1.9,2.12,283.64,37.65,78078.54,52,二级
青海省,2015-03-30,10.63,12.3,0.71,0.74,0.14,77.56,6.0,1.44,276.51,33.44,62047.76,39,一级
贵州省,2015-03-30,36.48,58.66,12.11,11.22,0.66,63.27,0.27,5.91,292.6,70.29,88713.06,55,二级
