province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-05-23,25.04,38.08,7.63,6.26,0.52,81.45,0.65,-1.3,292.63,65.32,81383.8,41,一级
新疆维吾尔自治区,2017-05-23,41.39,50.89,1.18,2.39,0.16,92.46,-2.35,-0.61,289.78,24.3,81828.62,58,二级
宁夏回族自治区,2017-05-23,17.52,37.18,8.25,11.61,0.37,74.46,-3.46,-1.4,286.49,30.09,84662.42,38,一级
上海市,2017-05-23,19.34,27.77,6.61,26.2,0.48,51.27,-3.51,2.13,294.43,92.8,100803.09,33,一级
浙江省,2017-05-23,29.08,41.33,6.59,17.82,0.48,57.47,-0.27,1.95,295.17,85.23,97430.9,42,一级
吉林省,2017-05-23,12.89,17.74,4.39,6.07,0.36,77.86,3.12,-0.82,285.52,61.71,96567.89,39,一级
江苏省,2017-05-23,30.41,49.48,10.25,22.57,0.61,52.29,-3.12,-1.88,292.81,87.62,100826.28,50,一级
内蒙古自治区,2017-05-23,12.61,16.61,2.44,3.2,0.18,76.13,1.4,-1.83,286.71,31.08,90235.05,39,一级
山东省,2017-05-23,18.45,36.39,8.62,14.48,0.58,80.39,-1.6,-5.7,290.83,70.48,100248.02,41,一级
河南省,2017-05-23,21.83,39.77,10.88,13.39,0.72,90.5,-1.82,-7.02,292.29,66.2,98528.31,46,一级
台湾省,2017-05-23,15.09,18.24,5.22,16.46,0.15,65.66,1.19,0.81,295.37,83.69,92556.33,33,一级
河北省,2017-05-23,16.94,26.55,5.55,13.88,0.4,78.08,0.13,-3.92,290.14,42.24,95427.51,40,一级
四川省,2017-05-23,16.22,23.0,5.49,6.4,0.31,76.36,-1.09,-0.39,284.19,68.91,75765.87,39,一级
海南省,2017-05-23,11.95,16.01,2.15,4.32,0.3,56.35,0.44,2.87,301.4,79.64,98433.5,29,一级
安徽省,2017-05-23,35.55,54.6,11.07,21.39,0.68,62.62,-1.52,-2.79,293.94,83.2,99553.67,53,二级
广西壮族自治区,2017-05-23,26.75,39.84,9.39,9.71,0.63,54.81,-0.66,0.05,298.26,84.25,96266.18,40,一级
湖南省,2017-05-23,16.97,29.88,8.9,8.69,0.68,65.06,-1.13,-2.76,294.58,84.96,96802.2,33,一级
黑龙江省,2017-05-23,8.13,11.32,2.31,3.7,0.21,74.48,2.79,-0.68,283.18,53.21,97273.13,38,一级
天津市,2017-05-23,23.09,37.96,7.54,29.66,0.68,76.98,-1.0,-1.95,292.73,47.47,101354.66,39,一级
陕西省,2017-05-23,15.18,23.9,7.78,11.46,0.43,76.37,-1.14,-4.12,287.86,47.67,89117.72,39,一级
江西省,2017-05-23,28.17,39.29,10.44,11.01,0.72,51.45,1.46,0.83,297.02,84.0,97998.97,41,一级
湖北省,2017-05-23,19.84,32.54,9.47,10.05,0.63,71.53,-0.46,-5.42,292.58,77.13,96346.23,36,一级
北京市,2017-05-23,14.58,23.84,2.77,16.81,0.32,71.8,0.4,-1.86,292.34,34.56,97657.32,36,一级
辽宁省,2017-05-23,13.65,20.31,5.35,9.24,0.36,79.04,0.47,-3.04,288.42,57.36,98696.21,40,一级
广东省,2017-05-23,24.36,35.26,6.07,16.78,0.64,55.84,-1.28,2.75,298.72,86.77,98360.0,36,一级
山西省,2017-05-23,16.68,28.1,7.65,11.69,0.45,83.04,-1.68,-4.54,287.17,41.96,88808.61,42,一级
香港特别行政区,2017-05-23,12.18,18.0,2.82,18.09,0.27,53.4,-3.74,3.12,298.86,94.38,100193.11,27,一级
西藏自治区,2017-05-23,8.42,9.39,0.71,0.47,0.15,104.03,1.33,0.68,275.04,63.5,57654.74,54,二级
海外,2017-05-23,17.9,21.71,1.25,1.21,0.17,93.92,1.64,1.36,281.8,56.96,74803.21,47,一级
重庆市,2017-05-23,23.84,36.13,14.66,11.33,0.44,65.48,-0.2,-2.85,292.36,69.61,93024.34,37,一级
福建省,2017-05-23,19.65,30.75,6.99,11.77,0.54,57.9,0.48,1.99,295.77,85.22,95495.31,31,一级
甘肃省,2017-05-23,19.17,37.1,3.66,3.92,0.18,83.93,-3.93,0.26,285.66,39.5,79074.01,42,一级
青海省,2017-05-23,16.43,17.31,0.71,0.68,0.13,100.97,-0.21,-1.07,277.57,45.61,62663.33,51,二级
贵州省,2017-05-23,19.33,32.06,10.19,7.68,0.43,64.0,1.28,-6.16,290.54,85.36,88954.24,33,一级
