province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-03-19,26.51,42.38,6.17,8.49,0.52,86.49,3.03,-3.01,286.6,45.16,81515.02,44,一级
新疆维吾尔自治区,2018-03-19,25.16,32.18,1.88,2.1,0.22,69.53,1.26,-0.19,276.16,37.15,82010.97,36,一级
宁夏回族自治区,2018-03-19,67.41,111.31,22.25,22.56,0.77,66.94,-1.35,1.46,278.6,56.9,84365.16,91,二级
上海市,2018-03-19,29.64,37.63,7.28,33.08,0.65,53.32,2.45,-6.15,282.18,91.34,101615.12,43,一级
浙江省,2018-03-19,25.22,34.07,7.17,31.33,0.83,30.24,0.45,-3.3,284.65,92.97,98116.78,40,一级
吉林省,2018-03-19,11.74,16.57,4.67,6.22,0.41,79.11,-0.39,-6.61,267.04,47.93,98405.09,40,一级
江苏省,2018-03-19,38.14,46.36,7.41,19.61,0.6,69.23,-0.99,-7.06,280.0,83.44,101766.83,54,二级
内蒙古自治区,2018-03-19,17.76,25.8,8.25,6.71,0.35,65.84,-1.66,0.03,271.25,52.89,91024.35,33,一级
山东省,2018-03-19,63.18,87.78,12.39,23.78,0.91,75.41,-3.5,-7.64,277.61,72.01,101255.11,86,二级
河南省,2018-03-19,105.64,123.1,10.36,33.06,1.21,54.4,-3.05,-5.58,279.1,71.44,99391.83,139,三级
台湾省,2018-03-19,25.85,30.99,7.94,20.17,0.24,79.54,0.63,1.24,291.95,71.31,92924.87,40,一级
河北省,2018-03-19,55.22,71.66,7.78,25.06,0.77,65.72,-4.63,-4.01,276.09,50.81,96383.61,76,二级
四川省,2018-03-19,18.09,33.47,5.7,6.91,0.38,83.81,1.35,-3.86,275.59,55.01,75686.83,42,一级
海南省,2018-03-19,14.25,19.96,1.46,4.98,0.28,54.25,-0.43,3.01,297.23,72.38,98951.0,28,一级
安徽省,2018-03-19,41.25,50.02,9.14,23.03,0.76,46.61,-1.38,-5.75,280.22,87.96,100551.18,58,二级
广西壮族自治区,2018-03-19,24.12,38.88,10.44,10.15,0.69,56.94,-0.25,-2.34,291.46,77.78,96816.88,39,一级
湖南省,2018-03-19,23.83,33.28,7.53,15.5,0.94,45.3,-0.77,-5.18,280.55,92.46,97586.25,35,一级
黑龙江省,2018-03-19,4.49,6.92,2.03,2.87,0.26,78.5,4.78,-5.09,260.8,57.75,99339.24,40,一级
天津市,2018-03-19,74.18,103.33,9.92,48.46,1.1,50.03,-6.18,-4.87,278.98,48.51,102682.03,99,二级
陕西省,2018-03-19,64.08,87.63,18.4,26.31,1.16,48.69,-2.6,0.6,279.19,63.43,89187.67,87,二级
江西省,2018-03-19,21.71,29.22,8.82,20.35,1.04,25.76,-0.06,-4.48,284.91,91.94,98752.09,32,一级
湖北省,2018-03-19,52.52,60.12,9.85,19.57,1.01,47.74,-1.56,-4.15,279.72,83.42,97080.41,72,二级
北京市,2018-03-19,50.49,51.72,5.19,30.4,0.62,59.52,-3.89,-3.55,278.43,40.77,98846.1,70,二级
辽宁省,2018-03-19,32.26,46.76,10.57,15.42,0.7,70.52,-4.98,-9.43,273.73,44.85,100231.32,47,一级
广东省,2018-03-19,30.42,41.24,6.47,20.84,0.72,50.38,-0.31,2.96,293.48,87.68,98857.44,44,一级
山西省,2018-03-19,70.27,97.1,19.57,30.01,1.19,65.71,-5.34,-0.3,276.05,43.54,89072.31,95,二级
香港特别行政区,2018-03-19,18.23,25.89,2.97,22.75,0.29,66.68,-2.37,3.36,294.4,94.47,100724.72,34,一级
西藏自治区,2018-03-19,1.3,1.59,0.11,0.52,0.13,105.39,3.33,-1.2,265.62,30.89,57573.51,55,二级
海外,2018-03-19,7.18,9.62,1.36,1.63,0.2,78.64,3.83,-1.29,270.89,59.97,74801.27,40,一级
重庆市,2018-03-19,29.6,47.58,15.34,14.78,0.64,47.6,-1.43,-0.22,282.28,83.56,93398.0,48,一级
福建省,2018-03-19,36.47,49.54,9.61,21.48,0.87,47.36,1.13,1.08,290.53,90.08,95891.77,52,二级
甘肃省,2018-03-19,57.75,89.66,5.53,6.29,0.35,68.6,4.47,-1.32,275.29,45.55,78877.89,79,二级
青海省,2018-03-19,11.44,12.7,0.34,0.52,0.14,93.25,7.27,-3.67,266.72,31.02,62397.88,47,一级
贵州省,2018-03-19,21.34,38.17,12.12,9.35,0.61,59.63,-0.76,-4.73,282.48,82.74,89241.64,39,一级
