province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-07-25,19.56,25.15,5.97,5.16,0.37,62.78,0.14,1.19,292.87,78.61,81223.18,32,一级
新疆维吾尔自治区,2014-07-25,64.22,65.62,0.9,1.04,0.16,71.5,-1.25,-1.97,294.92,30.05,81278.93,87,二级
宁夏回族自治区,2014-07-25,18.18,26.79,7.38,9.02,0.28,83.79,-2.43,4.89,296.58,34.95,83844.79,42,一级
上海市,2014-07-25,35.43,55.32,12.22,21.5,0.64,74.19,1.69,11.56,301.27,79.61,100013.07,53,二级
浙江省,2014-07-25,30.73,44.2,10.97,12.77,0.6,71.26,3.37,6.66,300.26,80.37,97009.11,45,一级
吉林省,2014-07-25,42.45,49.49,4.36,11.24,0.46,74.21,-0.69,0.37,293.64,46.44,96478.98,60,二级
江苏省,2014-07-25,33.63,49.4,12.73,16.69,0.67,49.05,2.63,1.26,299.97,83.35,99666.74,50,一级
内蒙古自治区,2014-07-25,13.42,16.91,4.41,4.24,0.23,77.31,-1.33,1.46,296.73,34.62,89715.34,39,一级
山东省,2014-07-25,22.49,34.45,12.81,14.37,0.67,72.78,-2.77,-7.6,297.23,83.25,99112.64,37,一级
河南省,2014-07-25,42.73,66.01,23.9,20.42,0.82,100.56,-0.37,-5.26,299.89,51.99,97667.03,60,二级
台湾省,2014-07-25,6.72,9.77,4.29,14.39,0.13,41.75,-0.12,3.91,297.55,82.89,92488.51,21,一级
河北省,2014-07-25,40.85,65.24,14.14,19.17,0.75,90.4,-2.71,-2.38,296.63,52.89,94677.71,58,二级
四川省,2014-07-25,21.45,29.55,6.32,6.12,0.3,78.48,-0.72,0.87,289.77,64.89,75504.17,40,一级
海南省,2014-07-25,12.03,17.66,2.87,6.89,0.27,46.95,2.36,1.63,300.63,81.71,98284.75,24,一级
安徽省,2014-07-25,45.33,57.92,14.67,12.2,0.6,59.91,5.18,-2.78,299.83,77.8,98779.82,63,二级
广西壮族自治区,2014-07-25,33.95,47.7,9.41,7.2,0.49,72.75,0.15,0.85,300.98,76.33,96011.47,49,一级
湖南省,2014-07-25,52.11,66.56,16.76,8.55,0.63,81.93,-0.88,-0.63,300.7,70.88,96348.9,72,二级
黑龙江省,2014-07-25,29.0,31.64,1.72,4.79,0.31,70.15,2.22,-0.63,293.36,52.08,97314.82,42,一级
天津市,2014-07-25,59.21,99.87,22.54,33.19,1.37,84.84,-4.04,-2.37,298.39,60.33,100431.67,81,二级
陕西省,2014-07-25,23.76,41.36,11.27,11.79,0.36,81.4,-1.37,0.57,296.71,44.09,88390.3,42,一级
江西省,2014-07-25,51.6,69.7,17.59,8.35,0.54,92.16,1.57,0.54,301.28,72.01,97645.3,71,二级
湖北省,2014-07-25,41.76,64.17,19.96,11.4,0.56,94.75,0.52,-2.48,299.71,57.79,95745.15,59,二级
北京市,2014-07-25,46.78,65.32,8.63,23.43,0.82,103.51,-2.17,-1.62,298.31,48.52,96895.61,65,二级
辽宁省,2014-07-25,39.65,58.37,13.25,24.46,0.93,55.25,-4.56,-2.3,295.01,57.24,98165.35,56,二级
广东省,2014-07-25,28.89,41.71,10.22,12.5,0.82,72.06,0.83,2.7,300.93,82.99,98074.68,42,一级
山西省,2014-07-25,26.17,46.52,17.61,17.64,0.66,85.59,-1.94,-0.83,294.91,46.3,88138.24,47,一级
香港特别行政区,2014-07-25,15.76,24.5,5.53,17.31,0.51,57.22,1.8,5.22,301.32,87.84,99899.36,29,一级
西藏自治区,2014-07-25,7.46,7.75,0.45,0.63,0.12,83.22,-1.14,0.69,281.38,59.49,57756.85,42,一级
海外,2014-07-25,12.88,14.22,1.23,1.03,0.22,71.81,4.39,-1.16,284.69,60.2,74623.7,36,一级
重庆市,2014-07-25,41.82,55.64,16.94,9.2,0.43,93.7,-0.92,-0.14,299.2,64.71,92410.64,59,二级
福建省,2014-07-25,39.12,48.04,13.07,8.34,0.46,79.96,0.97,4.1,298.92,86.79,95257.7,56,二级
甘肃省,2014-07-25,16.06,22.01,3.32,4.41,0.26,82.51,-1.32,0.21,294.46,33.82,78551.5,42,一级
青海省,2014-07-25,7.12,7.56,0.66,0.84,0.12,84.47,-1.38,0.38,284.87,35.42,62721.04,43,一级
贵州省,2014-07-25,40.6,56.81,11.65,9.32,0.42,77.38,0.06,-0.51,296.63,78.76,88557.89,58,二级
