province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-04-05,36.84,55.96,6.11,8.02,0.7,74.33,7.31,2.11,291.57,59.39,81294.16,53,二级
新疆维吾尔自治区,2016-04-05,13.1,17.13,1.51,1.6,0.19,68.18,1.06,-1.66,279.66,50.46,81736.55,35,一级
宁夏回族自治区,2016-04-05,36.6,54.9,16.41,22.5,0.67,59.78,0.24,1.24,284.65,41.02,84045.26,53,二级
上海市,2016-04-05,20.27,39.33,10.17,33.68,0.44,68.92,-5.47,1.12,285.67,79.29,101643.98,43,一级
浙江省,2016-04-05,37.34,59.44,12.79,26.28,0.62,67.82,-2.12,1.03,288.99,86.16,98076.46,55,二级
吉林省,2016-04-05,19.82,30.04,6.86,9.38,0.45,70.95,4.51,-1.83,278.9,40.14,96641.96,36,一级
江苏省,2016-04-05,30.03,61.59,18.25,32.31,0.83,58.76,-4.56,2.55,285.72,64.53,101490.71,56,二级
内蒙古自治区,2016-04-05,10.08,14.24,4.33,4.23,0.24,67.45,3.5,-0.55,279.12,41.83,89799.09,34,一级
山东省,2016-04-05,55.05,109.49,31.99,33.85,0.99,83.7,0.57,5.21,287.76,46.98,100441.86,80,二级
河南省,2016-04-05,56.57,91.92,22.54,31.21,1.11,53.43,-0.72,2.07,287.92,68.34,98557.16,77,二级
台湾省,2016-04-05,25.03,29.34,6.74,18.63,0.2,67.28,1.47,0.8,293.53,68.28,93145.81,36,一级
河北省,2016-04-05,49.49,87.57,21.41,29.57,0.78,75.05,0.4,2.3,285.77,36.56,95081.14,69,二级
四川省,2016-04-05,27.85,40.29,8.02,7.88,0.54,69.1,1.74,0.19,282.99,68.48,75285.48,41,一级
海南省,2016-04-05,5.93,11.28,1.11,3.09,0.19,43.35,-1.04,7.31,299.19,69.74,98932.89,22,一级
安徽省,2016-04-05,42.35,66.35,17.3,31.42,0.94,48.61,-3.7,0.88,288.59,76.93,100067.66,60,二级
广西壮族自治区,2016-04-05,36.41,48.8,8.93,9.96,0.71,52.61,0.86,7.16,297.45,76.05,96461.54,52,二级
湖南省,2016-04-05,41.65,61.69,16.31,14.0,0.89,46.43,-1.45,0.81,290.92,85.42,96913.87,59,二级
黑龙江省,2016-04-05,10.78,14.29,2.97,4.49,0.35,66.52,5.34,-1.38,275.14,54.78,97207.7,34,一级
天津市,2016-04-05,86.22,151.18,28.5,49.34,1.23,78.77,-0.81,2.87,288.13,41.19,101148.66,115,三级
陕西省,2016-04-05,47.48,68.45,14.19,19.67,0.94,51.67,-0.39,0.26,284.35,66.68,88683.93,66,二级
江西省,2016-04-05,36.41,53.42,16.43,13.11,0.94,52.47,-1.26,2.41,293.1,82.26,98435.43,52,二级
湖北省,2016-04-05,39.8,60.15,12.18,17.61,1.0,45.99,-2.09,-0.52,286.62,87.5,96434.33,56,二级
北京市,2016-04-05,69.29,101.69,14.54,35.11,0.74,83.92,-1.24,-0.16,287.3,27.7,97360.42,93,二级
辽宁省,2016-04-05,29.37,52.38,12.48,16.64,0.75,77.15,1.1,-1.84,282.74,33.02,98802.03,52,二级
广东省,2016-04-05,21.48,28.93,6.0,16.8,0.65,37.85,-0.95,6.79,296.28,85.82,98868.22,31,一级
山西省,2016-04-05,49.37,79.61,27.05,25.61,1.27,57.95,2.6,0.77,284.63,44.18,88363.89,68,二级
香港特别行政区,2016-04-05,15.04,20.66,3.76,30.27,0.3,39.16,-2.62,4.61,295.2,96.48,100831.51,38,一级
西藏自治区,2016-04-05,6.69,7.59,0.37,0.53,0.14,92.21,7.31,-0.84,271.18,54.07,57466.55,47,一级
海外,2016-04-05,10.56,15.89,1.3,2.86,0.24,76.07,4.4,-0.31,272.85,67.59,74461.37,39,一级
重庆市,2016-04-05,36.15,53.76,17.14,14.53,0.59,52.44,-4.48,0.6,289.04,79.83,92670.59,52,二级
福建省,2016-04-05,28.52,39.87,9.34,13.91,0.95,50.62,-0.13,3.53,292.37,89.15,96023.24,41,一级
甘肃省,2016-04-05,17.74,27.0,5.98,6.3,0.4,63.55,-0.33,-0.92,280.11,58.28,78650.63,32,一级
青海省,2016-04-05,10.3,11.25,0.98,0.82,0.14,78.08,2.53,-1.7,273.39,60.26,62223.45,40,一级
贵州省,2016-04-05,36.07,53.59,9.88,8.28,0.5,70.61,0.29,3.54,292.73,75.74,88602.78,52,二级
