province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-07-27,14.42,21.84,5.03,5.22,0.34,48.48,1.0,0.12,293.2,74.65,81404.45,25,一级
新疆维吾尔自治区,2016-07-27,12.98,17.8,1.09,2.13,0.17,75.08,-1.18,-0.18,297.22,28.56,81449.19,38,一级
宁夏回族自治区,2016-07-27,17.44,35.51,6.88,14.31,0.37,84.63,3.46,-0.62,298.89,31.29,83908.79,43,一级
上海市,2016-07-27,44.14,71.02,11.61,32.24,0.74,103.67,0.55,4.04,303.3,74.67,100485.97,62,二级
浙江省,2016-07-27,37.57,55.21,9.31,13.93,0.56,83.7,2.06,2.37,301.78,73.85,97358.31,54,二级
吉林省,2016-07-27,20.4,29.93,5.65,7.53,0.43,70.99,-0.55,0.38,296.04,70.65,95780.67,36,一级
江苏省,2016-07-27,42.86,71.89,16.14,21.4,0.77,96.5,1.84,2.52,304.02,69.8,100251.38,61,二级
内蒙古自治区,2016-07-27,13.02,16.29,2.78,3.6,0.26,70.16,2.88,-1.04,296.09,44.91,89360.72,36,一级
山东省,2016-07-27,41.55,71.54,16.0,19.19,0.91,104.54,0.66,-0.28,301.03,67.23,99300.08,61,二级
河南省,2016-07-27,26.53,44.72,10.93,15.16,0.75,84.37,1.55,0.56,302.41,64.69,97639.24,45,一级
台湾省,2016-07-27,20.97,23.87,6.56,17.98,0.12,60.14,1.86,0.31,297.45,76.35,92649.65,31,一级
河北省,2016-07-27,39.68,63.96,11.91,18.29,0.76,96.32,1.88,2.14,299.12,56.66,94347.03,57,二级
四川省,2016-07-27,12.71,18.08,4.57,4.85,0.32,70.7,-0.4,-0.34,289.34,67.45,75661.85,36,一级
海南省,2016-07-27,14.07,18.88,3.08,3.51,0.25,53.48,1.43,6.2,299.2,86.02,98199.65,27,一级
安徽省,2016-07-27,33.45,55.34,12.68,15.63,0.64,75.98,2.83,3.22,303.94,68.85,99116.39,53,二级
广西壮族自治区,2016-07-27,28.07,39.6,8.84,7.19,0.49,62.01,-3.26,1.18,300.81,70.79,96261.95,41,一级
湖南省,2016-07-27,34.39,53.22,12.22,10.01,0.7,82.77,1.99,3.98,302.66,65.11,96543.98,52,二级
黑龙江省,2016-07-27,16.03,21.1,3.61,4.69,0.31,65.24,1.19,0.81,294.12,69.98,96601.19,33,一级
天津市,2016-07-27,45.08,70.59,4.84,19.31,0.75,87.97,1.85,3.6,300.8,68.81,100072.79,63,二级
陕西省,2016-07-27,18.25,29.02,6.79,9.74,0.48,75.76,1.28,0.72,298.11,56.82,88349.09,38,一级
江西省,2016-07-27,37.11,53.8,11.95,8.54,0.74,73.81,1.78,3.77,302.59,69.21,97951.38,53,二级
湖北省,2016-07-27,26.92,45.07,8.38,9.18,0.48,75.93,1.97,2.65,302.39,67.61,95783.71,46,一级
北京市,2016-07-27,37.91,62.79,5.63,19.64,0.64,118.52,0.91,2.35,300.13,56.31,96474.19,66,二级
辽宁省,2016-07-27,31.61,48.28,8.17,14.06,0.84,75.82,0.39,-0.14,297.18,73.65,97639.0,49,一级
广东省,2016-07-27,17.22,27.2,5.75,11.94,0.45,51.52,-2.51,3.34,300.58,79.4,98417.67,28,一级
山西省,2016-07-27,30.93,48.86,19.74,14.98,0.83,81.72,2.36,1.52,297.67,51.62,88003.93,49,一级
香港特别行政区,2016-07-27,3.74,7.64,2.3,12.42,0.18,40.16,-3.46,4.91,301.27,82.87,100281.24,21,一级
西藏自治区,2016-07-27,8.47,9.58,0.84,0.78,0.13,83.24,-1.03,1.47,279.84,69.13,57922.67,42,一级
海外,2016-07-27,17.44,19.44,1.5,1.22,0.17,69.12,2.3,1.98,286.69,66.78,74740.57,35,一级
重庆市,2016-07-27,29.69,42.32,12.16,9.81,0.43,73.89,1.46,1.93,299.6,73.66,92542.25,43,一级
福建省,2016-07-27,32.23,50.87,8.32,11.77,0.61,60.72,1.96,2.07,299.66,78.6,95553.05,51,二级
甘肃省,2016-07-27,9.53,14.77,1.95,4.85,0.24,81.67,1.8,-1.17,294.14,34.67,78808.91,41,一级
青海省,2016-07-27,6.89,7.42,0.39,0.88,0.13,79.01,-0.45,-1.02,282.84,41.02,62992.14,40,一级
贵州省,2016-07-27,23.27,40.2,7.73,9.03,0.42,69.56,0.86,2.89,297.65,72.67,88752.83,41,一级
