province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-10-22,19.77,31.57,7.64,5.91,0.43,53.48,1.34,1.52,287.5,79.95,81859.78,32,一级
新疆维吾尔自治区,2018-10-22,10.51,15.48,1.91,2.33,0.21,71.4,0.33,0.46,276.63,38.34,82244.97,36,一级
宁夏回族自治区,2018-10-22,31.83,81.81,7.68,15.21,0.32,55.19,3.02,-3.87,279.61,32.6,84968.75,66,二级
上海市,2018-10-22,15.55,18.83,4.33,38.78,0.46,48.6,0.04,-2.07,291.3,89.42,101783.06,49,一级
浙江省,2018-10-22,26.59,36.36,5.87,24.79,0.61,32.11,0.89,-1.42,289.68,92.11,98433.97,38,一级
吉林省,2018-10-22,48.28,73.53,13.41,18.2,0.74,68.87,0.74,7.32,283.07,60.54,96933.85,67,二级
江苏省,2018-10-22,29.86,41.71,5.97,23.59,0.49,64.15,-0.87,-1.46,289.75,78.83,101842.17,43,一级
内蒙古自治区,2018-10-22,46.58,56.07,6.25,5.05,0.29,54.1,5.86,0.69,278.41,46.61,90080.46,65,二级
山东省,2018-10-22,51.72,91.3,12.44,38.61,0.69,67.58,2.94,3.1,289.59,55.07,100851.45,71,二级
河南省,2018-10-22,60.07,87.96,11.96,32.99,0.81,54.28,2.97,-1.57,289.55,46.7,99212.92,82,二级
台湾省,2018-10-22,15.67,19.2,7.76,20.25,0.21,68.34,0.47,-1.14,292.63,77.97,93189.64,35,一级
河北省,2018-10-22,64.73,99.0,11.23,32.91,0.78,46.33,6.29,-0.88,284.56,39.65,95488.78,88,二级
四川省,2018-10-22,16.94,24.67,5.94,8.25,0.4,60.46,0.91,0.97,279.03,70.72,76006.17,31,一级
海南省,2018-10-22,11.2,18.79,2.05,3.33,0.29,65.99,-4.32,0.2,298.06,83.76,99296.55,33,一级
安徽省,2018-10-22,36.85,49.64,7.18,25.6,0.57,53.72,0.09,-1.61,289.7,78.22,100630.19,53,二级
广西壮族自治区,2018-10-22,20.65,36.44,11.94,9.37,0.67,41.02,-2.95,-4.0,291.3,89.01,97320.47,37,一级
湖南省,2018-10-22,28.75,43.7,8.6,13.49,0.76,45.73,-0.13,-2.58,287.54,82.53,97913.33,44,一级
黑龙江省,2018-10-22,49.38,78.52,17.73,19.71,0.7,47.81,-1.97,5.82,280.77,65.2,97721.16,68,二级
天津市,2018-10-22,92.18,119.45,13.19,52.51,1.12,36.49,4.79,1.09,288.26,42.66,101546.55,122,三级
陕西省,2018-10-22,35.08,58.12,9.22,17.1,0.53,44.61,2.4,-3.38,283.39,44.39,89535.51,55,二级
江西省,2018-10-22,23.12,34.25,8.94,13.26,0.78,36.76,1.04,-2.85,289.77,88.05,99161.09,35,一级
湖北省,2018-10-22,31.36,46.86,10.84,15.0,0.66,51.65,1.08,-2.08,288.18,65.49,97250.39,47,一级
北京市,2018-10-22,84.29,95.01,6.46,40.24,0.84,38.36,4.69,-1.6,285.39,33.8,97745.84,112,三级
辽宁省,2018-10-22,66.37,91.76,18.28,25.95,1.09,78.21,2.72,7.01,285.78,66.15,98937.97,90,二级
广东省,2018-10-22,25.89,41.41,10.18,16.36,0.65,57.34,-2.17,-2.62,294.91,84.29,99328.57,42,一级
山西省,2018-10-22,49.94,83.44,10.59,25.81,0.85,47.06,7.05,-3.4,281.39,41.0,89014.76,69,二级
香港特别行政区,2018-10-22,19.76,30.61,5.91,22.7,0.38,74.87,-3.25,-0.95,297.2,85.86,101118.22,38,一级
西藏自治区,2018-10-22,4.08,4.63,0.4,0.6,0.14,93.12,3.92,1.05,267.3,52.76,57451.49,47,一级
海外,2018-10-22,8.52,11.45,3.15,1.83,0.2,76.92,2.53,-0.68,273.09,63.06,74802.18,39,一级
重庆市,2018-10-22,31.22,49.32,14.64,18.22,0.64,35.79,-0.36,-0.57,287.0,73.66,93805.18,50,一级
福建省,2018-10-22,23.25,33.59,8.63,11.09,0.56,50.03,0.91,-2.21,291.33,88.55,96371.82,34,一级
甘肃省,2018-10-22,23.56,43.08,3.38,5.94,0.23,64.9,1.5,-1.01,276.34,41.81,79409.29,44,一级
青海省,2018-10-22,4.75,5.97,0.54,0.81,0.13,83.67,0.18,-0.55,268.05,54.01,62597.97,42,一级
贵州省,2018-10-22,22.76,36.92,14.39,9.64,0.61,43.89,-2.02,-1.59,285.9,87.94,89666.66,37,一级
