province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-04-22,24.35,34.56,5.65,6.65,0.6,70.63,5.77,3.84,289.91,68.43,81110.38,36,一级
新疆维吾尔自治区,2016-04-22,44.13,52.04,1.32,1.91,0.19,81.51,-1.26,-0.79,284.53,31.74,81391.7,62,二级
宁夏回族自治区,2016-04-22,23.15,60.75,11.97,19.86,0.39,64.54,-0.23,-1.19,286.8,20.5,83965.28,56,二级
上海市,2016-04-22,84.69,111.98,20.98,56.92,1.02,114.26,-0.69,3.71,292.02,71.98,101123.21,113,三级
浙江省,2016-04-22,35.35,54.8,11.92,26.25,0.82,71.96,-1.13,1.47,292.15,82.38,97744.04,53,二级
吉林省,2016-04-22,29.45,84.0,2.83,4.86,0.34,77.33,8.43,2.42,280.88,36.2,95540.58,68,二级
江苏省,2016-04-22,56.57,109.64,24.2,34.69,1.06,95.29,1.53,2.87,293.68,62.57,100856.87,80,二级
内蒙古自治区,2016-04-22,24.16,33.94,2.35,2.06,0.2,74.53,4.53,-4.01,279.12,39.7,89318.31,38,一级
山东省,2016-04-22,74.85,196.41,22.87,26.61,0.86,88.64,-1.46,-3.37,292.96,23.83,99939.07,124,三级
河南省,2016-04-22,46.79,113.07,23.81,29.72,0.95,86.76,-0.44,-0.76,294.74,33.19,98103.67,82,二级
台湾省,2016-04-22,11.8,14.65,5.32,17.02,0.13,50.75,1.83,1.37,295.3,72.54,92838.11,26,一级
河北省,2016-04-22,57.82,117.31,8.19,16.57,0.37,76.27,3.85,-4.64,286.72,16.67,94895.17,84,二级
四川省,2016-04-22,21.36,30.04,6.17,8.61,0.41,70.57,1.23,-0.1,280.02,75.41,75196.78,36,一级
海南省,2016-04-22,6.14,10.12,1.19,4.48,0.21,43.59,-0.22,6.0,300.24,71.36,98760.61,22,一级
安徽省,2016-04-22,38.67,66.95,12.82,23.77,0.71,72.02,1.13,2.44,293.85,64.09,99616.68,59,二级
广西壮族自治区,2016-04-22,21.45,30.94,7.72,9.51,0.58,63.53,0.53,5.13,297.14,78.62,96312.98,32,一级
湖南省,2016-04-22,33.98,51.64,13.61,13.02,0.65,56.53,-1.43,0.87,292.68,80.33,96738.02,51,二级
黑龙江省,2016-04-22,17.89,49.56,3.37,3.81,0.3,67.06,2.63,2.91,278.38,51.53,95977.36,50,一级
天津市,2016-04-22,44.3,137.9,5.34,22.24,0.33,68.71,3.15,-5.66,291.62,11.21,100930.93,94,二级
陕西省,2016-04-22,30.54,59.04,9.8,18.32,0.72,64.46,-0.57,-0.56,288.99,37.67,88478.6,55,二级
江西省,2016-04-22,30.77,44.08,14.48,11.59,0.72,57.24,-0.89,0.41,292.91,85.87,98210.77,45,一级
湖北省,2016-04-22,36.15,61.31,11.16,16.95,0.63,67.0,-0.09,1.46,292.19,61.44,96127.1,56,二级
北京市,2016-04-22,49.44,83.12,2.44,10.13,0.2,77.96,5.2,-5.92,288.23,13.01,97197.28,69,二级
辽宁省,2016-04-22,49.68,138.27,5.76,12.3,0.57,75.76,6.86,-2.39,284.25,23.18,98063.21,95,二级
广东省,2016-04-22,23.56,34.39,7.53,19.41,0.71,47.33,0.86,4.77,297.41,85.59,98573.91,35,一级
山西省,2016-04-22,31.54,72.16,16.85,21.32,0.98,68.87,-0.1,-1.84,287.35,22.41,88244.89,62,二级
香港特别行政区,2016-04-22,14.7,20.67,5.0,37.94,0.34,44.89,1.0,6.34,296.98,98.44,100497.06,48,一级
西藏自治区,2016-04-22,8.2,9.27,0.41,0.55,0.13,95.3,5.62,-0.33,271.1,48.5,57140.59,48,一级
海外,2016-04-22,25.44,29.45,1.49,1.97,0.2,71.49,1.05,3.04,275.66,74.96,74247.04,37,一级
重庆市,2016-04-22,40.01,52.4,14.97,16.19,0.57,45.31,-0.97,-0.97,288.17,85.42,92717.76,57,二级
福建省,2016-04-22,29.41,42.76,11.86,14.75,0.82,56.21,-0.51,1.89,293.66,89.01,95692.68,43,一级
甘肃省,2016-04-22,12.35,19.56,3.27,6.48,0.24,81.09,-1.18,-0.44,282.3,37.69,78566.21,41,一级
青海省,2016-04-22,6.25,6.54,0.9,0.67,0.13,102.62,0.97,-1.57,269.89,52.77,62132.79,53,二级
贵州省,2016-04-22,30.18,44.25,8.97,11.77,0.48,53.03,-0.28,1.35,290.24,86.1,88565.13,45,一级
