province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-08-05,16.65,29.33,8.07,5.13,0.41,56.42,-2.51,0.76,291.53,84.69,81161.85,30,一级
新疆维吾尔自治区,2018-08-05,14.94,18.9,1.08,1.57,0.14,72.61,-1.42,-1.25,294.68,38.55,81622.08,37,一级
宁夏回族自治区,2018-08-05,30.75,49.67,8.63,10.44,0.39,98.78,-0.03,3.02,299.36,44.32,83874.26,50,一级
上海市,2018-08-05,16.72,28.28,5.62,14.92,0.4,81.17,-3.78,4.24,301.69,84.35,100559.25,41,一级
浙江省,2018-08-05,25.06,40.63,8.12,11.53,0.56,76.49,-1.05,2.59,300.63,78.3,97274.15,41,一级
吉林省,2018-08-05,16.52,23.76,5.53,5.13,0.34,58.83,0.76,-3.28,292.48,84.18,96468.94,30,一级
江苏省,2018-08-05,32.17,52.43,7.89,17.37,0.62,101.6,-3.39,3.57,302.88,75.8,100342.74,52,二级
内蒙古自治区,2018-08-05,22.34,27.88,5.28,3.33,0.25,74.92,-1.08,-0.66,295.72,61.62,89892.35,38,一级
山东省,2018-08-05,30.08,52.63,8.25,13.42,0.56,94.74,-3.26,2.8,302.79,75.68,99442.82,52,二级
河南省,2018-08-05,38.62,57.7,7.44,14.08,0.84,90.22,-0.06,0.02,303.23,64.07,97588.99,55,二级
台湾省,2018-08-05,25.97,29.25,8.34,19.37,0.18,79.21,-0.52,-1.13,297.34,82.18,92388.03,40,一级
河北省,2018-08-05,38.12,59.62,8.97,12.61,0.56,96.66,-3.96,-0.57,299.47,75.66,94731.31,55,二级
四川省,2018-08-05,22.79,32.18,6.12,5.52,0.34,79.82,-1.08,0.19,289.12,75.38,75544.99,40,一级
海南省,2018-08-05,10.53,14.35,2.22,5.58,0.26,44.52,-0.04,1.2,300.45,80.42,98298.65,23,一级
安徽省,2018-08-05,30.38,49.46,7.42,14.4,0.6,81.35,-0.55,2.91,303.12,68.26,99075.78,50,一级
广西壮族自治区,2018-08-05,19.33,35.05,6.22,7.75,0.54,46.15,-0.99,1.26,299.62,80.76,96114.73,36,一级
湖南省,2018-08-05,20.63,36.8,8.13,7.35,0.7,58.96,0.85,1.34,301.17,71.15,96401.08,37,一级
黑龙江省,2018-08-05,8.12,11.02,1.96,2.94,0.23,56.97,-0.06,-2.52,291.83,69.83,97478.51,29,一级
天津市,2018-08-05,26.76,55.42,9.15,17.71,0.83,84.65,-5.48,-0.42,301.68,81.13,100481.09,53,二级
陕西省,2018-08-05,43.52,65.87,10.71,13.32,0.72,92.04,-0.01,1.33,300.08,51.43,88327.69,61,二级
江西省,2018-08-05,23.13,37.93,9.44,7.71,0.65,59.15,0.43,2.07,302.16,69.3,97757.37,38,一级
湖北省,2018-08-05,32.52,48.66,7.9,7.68,0.62,83.85,0.38,1.1,301.73,64.89,95724.72,49,一级
北京市,2018-08-05,41.29,64.07,5.03,14.02,0.69,99.68,-3.23,-0.41,300.2,76.42,96983.0,58,二级
辽宁省,2018-08-05,16.28,27.57,7.09,8.11,0.41,68.4,-1.0,-3.77,297.69,74.26,98322.96,35,一级
广东省,2018-08-05,19.83,33.59,6.15,13.44,0.57,55.97,-0.45,1.73,300.76,80.83,98181.49,34,一级
山西省,2018-08-05,48.88,73.65,10.25,15.69,0.83,110.52,-2.69,0.69,298.48,61.78,88138.73,68,二级
香港特别行政区,2018-08-05,8.66,12.4,3.53,20.02,0.24,41.49,-1.32,2.12,301.38,82.93,99988.42,26,一级
西藏自治区,2018-08-05,16.15,17.03,1.8,0.64,0.15,98.86,-1.75,0.83,280.89,73.82,57721.94,50,一级
海外,2018-08-05,9.05,10.49,1.82,1.15,0.17,72.98,1.94,-0.06,284.82,70.31,74780.75,37,一级
重庆市,2018-08-05,34.74,49.16,12.35,10.83,0.47,80.32,0.13,0.63,299.86,67.24,92462.34,50,一级
福建省,2018-08-05,18.25,34.02,8.69,7.95,0.58,68.55,-0.31,1.52,299.29,82.0,95346.22,35,一级
甘肃省,2018-08-05,23.05,32.12,3.86,4.24,0.23,79.11,-0.76,-0.82,293.94,51.65,78769.9,40,一级
青海省,2018-08-05,20.62,21.75,2.13,0.78,0.14,79.2,-2.43,-0.41,283.15,72.67,62843.68,40,一级
贵州省,2018-08-05,19.96,34.0,6.7,5.98,0.42,55.15,-0.92,0.65,295.39,84.35,88618.9,34,一级
