province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-10-08,30.24,42.31,11.69,6.65,0.61,53.83,-0.92,0.78,288.83,90.13,81711.24,44,一级
新疆维吾尔自治区,2016-10-08,13.32,20.44,1.77,2.19,0.21,69.45,1.16,-0.18,280.18,38.35,82140.26,35,一级
宁夏回族自治区,2016-10-08,23.53,39.86,14.39,16.6,0.57,58.42,-1.99,2.91,282.26,42.58,84792.97,40,一级
上海市,2016-10-08,14.7,25.89,9.8,19.18,0.53,70.6,-0.83,-6.84,295.15,80.89,101381.09,36,一级
浙江省,2016-10-08,14.31,24.59,8.51,21.65,0.6,47.5,-1.67,-6.26,293.62,88.83,97919.01,28,一级
吉林省,2016-10-08,14.2,19.83,7.14,9.87,0.49,44.18,4.89,-1.39,278.72,85.35,96476.24,23,一级
江苏省,2016-10-08,27.22,48.69,12.49,19.57,0.63,69.1,0.02,-7.51,292.08,65.36,101614.48,49,一级
内蒙古自治区,2016-10-08,5.81,8.21,3.23,3.29,0.24,60.87,2.24,-3.27,275.37,53.51,90551.28,31,一级
山东省,2016-10-08,33.34,59.68,16.11,27.86,0.83,45.4,2.66,-6.32,288.37,47.38,100982.32,55,二级
河南省,2016-10-08,37.16,64.75,18.44,37.58,1.04,38.63,-1.32,-4.69,290.41,36.16,99299.18,58,二级
台湾省,2016-10-08,4.42,6.36,3.42,12.71,0.11,33.04,-2.33,3.13,295.76,88.65,92519.68,17,一级
河北省,2016-10-08,15.71,26.5,7.48,19.27,0.49,49.51,3.95,-5.93,282.47,39.56,95889.2,27,一级
四川省,2016-10-08,22.0,29.57,8.31,6.66,0.35,64.37,0.44,1.03,282.37,84.39,75940.44,33,一级
海南省,2016-10-08,37.56,52.76,9.39,6.83,0.46,73.39,0.75,-3.38,299.21,80.65,98740.75,54,二级
安徽省,2016-10-08,43.11,67.83,14.48,26.18,0.7,60.72,-1.87,-7.05,291.92,67.47,100426.33,61,二级
广西壮族自治区,2016-10-08,49.8,62.72,15.11,10.43,0.67,74.05,-3.03,-6.13,297.29,68.46,96789.1,69,二级
湖南省,2016-10-08,47.07,69.44,14.14,12.94,0.84,83.28,-3.51,-6.96,294.1,72.58,97408.55,66,二级
黑龙江省,2016-10-08,8.39,12.4,3.18,5.07,0.35,51.33,0.73,-4.78,274.02,70.03,97537.19,26,一级
天津市,2016-10-08,17.37,28.16,5.69,25.61,0.55,42.11,4.5,-6.68,286.35,36.49,102020.05,33,一级
陕西省,2016-10-08,21.54,34.53,9.32,17.36,0.53,48.66,-1.44,-1.15,284.42,43.71,89521.08,35,一级
江西省,2016-10-08,30.28,44.58,14.18,11.84,0.85,57.53,-2.1,-7.53,294.03,82.69,98558.08,45,一级
湖北省,2016-10-08,36.38,53.73,12.27,16.72,0.69,60.1,-3.06,-5.28,291.78,54.47,97059.91,52,二级
北京市,2016-10-08,7.49,11.94,2.96,12.22,0.28,53.35,4.37,-7.26,283.54,33.2,98238.51,27,一级
辽宁省,2016-10-08,12.76,19.72,7.99,10.78,0.62,47.16,5.67,-4.82,281.78,63.07,98900.92,24,一级
广东省,2016-10-08,26.41,35.91,11.21,12.69,0.73,52.32,-1.84,-7.98,298.27,75.62,98528.25,38,一级
山西省,2016-10-08,15.58,30.23,16.83,22.74,0.65,49.71,2.62,-3.35,281.97,32.68,89196.82,31,一级
香港特别行政区,2016-10-08,24.14,36.03,9.94,24.17,0.68,50.34,-0.97,-10.2,299.82,75.6,100166.41,37,一级
西藏自治区,2016-10-08,11.15,12.44,1.02,0.66,0.14,85.72,5.7,1.63,275.33,54.27,57707.3,43,一级
海外,2016-10-08,8.74,10.91,2.96,1.56,0.2,71.64,2.81,-2.45,274.86,74.74,74728.68,36,一级
重庆市,2016-10-08,41.12,52.7,17.48,13.41,0.54,50.34,-3.32,-1.14,290.29,77.28,93537.78,58,二级
福建省,2016-10-08,13.58,20.19,7.85,11.68,0.52,36.54,-1.39,-5.0,295.27,89.11,95651.92,21,一级
甘肃省,2016-10-08,12.4,18.3,4.03,6.25,0.28,66.65,-0.22,0.89,279.3,44.04,79233.85,34,一级
青海省,2016-10-08,7.6,8.41,1.04,1.03,0.14,73.95,1.79,-0.21,274.88,50.87,62606.75,37,一级
贵州省,2016-10-08,40.62,54.57,15.33,9.94,0.63,61.2,-2.61,-2.92,290.45,83.49,89399.06,58,二级
