province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-08-07,19.43,28.3,7.46,5.62,0.41,46.55,-1.99,1.35,291.34,87.29,81297.81,29,一级
新疆维吾尔自治区,2015-08-07,28.75,33.28,1.52,2.27,0.19,73.35,-2.17,0.05,296.88,31.72,81363.99,42,一级
宁夏回族自治区,2015-08-07,22.51,44.74,11.02,11.36,0.57,85.68,-1.45,4.96,296.55,41.32,84129.63,45,一级
上海市,2015-08-07,13.23,27.28,6.0,11.6,0.36,30.38,-6.6,-1.31,300.0,91.2,100873.12,28,一级
浙江省,2015-08-07,18.56,31.02,7.15,11.75,0.36,36.19,-5.31,-3.64,298.92,82.73,97394.35,32,一级
吉林省,2015-08-07,24.82,33.11,6.37,5.89,0.38,64.94,0.37,4.82,296.56,75.41,96826.34,36,一级
江苏省,2015-08-07,23.47,41.4,10.92,14.85,0.46,43.21,-4.83,2.01,300.35,82.47,100800.8,42,一级
内蒙古自治区,2015-08-07,19.36,24.49,4.61,3.7,0.25,67.2,-1.58,-0.45,294.78,53.9,90056.82,34,一级
山东省,2015-08-07,36.41,58.84,13.9,20.68,0.82,55.2,-2.76,1.04,299.03,83.36,100006.35,55,二级
河南省,2015-08-07,49.51,76.57,12.35,16.62,0.83,81.04,-2.28,-1.91,300.41,63.6,98183.31,69,二级
台湾省,2015-08-07,3.88,13.82,2.23,6.27,0.08,28.9,-1.31,-12.23,297.91,75.7,91190.0,15,一级
河北省,2015-08-07,51.82,73.87,9.46,16.08,0.61,77.45,-0.36,0.44,296.62,68.74,95153.84,72,二级
四川省,2015-08-07,26.1,35.97,7.48,8.39,0.37,71.4,-0.27,1.45,287.16,79.61,75591.43,38,一级
海南省,2015-08-07,13.92,20.39,2.74,5.45,0.2,43.64,0.73,-0.79,299.59,79.15,98301.6,22,一级
安徽省,2015-08-07,33.33,51.04,10.25,17.51,0.52,56.37,-3.29,-0.38,301.08,72.93,99474.41,51,二级
广西壮族自治区,2015-08-07,33.79,51.38,8.15,9.3,0.59,64.66,-0.51,-1.64,300.52,69.85,96191.21,51,二级
湖南省,2015-08-07,32.55,51.16,12.83,10.35,0.67,74.29,-1.97,-2.91,300.71,67.01,96598.97,51,二级
黑龙江省,2015-08-07,26.44,32.38,5.75,4.68,0.34,69.05,-0.66,2.71,295.44,77.76,97668.08,38,一级
天津市,2015-08-07,52.2,81.57,10.64,22.34,0.73,80.74,-2.58,1.35,298.31,78.75,100990.1,72,二级
陕西省,2015-08-07,31.01,50.58,10.06,13.6,0.69,79.77,-1.75,2.71,297.65,44.74,88714.92,51,二级
江西省,2015-08-07,36.85,54.83,12.3,8.6,0.63,67.66,-2.6,-3.98,301.68,66.87,97817.1,53,二级
湖北省,2015-08-07,33.43,51.4,7.81,9.1,0.59,80.52,-2.4,-1.59,300.2,61.28,96116.79,51,二级
北京市,2015-08-07,79.37,103.34,5.19,19.44,0.82,101.41,-0.71,1.04,296.94,75.89,97379.18,106,三级
辽宁省,2015-08-07,24.72,35.46,8.03,9.08,0.56,57.53,0.47,4.87,296.61,84.4,98682.11,36,一级
广东省,2015-08-07,36.07,51.6,9.4,12.48,0.68,80.15,0.2,-3.98,301.9,68.88,98011.15,52,二级
山西省,2015-08-07,40.65,59.99,16.01,13.33,0.85,80.02,-0.89,1.55,296.02,51.04,88552.98,58,二级
香港特别行政区,2015-08-07,35.89,61.69,13.14,41.92,0.77,80.51,1.87,-3.62,303.17,69.26,99710.17,56,二级
西藏自治区,2015-08-07,14.47,15.12,0.81,0.66,0.13,97.72,-1.95,-0.33,280.11,69.84,57767.66,49,一级
海外,2015-08-07,15.11,18.6,2.39,1.74,0.19,72.76,1.49,-0.05,285.74,76.73,74690.14,37,一级
重庆市,2015-08-07,31.77,45.68,12.83,12.63,0.45,68.33,-3.05,0.69,298.83,65.74,92730.48,46,一级
福建省,2015-08-07,17.53,28.35,6.38,9.43,0.44,35.14,-3.03,-6.46,299.4,69.64,95095.63,29,一级
甘肃省,2015-08-07,26.36,38.65,6.4,5.05,0.33,80.29,-3.15,2.66,292.18,45.33,78794.99,41,一级
青海省,2015-08-07,21.75,22.25,1.05,0.87,0.13,83.61,-1.0,-2.72,280.87,61.68,62752.78,42,一级
贵州省,2015-08-07,22.05,34.65,7.04,7.82,0.4,50.04,-1.49,0.25,295.64,80.93,88778.35,35,一级
