province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-07-30,14.55,22.72,5.57,5.37,0.4,51.17,-0.93,1.09,291.81,86.24,81073.29,26,一级
新疆维吾尔自治区,2018-07-30,42.36,45.89,1.13,1.48,0.15,64.07,-2.24,-1.41,292.17,44.09,81386.24,60,二级
宁夏回族自治区,2018-07-30,31.42,47.63,10.37,7.77,0.44,99.71,-3.43,4.32,298.02,59.8,83804.54,50,一级
上海市,2018-07-30,38.2,53.32,6.79,24.14,0.63,85.52,0.76,-3.36,301.91,80.49,100323.98,54,二级
浙江省,2018-07-30,34.65,53.02,6.66,14.96,0.59,93.73,0.95,-0.67,301.89,70.49,97128.98,52,二级
吉林省,2018-07-30,25.4,38.68,5.14,7.18,0.42,96.63,-0.0,0.28,300.38,65.98,96240.95,49,一级
江苏省,2018-07-30,30.65,48.56,8.61,17.88,0.62,90.16,-1.71,-1.02,302.26,77.24,100270.5,49,一级
内蒙古自治区,2018-07-30,26.04,33.36,6.87,3.56,0.3,86.93,-1.54,0.17,298.42,58.11,89694.93,44,一级
山东省,2018-07-30,32.19,53.04,8.95,18.44,0.71,80.28,-2.63,0.87,301.95,73.73,99439.65,52,二级
河南省,2018-07-30,27.47,45.25,6.98,14.16,0.76,83.63,-0.95,0.67,302.41,66.54,97623.71,46,一级
台湾省,2018-07-30,25.15,28.41,7.63,19.35,0.14,69.26,1.59,0.33,296.96,83.57,92315.64,36,一级
河北省,2018-07-30,47.96,71.89,8.52,13.55,0.69,105.98,-1.27,0.17,300.22,70.64,94677.0,67,二级
四川省,2018-07-30,18.21,24.93,6.15,6.04,0.36,65.72,-0.82,1.04,289.1,80.91,75356.02,33,一级
海南省,2018-07-30,4.61,7.62,1.25,3.73,0.24,42.76,2.4,5.74,300.41,80.04,98192.79,22,一级
安徽省,2018-07-30,25.89,43.23,7.17,15.06,0.55,82.88,-0.51,0.63,303.53,64.38,99067.81,44,一级
广西壮族自治区,2018-07-30,13.73,22.64,5.76,7.22,0.48,43.46,-3.24,0.85,299.05,81.03,95970.26,23,一级
湖南省,2018-07-30,17.49,30.85,8.96,9.31,0.63,63.35,0.13,2.5,301.8,62.61,96358.0,32,一级
黑龙江省,2018-07-30,14.83,21.61,2.99,4.24,0.28,69.43,1.11,-0.8,296.14,71.55,97157.6,35,一级
天津市,2018-07-30,53.61,78.6,8.38,20.78,0.96,104.98,-2.86,0.94,301.28,74.49,100426.46,74,二级
陕西省,2018-07-30,33.94,53.92,9.57,10.82,0.71,89.09,-2.1,1.38,298.21,68.03,88276.63,52,二级
江西省,2018-07-30,23.61,38.51,9.31,7.7,0.62,83.22,0.37,1.19,303.04,62.4,97724.29,42,一级
湖北省,2018-07-30,16.38,28.7,5.69,9.26,0.5,70.35,0.12,2.14,301.4,67.0,95694.03,36,一级
北京市,2018-07-30,57.99,80.44,3.35,15.53,0.86,123.63,-0.76,1.05,301.16,69.1,96885.22,79,二级
辽宁省,2018-07-30,40.17,61.95,8.24,13.77,0.75,98.23,0.92,2.02,301.96,69.35,98078.84,57,二级
广东省,2018-07-30,16.55,26.55,6.04,14.48,0.51,55.7,-0.52,2.89,300.79,77.45,98123.72,28,一级
山西省,2018-07-30,45.49,68.17,9.98,12.4,0.85,114.13,-3.12,0.01,297.39,70.86,88138.63,64,二级
香港特别行政区,2018-07-30,5.06,7.56,2.6,17.26,0.18,38.42,-0.59,4.08,301.66,81.12,99968.94,22,一级
西藏自治区,2018-07-30,14.28,15.13,1.04,0.74,0.14,91.21,1.34,1.29,280.46,73.73,57514.14,46,一级
海外,2018-07-30,14.0,15.77,1.54,1.32,0.16,71.66,1.33,1.42,283.14,76.69,74503.63,36,一级
重庆市,2018-07-30,14.57,23.22,8.22,10.38,0.37,56.34,-1.47,2.79,299.62,69.53,92310.76,29,一级
福建省,2018-07-30,26.25,42.85,7.49,9.75,0.6,82.24,0.67,0.7,300.38,74.22,95259.15,43,一级
甘肃省,2018-07-30,23.9,32.32,5.82,4.01,0.27,80.81,-4.13,0.43,294.29,58.47,78494.29,41,一级
青海省,2018-07-30,19.05,20.04,2.14,0.85,0.13,84.51,-3.18,1.79,284.01,71.59,62531.17,43,一级
贵州省,2018-07-30,12.01,21.41,4.77,6.3,0.31,52.22,-0.96,2.96,295.91,79.95,88490.95,27,一级
