province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-10-12,27.61,36.19,14.37,7.09,0.45,59.65,-2.78,0.34,284.52,69.31,82155.46,40,一级
新疆维吾尔自治区,2015-10-12,40.4,49.45,1.59,2.51,0.21,61.4,-1.12,0.76,284.29,27.93,82104.34,57,二级
宁夏回族自治区,2015-10-12,25.41,46.5,16.83,17.8,0.49,62.28,-3.5,3.97,282.76,41.47,84990.94,47,一级
上海市,2015-10-12,77.96,119.48,29.58,79.14,1.17,66.52,2.61,-2.43,290.16,40.33,102284.5,104,三级
浙江省,2015-10-12,50.89,77.31,21.36,35.04,0.68,83.92,0.99,-2.38,289.34,46.57,98896.09,70,二级
吉林省,2015-10-12,11.81,16.42,5.31,10.01,0.4,46.84,5.07,-2.88,278.81,61.84,96931.81,24,一级
江苏省,2015-10-12,65.93,116.96,29.27,48.46,0.96,69.44,2.88,-2.25,290.46,34.79,102172.92,89,二级
内蒙古自治区,2015-10-12,7.9,12.35,5.67,5.17,0.28,58.43,1.62,-2.12,280.59,45.44,90732.4,30,一级
山东省,2015-10-12,54.12,100.0,30.1,52.2,1.11,45.96,2.45,-2.94,288.83,40.35,101207.07,76,二级
河南省,2015-10-12,47.27,83.57,30.67,48.05,1.09,52.72,1.04,-1.67,290.55,26.04,99580.76,67,二级
台湾省,2015-10-12,20.01,23.76,9.28,13.43,0.26,73.29,-2.84,-3.22,292.36,74.14,93351.19,37,一级
河北省,2015-10-12,19.08,39.21,10.89,27.51,0.57,48.42,2.52,-3.31,286.48,35.62,96090.1,40,一级
四川省,2015-10-12,32.22,46.61,10.49,12.09,0.49,70.76,0.77,2.03,281.26,65.07,76199.01,47,一级
海南省,2015-10-12,19.35,31.83,10.42,6.73,0.4,74.15,-5.12,-7.47,296.9,85.03,99334.75,38,一级
安徽省,2015-10-12,66.92,97.26,20.86,45.97,0.84,55.68,1.01,-1.55,290.33,31.98,101014.64,90,二级
广西壮族自治区,2015-10-12,31.78,50.07,15.46,12.39,0.62,59.31,-3.99,-4.55,292.15,52.39,97599.95,51,二级
湖南省,2015-10-12,37.26,62.32,19.13,20.79,0.69,63.72,-2.61,-1.9,291.69,47.6,98127.83,57,二级
黑龙江省,2015-10-12,5.73,8.56,1.92,3.4,0.27,57.78,5.17,-5.23,274.9,59.89,97607.52,29,一级
天津市,2015-10-12,20.41,47.81,7.21,32.41,0.56,33.47,2.04,-2.11,289.55,30.57,102119.52,48,一级
陕西省,2015-10-12,21.68,40.62,11.05,23.37,0.66,56.25,-1.48,-0.1,285.57,37.59,89763.03,41,一级
江西省,2015-10-12,35.89,55.02,20.22,19.72,0.58,65.34,-1.86,-3.55,291.0,47.19,99496.33,53,二级
湖北省,2015-10-12,39.4,60.71,14.56,23.0,0.74,70.4,-0.73,-0.87,290.71,35.0,97554.88,56,二级
北京市,2015-10-12,10.88,21.64,3.63,25.9,0.36,47.9,2.63,-3.09,288.7,31.18,98341.72,33,一级
辽宁省,2015-10-12,16.76,28.47,8.86,20.59,0.69,41.33,2.94,-3.05,283.67,51.04,99252.56,29,一级
广东省,2015-10-12,30.18,47.01,13.95,20.6,0.65,63.74,-4.72,-5.73,293.56,52.33,99559.88,48,一级
山西省,2015-10-12,23.24,41.85,22.76,27.69,1.02,47.78,0.69,-2.48,283.87,36.63,89446.76,42,一级
香港特别行政区,2015-10-12,26.98,44.86,10.74,30.66,0.56,67.49,-6.87,-6.42,296.47,58.53,101292.14,45,一级
西藏自治区,2015-10-12,5.73,6.19,1.03,0.68,0.14,93.16,1.07,-0.5,272.29,44.67,57899.22,47,一级
海外,2015-10-12,17.65,22.29,3.46,2.2,0.21,71.8,3.22,0.58,276.13,63.63,74972.79,36,一级
重庆市,2015-10-12,42.47,59.36,15.47,20.89,0.65,62.72,-1.94,1.85,291.66,50.7,93958.09,60,二级
福建省,2015-10-12,27.76,40.24,13.51,13.63,0.54,71.42,-2.63,-4.71,290.14,52.16,96727.6,41,一级
甘肃省,2015-10-12,19.95,31.42,7.68,8.01,0.34,67.0,-2.46,1.83,280.32,44.45,79380.99,34,一级
青海省,2015-10-12,5.26,5.88,0.7,1.11,0.14,77.98,2.89,-1.39,272.85,39.42,62825.65,39,一级
贵州省,2015-10-12,31.75,53.41,14.52,14.24,0.48,54.38,-2.13,1.16,288.22,59.15,89929.5,52,二级
