province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-11-12,16.52,25.0,6.33,5.97,0.39,56.22,2.27,1.83,285.33,73.57,81705.72,29,一级
新疆维吾尔自治区,2018-11-12,5.41,8.36,1.93,2.33,0.24,63.44,3.2,-0.5,271.7,50.99,81651.62,32,一级
宁夏回族自治区,2018-11-12,50.88,83.16,18.27,30.3,0.82,39.04,-0.08,3.94,279.02,49.21,84407.08,70,二级
上海市,2018-11-12,18.69,28.75,6.01,26.37,0.49,61.12,0.22,-6.53,288.04,81.07,102005.58,33,一级
浙江省,2018-11-12,20.26,33.54,7.03,25.14,0.72,37.35,0.23,-4.43,286.74,88.9,98560.47,34,一级
吉林省,2018-11-12,29.6,45.09,10.89,17.24,0.59,35.18,1.94,-1.65,272.23,56.08,97572.32,46,一级
江苏省,2018-11-12,40.22,61.07,9.09,27.4,0.68,52.06,-0.4,-4.72,285.95,77.56,102074.14,57,二级
内蒙古自治区,2018-11-12,20.88,29.38,10.58,12.32,0.38,44.43,0.9,1.38,273.73,53.64,90498.35,30,一级
山东省,2018-11-12,72.79,115.57,12.78,47.38,1.06,40.31,-0.62,-0.52,282.84,66.64,101279.84,98,二级
河南省,2018-11-12,97.83,124.9,12.19,41.94,1.26,38.01,-0.15,0.02,284.06,61.87,99440.02,129,三级
台湾省,2018-11-12,28.96,34.92,10.01,25.72,0.28,54.51,-0.4,-1.49,292.23,72.51,93120.5,42,一级
河北省,2018-11-12,67.07,100.37,15.16,42.76,0.99,33.84,1.73,0.79,279.77,53.42,95944.05,91,二级
四川省,2018-11-12,22.58,30.57,4.7,9.14,0.39,57.65,1.59,0.83,276.3,64.88,75769.81,33,一级
海南省,2018-11-12,13.7,23.48,2.07,3.49,0.33,65.01,-4.37,-0.76,296.53,84.74,99189.58,33,一级
安徽省,2018-11-12,54.61,74.71,9.21,32.21,0.8,44.91,-1.43,-3.47,285.39,73.7,100860.12,75,二级
广西壮族自治区,2018-11-12,25.1,40.02,11.53,10.96,0.71,35.99,-2.84,-4.13,289.87,88.52,97241.45,41,一级
湖南省,2018-11-12,31.72,44.59,6.87,16.33,0.88,43.03,-1.21,-3.13,284.97,88.27,97889.17,46,一级
黑龙江省,2018-11-12,18.41,25.47,5.14,9.21,0.39,40.42,3.72,-1.87,269.09,77.21,98379.14,27,一级
天津市,2018-11-12,85.44,106.3,13.86,65.46,1.09,30.37,1.74,2.51,282.63,57.89,102170.94,114,三级
陕西省,2018-11-12,49.48,71.51,12.77,29.18,0.92,33.73,-0.54,1.85,279.75,54.79,89313.65,69,二级
江西省,2018-11-12,26.01,36.75,10.71,15.05,0.81,37.24,-1.5,-4.14,287.44,86.56,99197.28,38,一级
湖北省,2018-11-12,47.6,64.65,11.85,21.11,0.87,50.38,-1.68,-1.53,284.29,74.01,97315.33,66,二级
北京市,2018-11-12,77.43,103.89,10.07,55.47,0.93,20.47,0.69,-0.03,280.87,46.66,98278.55,104,三级
辽宁省,2018-11-12,53.87,80.18,19.73,35.68,1.0,26.71,-0.85,-1.86,277.62,51.59,99628.05,74,二级
广东省,2018-11-12,34.66,51.43,11.31,20.8,0.72,55.87,-2.84,-3.7,294.3,77.94,99237.29,51,二级
山西省,2018-11-12,63.91,96.72,21.16,39.75,1.19,34.26,1.38,0.4,278.45,45.98,89024.6,87,二级
香港特别行政区,2018-11-12,36.59,56.75,8.56,38.96,0.57,74.78,-3.93,-3.39,296.77,77.64,101015.64,54,二级
西藏自治区,2018-11-12,2.16,2.7,0.18,0.71,0.13,79.65,6.65,-0.17,265.98,57.05,57304.63,40,一级
海外,2018-11-12,8.03,10.83,3.08,2.51,0.23,67.25,7.18,-4.32,266.68,75.46,74345.72,34,一级
重庆市,2018-11-12,38.14,58.38,15.98,15.64,0.65,36.94,-2.26,0.9,283.95,76.9,93687.28,55,二级
福建省,2018-11-12,23.98,36.25,10.27,13.26,0.63,45.37,-0.73,-3.29,290.2,88.82,96339.36,37,一级
甘肃省,2018-11-12,18.92,31.5,5.67,10.79,0.43,59.78,1.91,2.08,275.16,44.76,78821.47,32,一级
青海省,2018-11-12,1.41,1.79,0.57,1.01,0.15,75.81,3.58,0.74,264.94,58.14,62227.15,38,一级
贵州省,2018-11-12,24.96,40.21,13.18,10.03,0.58,42.64,-2.37,-0.28,283.49,88.82,89517.03,41,一级
