province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-11-02,22.15,32.27,10.33,8.81,0.43,66.26,-0.61,0.76,284.51,55.08,81952.75,34,一级
新疆维吾尔自治区,2018-11-02,21.31,27.08,2.64,1.81,0.2,64.71,0.65,-1.94,272.64,49.72,82189.7,33,一级
宁夏回族自治区,2018-11-02,52.29,91.29,19.18,22.97,0.64,71.75,1.03,8.53,283.08,55.19,84215.24,72,二级
上海市,2018-11-02,16.54,28.06,5.56,35.5,0.42,54.27,-5.31,-3.7,289.25,65.03,102646.99,45,一级
浙江省,2018-11-02,19.09,29.61,6.97,25.45,0.4,49.36,-5.35,-3.96,287.01,78.55,99016.68,32,一级
吉林省,2018-11-02,29.49,48.71,12.99,23.72,0.72,41.57,2.52,5.49,280.21,48.13,97847.26,49,一级
江苏省,2018-11-02,35.98,55.98,9.76,29.37,0.49,68.79,-4.02,-0.96,287.86,60.95,102647.01,53,二级
内蒙古自治区,2018-11-02,34.35,48.95,16.75,13.03,0.42,54.35,2.9,3.49,279.61,51.5,90397.23,50,一级
山东省,2018-11-02,72.35,125.41,17.95,51.43,0.92,75.09,-0.92,3.16,286.6,43.39,101744.64,97,二级
河南省,2018-11-02,58.75,93.81,14.56,34.42,0.72,89.94,-3.77,3.65,287.46,40.79,99743.23,80,二级
台湾省,2018-11-02,5.82,10.5,2.56,7.48,0.18,67.92,-6.72,-3.81,294.67,76.84,93087.85,34,一级
河北省,2018-11-02,85.79,132.63,20.3,55.37,1.05,51.82,1.06,4.04,283.55,43.83,96329.72,114,三级
四川省,2018-11-02,25.71,37.12,6.03,13.33,0.41,74.74,1.37,3.31,280.08,47.28,75934.72,38,一级
海南省,2018-11-02,26.34,34.99,8.32,7.3,0.38,87.35,-2.68,-4.19,295.83,74.22,99332.96,44,一级
安徽省,2018-11-02,35.74,58.76,9.77,28.13,0.51,68.57,-6.18,-0.15,287.31,58.49,101268.2,55,二级
广西壮族自治区,2018-11-02,34.77,55.87,14.48,16.03,0.55,79.04,-2.67,-5.6,291.05,43.77,97393.7,53,二级
湖南省,2018-11-02,37.08,60.91,13.65,21.22,0.65,82.04,-3.88,-4.07,287.98,53.44,97987.18,56,二级
黑龙江省,2018-11-02,22.74,38.04,10.26,15.4,0.46,40.84,3.62,4.78,277.5,60.17,98331.27,39,一级
天津市,2018-11-02,91.11,117.01,27.49,83.87,1.39,41.97,0.22,4.67,286.6,41.11,102558.09,121,三级
陕西省,2018-11-02,50.8,82.18,17.14,32.72,0.81,73.6,-2.59,7.11,284.73,48.31,89346.75,70,二级
江西省,2018-11-02,28.73,43.13,11.25,15.33,0.53,69.74,-4.63,-4.36,287.45,70.38,99361.06,44,一级
湖北省,2018-11-02,39.49,65.14,13.51,27.12,0.66,81.56,-4.12,0.45,287.24,46.11,97544.49,58,二级
北京市,2018-11-02,100.22,127.18,11.56,70.7,1.17,29.36,-0.01,1.8,283.43,42.52,98684.98,132,三级
辽宁省,2018-11-02,59.0,88.43,21.43,37.59,1.22,48.63,2.49,4.89,283.25,51.96,100008.16,80,二级
广东省,2018-11-02,30.03,36.07,9.46,15.2,0.51,73.77,-3.89,-7.07,291.47,74.44,99276.57,43,一级
山西省,2018-11-02,73.93,121.4,21.13,45.51,1.06,77.17,-1.19,6.74,282.6,46.62,89274.51,99,二级
香港特别行政区,2018-11-02,33.24,47.8,8.39,22.81,0.5,67.69,-3.41,-11.54,292.15,85.0,100963.08,48,一级
西藏自治区,2018-11-02,3.49,4.12,0.37,0.63,0.13,87.8,7.7,1.74,268.83,52.86,57533.76,44,一级
海外,2018-11-02,6.62,9.01,3.03,2.55,0.21,68.9,3.07,-2.47,267.38,67.89,74709.0,35,一级
重庆市,2018-11-02,39.0,53.96,14.07,19.83,0.53,55.39,-5.29,3.93,288.6,37.94,93800.24,56,二级
福建省,2018-11-02,11.36,13.36,5.93,9.91,0.34,61.37,-5.54,-5.42,288.01,89.94,96497.72,31,一级
甘肃省,2018-11-02,21.08,32.47,7.29,7.47,0.32,66.69,0.54,1.52,277.93,45.04,78876.26,34,一级
青海省,2018-11-02,3.85,4.39,0.75,1.0,0.15,79.48,5.06,1.61,271.45,46.47,62313.66,40,一级
贵州省,2018-11-02,30.86,53.1,14.83,17.86,0.49,66.02,-3.1,-0.13,285.4,47.53,89722.73,52,二级
