province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-12-01,33.51,45.75,22.27,9.87,0.93,52.41,-1.62,1.79,281.92,76.73,81797.65,48,一级
新疆维吾尔自治区,2014-12-01,5.65,9.14,2.24,2.79,0.26,61.21,2.53,0.88,265.31,44.1,82175.41,31,一级
宁夏回族自治区,2014-12-01,29.65,49.46,33.7,17.72,0.89,44.14,0.31,0.93,265.39,40.39,84838.8,50,一级
上海市,2014-12-01,52.08,109.76,27.49,34.55,0.94,38.73,8.13,-8.6,278.67,47.1,102566.05,80,二级
浙江省,2014-12-01,39.9,67.24,19.29,23.99,1.01,50.2,3.07,-8.07,278.9,58.35,99050.2,59,二级
吉林省,2014-12-01,19.33,46.33,10.34,7.78,0.61,52.91,9.41,-5.8,257.12,69.5,96266.71,47,一级
江苏省,2014-12-01,36.86,98.55,24.23,22.54,0.87,41.84,6.55,-8.48,274.89,33.39,102737.27,75,二级
内蒙古自治区,2014-12-01,4.35,10.88,5.2,2.77,0.28,58.87,3.61,-5.34,256.18,46.29,90719.31,30,一级
山东省,2014-12-01,25.12,109.73,22.39,18.09,0.8,46.44,6.99,-8.65,270.48,28.39,101842.96,80,二级
河南省,2014-12-01,26.31,75.38,26.8,20.71,0.97,41.02,-0.19,-5.29,272.97,20.08,100338.25,63,二级
台湾省,2014-12-01,46.07,53.63,15.35,24.51,0.41,34.54,-1.97,-6.11,289.98,81.96,93145.25,64,二级
河北省,2014-12-01,13.79,50.62,9.68,10.55,0.47,51.59,5.15,-8.06,263.88,29.19,96421.1,51,二级
四川省,2014-12-01,17.17,27.35,6.66,8.58,0.51,54.63,2.6,-0.59,274.39,54.31,75941.53,28,一级
海南省,2014-12-01,19.9,37.66,10.88,12.04,0.68,35.95,-5.84,-7.54,294.01,86.69,99253.65,38,一级
安徽省,2014-12-01,30.57,63.83,20.62,20.78,0.89,41.8,1.42,-8.24,275.01,32.26,101637.95,57,二级
广西壮族自治区,2014-12-01,34.85,46.28,19.42,10.97,0.87,50.13,-4.92,-8.44,284.66,64.99,97622.56,50,一级
湖南省,2014-12-01,38.29,61.71,24.38,17.81,1.06,38.39,-4.09,-6.9,279.08,51.18,98496.28,56,二级
黑龙江省,2014-12-01,10.16,26.89,4.95,3.72,0.37,58.72,4.91,-8.23,255.65,75.18,96862.3,30,一级
天津市,2014-12-01,18.38,119.95,13.13,16.88,0.6,46.02,6.22,-9.2,268.42,20.29,102915.18,85,二级
陕西省,2014-12-01,19.9,38.37,14.37,15.28,0.77,48.42,-0.89,-1.19,268.04,33.49,89856.87,39,一级
江西省,2014-12-01,41.97,66.76,21.42,19.09,1.02,43.49,-2.28,-8.1,280.82,59.14,99761.9,59,二级
湖北省,2014-12-01,29.66,64.26,18.38,17.07,0.67,44.63,-2.02,-4.43,275.75,35.5,98061.8,58,二级
北京市,2014-12-01,7.65,46.15,5.67,8.3,0.31,53.25,5.33,-9.19,265.37,25.61,98867.18,47,一级
辽宁省,2014-12-01,14.04,76.91,11.59,6.82,0.84,50.78,6.96,-10.1,262.62,44.8,99246.86,64,二级
广东省,2014-12-01,23.12,34.4,15.75,18.16,1.34,35.97,-4.08,-9.91,287.47,67.27,99519.69,35,一级
山西省,2014-12-01,14.87,34.15,24.32,12.59,1.0,46.93,3.39,-4.75,262.21,26.98,89402.72,35,一级
香港特别行政区,2014-12-01,23.44,30.6,10.94,29.26,1.44,34.2,-4.85,-12.56,290.3,66.76,101223.26,37,一级
西藏自治区,2014-12-01,2.4,2.6,0.1,1.88,0.12,72.27,9.13,-0.72,268.15,33.3,57498.14,37,一级
海外,2014-12-01,9.23,11.38,4.62,2.79,0.29,62.44,5.84,-3.08,265.0,70.66,74326.32,32,一级
重庆市,2014-12-01,30.73,42.58,15.95,13.79,0.63,40.89,-3.66,1.78,279.3,53.44,94157.33,44,一级
福建省,2014-12-01,18.79,27.15,13.57,14.96,1.07,39.87,-1.36,-7.08,283.95,68.95,96645.24,28,一级
甘肃省,2014-12-01,17.62,27.2,7.41,7.5,0.58,57.41,2.12,0.7,266.04,41.43,79118.52,29,一级
青海省,2014-12-01,1.27,1.6,0.56,0.83,0.17,69.57,6.85,-1.3,263.85,38.13,62279.86,35,一级
贵州省,2014-12-01,40.22,51.79,18.32,10.57,0.66,48.12,-3.95,-1.49,278.14,74.09,89887.27,57,二级
