province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-05-19,21.38,31.23,6.19,5.19,0.52,67.06,2.25,2.2,290.19,78.9,81385.35,34,一级
新疆维吾尔自治区,2017-05-19,41.88,47.96,1.39,1.49,0.17,85.19,1.23,-3.42,287.87,38.59,81462.38,59,二级
宁夏回族自治区,2017-05-19,24.69,42.88,11.18,10.81,0.43,100.08,-2.88,4.63,290.5,56.82,83873.78,51,二级
上海市,2017-05-19,26.7,44.58,9.2,18.1,0.46,120.99,-4.6,4.99,292.28,71.65,101613.61,68,二级
浙江省,2017-05-19,31.01,49.2,8.25,16.73,0.46,97.65,-3.24,2.98,292.55,70.98,98135.59,50,一级
吉林省,2017-05-19,41.25,59.87,9.82,7.9,0.53,138.05,4.18,0.98,295.26,41.31,96346.73,82,二级
江苏省,2017-05-19,43.21,78.09,16.67,30.05,0.76,125.87,-3.44,5.16,295.04,55.0,101314.08,72,二级
内蒙古自治区,2017-05-19,34.62,44.21,4.24,3.35,0.22,87.48,1.63,-0.43,291.61,27.65,89758.8,50,一级
山东省,2017-05-19,43.85,88.39,20.46,22.59,0.82,153.78,1.52,6.7,298.94,43.19,100155.59,95,二级
河南省,2017-05-19,44.88,81.2,15.1,23.17,0.86,116.36,-0.22,4.54,298.22,46.59,98308.36,66,二级
台湾省,2017-05-19,27.28,30.71,4.76,12.99,0.19,94.8,-2.9,-0.27,293.83,80.45,92858.43,48,一级
河北省,2017-05-19,47.23,96.71,17.37,23.91,0.74,140.7,2.54,4.92,300.2,25.97,94842.68,84,二级
四川省,2017-05-19,27.5,39.02,6.64,7.68,0.4,102.54,-0.37,1.77,286.44,63.33,75452.73,53,二级
海南省,2017-05-19,20.12,28.49,2.51,3.67,0.32,80.12,-4.25,-1.63,299.16,81.87,98693.83,41,一级
安徽省,2017-05-19,51.25,82.94,11.23,24.35,0.72,120.84,-2.71,3.28,296.87,54.31,99941.46,71,二级
广西壮族自治区,2017-05-19,35.38,48.57,10.09,9.4,0.65,75.21,-1.36,0.6,293.94,86.47,96690.27,51,二级
湖南省,2017-05-19,41.31,62.33,10.78,13.45,0.78,69.78,-0.96,3.12,295.23,72.5,97011.32,58,二级
黑龙江省,2017-05-19,22.77,45.85,3.86,3.62,0.26,89.82,7.42,-1.39,290.95,38.06,96866.25,46,一级
天津市,2017-05-19,58.61,116.19,14.07,29.55,0.9,143.71,3.35,5.83,304.17,21.77,100587.23,87,二级
陕西省,2017-05-19,27.88,44.85,11.07,16.02,0.59,89.95,-1.24,2.97,292.08,56.96,88575.99,45,一级
江西省,2017-05-19,48.74,69.9,15.4,17.87,0.69,79.05,-1.57,2.04,295.93,70.21,98493.23,68,二级
湖北省,2017-05-19,47.49,68.47,10.92,15.37,0.72,99.56,-1.38,3.65,295.92,60.1,96338.89,66,二级
北京市,2017-05-19,65.81,119.42,12.52,26.2,0.71,162.14,1.55,3.77,301.55,26.0,96944.48,102,三级
辽宁省,2017-05-19,49.12,81.31,15.59,15.5,0.86,178.95,2.05,5.63,296.55,51.52,98361.9,118,三级
广东省,2017-05-19,39.0,56.3,9.26,22.15,0.73,80.61,-3.39,-1.57,296.0,74.55,98790.59,56,二级
山西省,2017-05-19,30.43,59.76,15.46,20.02,0.64,106.26,0.75,4.03,294.19,34.87,88381.53,56,二级
香港特别行政区,2017-05-19,24.08,36.26,6.44,17.48,0.45,96.63,-7.48,-4.16,297.88,75.34,100557.0,49,一级
西藏自治区,2017-05-19,10.22,11.11,0.99,0.55,0.15,103.84,3.06,0.48,274.97,63.76,57503.22,54,二级
海外,2017-05-19,11.95,15.01,2.59,1.5,0.21,86.88,3.06,-3.76,277.69,76.53,74601.96,44,一级
重庆市,2017-05-19,41.25,59.13,12.57,12.65,0.51,89.21,-2.84,3.05,295.45,64.05,92725.37,58,二级
福建省,2017-05-19,25.17,39.3,7.12,11.38,0.49,85.01,-3.38,-0.85,293.03,76.38,96007.37,43,一级
甘肃省,2017-05-19,19.65,27.81,4.54,5.14,0.22,106.88,-1.93,0.56,289.46,35.23,78474.7,56,二级
青海省,2017-05-19,12.45,13.3,0.87,0.75,0.13,122.32,-0.89,1.14,279.56,38.45,62360.29,69,二级
贵州省,2017-05-19,24.35,40.28,8.19,6.62,0.44,75.61,-0.1,4.35,292.62,78.43,88849.04,41,一级
