province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-05-14,26.36,36.14,6.35,5.28,0.5,78.41,1.35,1.14,291.1,71.75,81400.4,40,一级
新疆维吾尔自治区,2017-05-14,25.1,29.74,1.09,2.39,0.18,89.86,-3.36,0.37,289.8,25.21,82038.33,45,一级
宁夏回族自治区,2017-05-14,12.19,28.39,8.1,6.31,0.34,88.75,2.02,-3.0,285.18,62.49,84431.4,45,一级
上海市,2017-05-14,53.43,81.28,13.54,35.75,0.66,111.88,-2.43,-0.03,293.35,75.01,101247.33,74,二级
浙江省,2017-05-14,35.47,59.24,11.11,19.52,0.6,103.6,-0.53,0.75,295.29,56.37,97871.61,55,二级
吉林省,2017-05-14,14.91,18.58,4.53,4.64,0.34,69.58,0.07,-6.75,282.15,83.56,95845.41,35,一级
江苏省,2017-05-14,46.9,104.74,13.35,23.3,0.6,112.73,-4.15,-1.28,293.58,45.8,101201.63,78,二级
内蒙古自治区,2017-05-14,15.08,18.72,2.71,3.01,0.2,69.55,-0.39,-4.0,284.98,46.18,90352.55,35,一级
山东省,2017-05-14,36.78,96.79,20.24,34.84,0.75,82.56,-0.06,-0.95,292.64,27.43,100369.42,74,二级
河南省,2017-05-14,48.79,125.73,18.35,28.09,0.89,97.79,-3.96,-1.21,294.56,35.05,98489.4,88,二级
台湾省,2017-05-14,21.5,24.06,6.26,13.9,0.17,72.92,0.64,-0.27,294.44,76.87,92806.68,37,一级
河北省,2017-05-14,21.39,49.0,8.83,17.94,0.45,80.14,0.25,-4.39,289.99,30.4,95363.84,50,一级
四川省,2017-05-14,22.02,30.95,4.59,6.66,0.32,107.53,0.54,-2.53,283.35,56.81,75692.65,57,二级
海南省,2017-05-14,9.6,12.73,1.71,5.68,0.23,39.96,-1.31,2.2,299.22,81.67,98781.17,20,一级
安徽省,2017-05-14,48.55,99.66,13.64,22.7,0.64,100.88,-2.69,-0.45,295.93,53.1,99876.92,75,二级
广西壮族自治区,2017-05-14,33.35,51.15,9.28,10.24,0.62,72.74,-0.81,2.45,297.94,69.47,96529.24,51,二级
湖南省,2017-05-14,31.12,53.22,9.68,13.96,0.62,86.24,-0.97,2.0,297.22,51.37,96931.21,52,二级
黑龙江省,2017-05-14,13.68,16.39,3.0,2.63,0.23,69.25,-4.66,-4.83,284.03,70.03,97494.51,35,一级
天津市,2017-05-14,17.63,43.48,11.34,27.09,0.63,75.88,-0.62,-3.02,293.32,27.44,101322.55,44,一级
陕西省,2017-05-14,25.63,46.27,10.65,19.5,0.54,76.43,-0.87,-1.63,288.81,57.22,88895.28,47,一级
江西省,2017-05-14,35.37,56.59,12.21,13.53,0.56,89.87,-1.34,0.78,297.05,53.31,98373.79,54,二级
湖北省,2017-05-14,42.87,73.14,12.08,19.1,0.79,92.69,-0.44,1.11,295.56,52.73,96342.63,62,二级
北京市,2017-05-14,12.43,23.52,3.31,9.92,0.26,78.25,-0.01,-5.52,291.98,28.28,97644.01,40,一级
辽宁省,2017-05-14,18.22,37.27,5.21,6.98,0.33,73.18,5.87,-8.2,286.09,48.95,98352.1,38,一级
广东省,2017-05-14,30.83,47.06,9.07,19.15,0.66,72.34,-0.95,1.44,297.42,81.44,98694.45,48,一级
山西省,2017-05-14,29.54,66.82,13.08,20.98,0.6,88.62,-2.06,-0.76,288.31,33.11,88689.67,59,二级
香港特别行政区,2017-05-14,20.64,28.92,5.0,27.42,0.4,55.36,-2.91,1.86,297.58,92.19,100547.82,35,一级
西藏自治区,2017-05-14,6.34,6.81,0.34,0.46,0.13,120.98,-1.97,-0.86,273.37,52.81,57719.6,68,二级
海外,2017-05-14,16.66,19.84,2.1,1.5,0.19,85.71,0.13,3.64,281.07,61.1,74905.6,43,一级
重庆市,2017-05-14,35.86,50.04,12.7,18.35,0.48,69.28,-1.18,0.2,292.93,61.29,92940.64,52,二级
福建省,2017-05-14,24.64,40.23,8.63,10.13,0.53,84.0,-1.67,0.17,294.62,73.4,95852.5,42,一级
甘肃省,2017-05-14,10.09,12.46,1.82,2.34,0.17,88.09,1.99,-3.98,282.32,54.99,79137.42,45,一级
青海省,2017-05-14,18.27,18.47,0.34,0.43,0.13,128.51,3.6,-4.76,272.69,37.59,62799.73,74,二级
贵州省,2017-05-14,29.89,45.93,8.73,9.76,0.43,74.98,0.53,0.62,292.2,72.98,88917.26,46,一级
