province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-10-14,27.74,37.52,9.59,5.26,0.56,54.32,0.58,2.22,288.48,86.36,81702.05,40,一级
新疆维吾尔自治区,2016-10-14,11.48,20.35,2.07,2.52,0.23,67.16,2.87,-0.58,281.78,37.75,81639.12,34,一级
宁夏回族自治区,2016-10-14,31.85,49.95,13.05,13.22,0.69,53.25,-2.34,6.91,282.65,77.22,84389.23,50,一级
上海市,2016-10-14,21.05,35.15,10.76,36.22,0.54,62.67,-6.01,-3.79,294.51,69.44,102100.39,46,一级
浙江省,2016-10-14,23.97,37.08,8.69,29.99,0.48,54.99,-4.72,-3.83,291.98,81.38,98568.3,38,一级
吉林省,2016-10-14,65.59,90.32,13.96,28.9,1.04,44.91,0.07,3.19,281.8,84.36,97581.53,89,二级
江苏省,2016-10-14,26.88,45.66,10.32,28.06,0.57,56.26,-4.75,-1.54,292.33,66.67,102145.89,46,一级
内蒙古自治区,2016-10-14,26.56,37.73,12.54,9.21,0.4,56.66,1.05,3.95,283.57,55.36,90341.81,38,一级
山东省,2016-10-14,61.59,101.75,20.83,37.89,0.95,68.77,0.31,2.78,291.13,54.63,101336.1,84,二级
河南省,2016-10-14,39.35,63.1,14.97,31.74,0.74,46.25,-2.68,1.0,288.09,74.32,99385.38,57,二级
台湾省,2016-10-14,9.68,15.61,3.99,10.95,0.17,72.84,-3.29,-5.12,295.82,75.85,92829.52,37,一级
河北省,2016-10-14,62.32,99.75,21.07,38.13,0.94,61.4,2.76,3.91,289.47,48.58,96003.8,85,二级
四川省,2016-10-14,21.64,29.73,7.69,8.76,0.43,53.44,2.24,2.0,282.44,78.87,75786.07,31,一级
海南省,2016-10-14,12.74,21.5,3.94,2.7,0.24,69.6,-9.54,-5.6,298.13,86.0,98706.54,35,一级
安徽省,2016-10-14,29.57,47.33,11.85,34.21,0.63,42.89,-4.67,-0.9,290.05,75.01,100813.7,48,一级
广西壮族自治区,2016-10-14,35.29,47.79,13.74,8.98,0.61,69.8,-3.94,-3.93,294.47,69.44,97034.13,51,二级
湖南省,2016-10-14,42.03,62.26,14.34,14.22,0.72,49.17,-2.4,-3.15,290.48,76.72,97677.43,59,二级
黑龙江省,2016-10-14,27.08,43.02,7.71,13.51,0.54,46.52,1.72,3.59,277.99,60.86,98269.73,44,一级
天津市,2016-10-14,60.44,89.37,15.25,42.08,0.82,55.98,3.9,5.0,293.05,38.8,102058.61,82,二级
陕西省,2016-10-14,29.58,49.31,15.38,18.76,0.69,50.62,-2.38,2.34,282.99,81.88,89308.1,50,一级
江西省,2016-10-14,43.98,57.92,14.8,14.35,0.68,53.96,-2.67,-3.96,292.65,79.04,99002.35,62,二级
湖北省,2016-10-14,35.19,49.22,9.95,16.13,0.68,42.65,-1.95,-1.1,287.41,85.01,97181.78,51,二级
北京市,2016-10-14,150.1,158.08,13.49,57.7,1.4,47.13,1.55,3.13,290.58,47.4,98240.39,201,五级
辽宁省,2016-10-14,86.55,125.97,24.03,37.04,1.51,60.86,1.28,3.43,288.14,74.58,99506.81,115,三级
广东省,2016-10-14,28.15,39.99,10.68,13.62,0.66,67.85,-4.4,-5.3,296.14,74.23,99014.31,41,一级
山西省,2016-10-14,34.02,60.68,25.79,25.73,0.82,60.09,-1.22,3.03,284.55,59.46,89161.41,56,二级
香港特别行政区,2016-10-14,21.5,33.6,6.68,19.01,0.54,83.6,-6.2,-4.58,298.09,76.31,100767.38,42,一级
西藏自治区,2016-10-14,4.95,5.4,0.46,0.68,0.13,85.41,4.77,0.09,272.93,45.54,57694.79,43,一级
海外,2016-10-14,8.54,11.62,3.44,2.08,0.23,71.68,5.69,-2.34,273.58,71.23,74613.28,36,一级
重庆市,2016-10-14,32.31,46.46,16.52,12.03,0.56,36.93,-3.74,0.94,288.05,79.5,93455.87,47,一级
福建省,2016-10-14,22.12,31.87,7.35,11.88,0.43,69.96,-4.08,-4.61,293.28,77.08,96236.93,35,一级
甘肃省,2016-10-14,19.59,29.91,7.49,7.05,0.39,62.66,-0.37,1.83,281.78,53.09,78850.69,32,一级
青海省,2016-10-14,9.33,10.15,1.16,1.17,0.15,74.05,2.85,-0.34,274.02,58.38,62506.74,38,一级
贵州省,2016-10-14,37.07,55.15,14.03,9.73,0.55,51.12,-2.33,2.47,288.34,83.2,89386.47,53,二级
