province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-11-05,20.4,27.33,7.71,5.37,0.49,52.55,3.93,3.06,286.09,82.27,81768.82,30,一级
新疆维吾尔自治区,2015-11-05,21.19,26.11,2.32,2.56,0.27,58.48,0.81,0.44,272.57,51.83,81725.38,31,一级
宁夏回族自治区,2015-11-05,37.99,58.76,21.12,19.37,0.75,27.84,-4.86,2.95,278.04,87.62,84291.21,55,二级
上海市,2015-11-05,34.67,42.7,12.06,45.45,0.76,40.71,-3.62,0.9,292.46,88.75,102257.28,57,二级
浙江省,2015-11-05,37.99,47.82,9.93,36.32,0.84,38.18,-3.67,-0.07,291.73,90.63,98757.03,54,二级
吉林省,2015-11-05,64.42,77.11,8.8,14.62,0.58,52.13,3.05,-5.23,273.36,48.73,98651.42,87,二级
江苏省,2015-11-05,59.79,90.27,16.07,37.97,0.94,34.47,-3.31,0.14,290.37,88.14,102155.14,81,二级
内蒙古自治区,2015-11-05,10.1,15.25,6.62,5.43,0.31,50.01,-1.65,-2.14,270.02,54.11,91307.9,26,一级
山东省,2015-11-05,88.44,127.49,24.63,38.57,1.28,32.47,-3.84,-3.14,286.04,85.25,101478.31,117,三级
河南省,2015-11-05,126.26,166.09,27.04,45.67,1.58,30.17,-4.29,-2.34,285.26,76.29,99388.3,167,四级
台湾省,2015-11-05,10.69,14.32,5.18,15.5,0.2,66.79,-2.68,-1.59,294.86,79.14,93307.77,34,一级
河北省,2015-11-05,69.09,105.22,18.11,35.57,0.9,35.7,-5.1,-5.4,277.55,66.9,96686.56,93,二级
四川省,2015-11-05,21.54,29.92,6.79,9.41,0.48,54.8,3.75,2.1,279.81,67.83,75501.54,31,一级
海南省,2015-11-05,13.05,21.1,2.58,3.2,0.28,66.79,-6.43,-2.15,297.54,86.54,99230.13,34,一级
安徽省,2015-11-05,69.75,93.8,17.33,38.25,1.03,36.54,-3.68,-0.48,290.01,80.92,100798.4,94,二级
广西壮族自治区,2015-11-05,54.81,72.12,14.61,16.11,0.89,60.48,-2.38,1.68,294.3,78.97,97225.14,75,二级
湖南省,2015-11-05,52.28,73.4,18.22,20.48,1.01,39.42,-2.25,1.57,292.33,75.83,97630.24,72,二级
黑龙江省,2015-11-05,21.94,30.15,3.87,5.31,0.35,60.67,7.03,-3.05,268.95,44.34,99299.54,32,一级
天津市,2015-11-05,83.25,135.49,24.05,54.9,1.43,24.29,-8.15,-6.77,281.04,53.36,102999.07,111,三级
陕西省,2015-11-05,57.79,81.04,19.04,28.94,1.2,32.62,-5.4,1.22,281.07,85.11,89123.46,79,二级
江西省,2015-11-05,42.94,55.67,15.45,16.41,0.84,42.76,-2.63,-0.53,293.68,79.41,99133.97,60,二级
湖北省,2015-11-05,59.78,78.01,14.15,23.89,0.96,34.73,-3.69,0.92,288.27,81.66,97060.84,81,二级
北京市,2015-11-05,82.62,96.71,9.65,39.43,0.83,27.89,-4.42,-5.47,278.69,60.8,99228.65,110,三级
辽宁省,2015-11-05,31.69,51.56,13.9,15.54,0.73,48.9,-1.85,-9.07,276.55,48.12,100661.29,51,二级
广东省,2015-11-05,51.18,68.07,13.26,24.14,0.94,64.97,-4.39,-1.68,296.0,78.46,99330.21,71,二级
山西省,2015-11-05,82.83,112.09,36.84,34.77,1.56,35.79,-6.71,0.1,278.06,80.25,89243.83,110,三级
香港特别行政区,2015-11-05,24.79,36.86,6.17,21.87,0.49,78.72,-7.76,-2.38,297.56,83.54,101126.78,40,一级
西藏自治区,2015-11-05,5.97,6.94,0.74,0.68,0.16,80.75,8.41,1.3,266.62,55.98,57275.5,41,一级
海外,2015-11-05,10.22,12.73,3.43,2.61,0.24,68.87,4.12,-0.32,267.95,75.26,74478.8,35,一级
重庆市,2015-11-05,48.04,60.05,17.95,14.6,0.7,38.24,-3.63,2.77,289.07,83.76,93165.95,67,二级
福建省,2015-11-05,22.46,29.45,9.31,14.77,0.74,47.09,-3.73,-2.05,293.32,87.63,96524.05,33,一级
甘肃省,2015-11-05,23.25,34.83,9.9,8.26,0.44,47.75,-2.9,1.52,274.44,69.29,78692.14,35,一级
青海省,2015-11-05,6.71,7.68,1.62,1.33,0.17,71.48,4.78,0.5,269.97,53.59,62026.96,36,一级
贵州省,2015-11-05,29.86,43.83,12.15,7.5,0.48,55.2,1.67,7.78,290.23,81.36,89267.12,44,一级
