province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-03-04,35.73,55.05,7.24,8.99,0.66,75.28,6.11,0.43,286.32,56.68,81567.64,53,二级
新疆维吾尔自治区,2016-03-04,49.49,54.53,1.87,1.87,0.23,68.88,-0.46,-0.58,269.94,41.11,82572.53,69,二级
宁夏回族自治区,2016-03-04,41.54,176.33,14.18,11.77,0.38,65.69,5.93,-7.06,272.24,40.01,84708.87,114,三级
上海市,2016-03-04,25.04,53.01,14.46,38.15,0.51,62.07,-3.35,6.78,287.71,86.58,101895.5,52,二级
浙江省,2016-03-04,39.24,69.15,13.54,36.07,0.66,64.75,-0.15,3.92,289.47,63.29,98466.73,60,二级
吉林省,2016-03-04,55.45,72.8,22.0,24.15,0.98,53.73,-4.58,2.0,270.88,88.64,97482.1,76,二级
江苏省,2016-03-04,107.01,182.18,33.67,69.43,1.63,37.26,-1.3,4.84,289.03,69.99,101606.1,141,三级
内蒙古自治区,2016-03-04,35.13,58.07,10.34,9.38,0.43,60.48,3.67,0.79,267.98,62.31,90255.67,55,二级
山东省,2016-03-04,98.01,163.45,38.09,39.63,1.37,77.33,1.03,4.86,287.26,61.81,100523.61,129,三级
河南省,2016-03-04,87.86,160.14,36.45,40.81,1.38,67.48,2.57,1.4,288.98,51.56,98698.88,117,三级
台湾省,2016-03-04,14.25,17.27,5.22,19.07,0.2,67.55,-0.98,-0.51,290.08,71.65,93402.61,34,一级
河北省,2016-03-04,109.41,164.64,31.47,47.9,1.57,42.93,1.03,-1.63,278.56,54.74,95294.85,144,三级
四川省,2016-03-04,34.29,53.92,8.06,14.92,0.54,73.11,1.82,-2.51,277.51,48.32,75540.79,52,二级
海南省,2016-03-04,15.02,21.73,1.8,4.36,0.26,75.1,-2.48,0.71,292.77,81.64,99493.89,38,一级
安徽省,2016-03-04,89.09,125.52,20.65,43.91,1.34,51.95,0.33,4.42,289.75,69.31,100300.76,118,三级
广西壮族自治区,2016-03-04,57.31,76.45,12.66,18.25,0.76,57.73,0.35,6.31,291.51,74.89,97119.92,78,二级
湖南省,2016-03-04,56.69,81.32,14.51,17.25,0.83,64.27,1.05,4.44,290.87,71.77,97388.57,78,二级
黑龙江省,2016-03-04,39.39,51.66,13.43,15.79,0.7,52.04,-4.33,1.13,262.84,84.3,98916.41,56,二级
天津市,2016-03-04,149.87,195.36,31.21,59.34,1.96,31.15,-4.19,-1.99,280.33,66.84,101462.36,200,四级
陕西省,2016-03-04,45.43,122.59,13.95,19.8,0.97,54.58,2.98,-5.36,280.33,43.1,89095.2,87,二级
江西省,2016-03-04,52.78,79.09,16.04,19.93,0.83,77.49,1.2,4.22,291.32,62.28,98948.89,73,二级
湖北省,2016-03-04,71.35,100.38,14.71,19.89,0.93,65.08,0.69,2.25,289.06,66.15,96707.41,96,二级
北京市,2016-03-04,193.31,175.47,32.18,75.48,2.8,23.72,0.01,-2.48,279.11,54.02,97675.08,244,五级
辽宁省,2016-03-04,85.29,120.75,41.6,37.28,1.38,52.45,-2.94,2.6,275.8,91.04,99193.4,113,三级
广东省,2016-03-04,40.0,58.24,9.22,26.92,0.7,61.61,-1.2,2.52,291.25,76.75,99423.99,57,二级
山西省,2016-03-04,52.71,127.47,37.83,27.0,1.37,53.25,5.59,-2.91,278.61,33.59,88591.25,89,二级
香港特别行政区,2016-03-04,25.58,39.27,5.64,45.54,0.5,53.62,-3.53,0.04,292.06,87.8,101309.32,57,二级
西藏自治区,2016-03-04,3.29,3.74,0.26,0.63,0.14,90.04,0.27,-2.31,264.76,52.02,57490.66,46,一级
海外,2016-03-04,13.32,16.67,2.09,2.72,0.26,82.27,1.75,0.33,269.2,56.09,75045.93,42,一级
重庆市,2016-03-04,72.57,97.49,16.43,26.16,0.78,57.4,-2.71,0.52,288.95,62.8,93062.54,97,二级
福建省,2016-03-04,33.89,52.15,9.44,20.53,0.73,62.63,0.5,2.07,289.27,59.64,96467.98,52,二级
甘肃省,2016-03-04,23.54,68.3,4.12,6.11,0.34,71.31,3.49,-4.16,268.45,49.47,79201.72,60,二级
青海省,2016-03-04,6.35,9.18,0.4,0.46,0.15,81.45,8.44,-4.54,264.59,42.1,62397.52,41,一级
贵州省,2016-03-04,51.3,71.86,10.27,11.18,0.61,65.4,0.6,4.93,288.54,71.48,89029.63,71,二级
