province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-12-03,21.8,31.48,9.41,7.3,0.62,52.58,2.02,2.04,282.92,84.11,82023.55,32,一级
新疆维吾尔自治区,2016-12-03,13.32,20.9,3.79,4.42,0.43,57.65,3.15,0.62,271.31,35.57,82324.57,29,一级
宁夏回族自治区,2016-12-03,40.69,90.49,40.42,24.2,1.0,46.16,7.15,-2.58,274.21,29.63,84736.0,71,二级
上海市,2016-12-03,22.21,39.71,10.75,47.95,0.6,47.12,-2.8,-0.93,285.08,75.15,102600.37,60,二级
浙江省,2016-12-03,40.98,62.5,11.96,39.71,0.7,39.85,-2.0,-0.6,284.25,80.74,99059.86,58,二级
吉林省,2016-12-03,59.33,76.69,29.33,25.9,1.12,51.18,4.9,8.4,273.82,68.17,96932.7,81,二级
江苏省,2016-12-03,57.26,94.57,18.46,52.14,0.84,41.32,-1.86,2.49,282.48,72.45,102478.54,78,二级
内蒙古自治区,2016-12-03,18.34,28.8,12.24,10.75,0.44,46.72,7.93,0.66,270.36,48.58,89987.72,29,一级
山东省,2016-12-03,114.95,182.96,39.98,56.21,1.51,40.89,2.51,6.39,279.94,65.19,101345.56,150,三级
河南省,2016-12-03,117.67,188.2,29.34,53.18,1.44,42.33,2.93,2.45,282.05,58.86,99542.34,154,四级
台湾省,2016-12-03,8.41,13.6,3.83,12.82,0.22,64.41,-2.99,-3.77,292.49,78.34,93496.65,33,一级
河北省,2016-12-03,138.19,202.32,46.26,66.34,2.23,24.92,4.47,1.83,276.7,51.33,95699.12,184,四级
四川省,2016-12-03,35.26,51.77,8.15,13.64,0.55,57.12,2.46,-2.15,273.25,60.58,76141.39,51,二级
海南省,2016-12-03,36.42,52.3,12.29,9.55,0.51,71.52,-5.11,-5.59,293.71,86.47,99695.09,52,二级
安徽省,2016-12-03,80.89,124.82,19.51,63.62,1.01,34.76,-0.97,1.79,282.47,71.29,101160.82,108,三级
广西壮族自治区,2016-12-03,61.84,85.86,20.34,18.2,0.76,55.22,-2.37,-3.5,287.22,67.51,97784.43,84,二级
湖南省,2016-12-03,80.94,121.77,23.35,28.99,1.04,35.64,0.21,-1.31,282.57,73.66,98307.45,108,三级
黑龙江省,2016-12-03,38.11,49.63,18.02,19.85,0.78,42.83,4.96,6.21,269.12,75.65,97221.08,54,二级
天津市,2016-12-03,232.5,290.27,40.54,97.2,3.07,10.4,2.59,3.34,278.16,62.9,101993.19,283,五级
陕西省,2016-12-03,60.1,94.35,25.34,33.44,1.25,36.7,4.08,-0.96,276.65,52.96,89508.79,82,二级
江西省,2016-12-03,71.77,105.99,22.83,28.51,0.88,49.4,-0.37,-2.05,284.24,78.56,99645.6,96,二级
湖北省,2016-12-03,83.4,129.34,19.17,38.33,1.11,42.22,1.37,0.1,281.33,62.71,97605.03,111,三级
北京市,2016-12-03,137.26,176.97,28.86,83.39,2.55,12.41,2.31,0.61,276.97,43.13,98046.08,182,四级
辽宁省,2016-12-03,110.13,153.79,49.12,47.35,1.84,44.63,4.77,7.75,277.52,67.46,99240.09,144,三级
广东省,2016-12-03,57.54,79.0,15.98,30.26,0.94,47.89,-2.62,-4.93,289.6,73.38,99787.07,79,二级
山西省,2016-12-03,123.91,180.59,125.06,55.11,2.22,27.53,5.43,0.51,275.22,49.96,88944.74,163,四级
香港特别行政区,2016-12-03,51.9,75.68,10.98,42.26,0.86,48.16,-3.52,-6.12,291.98,75.07,101568.98,72,二级
西藏自治区,2016-12-03,0.84,1.04,0.08,0.8,0.14,82.96,2.8,-4.47,263.65,33.99,57851.82,42,一级
海外,2016-12-03,10.35,12.68,4.05,3.45,0.26,60.51,4.44,-3.25,270.91,69.26,74858.23,31,一级
重庆市,2016-12-03,64.77,90.64,25.25,26.57,0.84,29.55,0.81,-0.13,280.4,66.78,94157.7,88,二级
福建省,2016-12-03,29.89,45.56,10.17,18.64,0.61,49.83,-1.82,-2.48,286.53,83.13,96841.47,46,一级
甘肃省,2016-12-03,20.33,34.25,7.47,11.15,0.54,57.76,6.36,-1.21,271.24,33.12,79277.88,35,一级
青海省,2016-12-03,1.03,1.57,0.41,0.75,0.16,75.43,6.7,-2.24,262.51,38.55,62671.39,38,一级
贵州省,2016-12-03,38.53,62.11,19.22,16.62,0.72,33.4,-0.47,-0.62,280.09,84.5,89931.89,57,二级
