province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-02-16,23.91,29.36,5.11,4.25,0.46,75.74,8.3,4.57,284.86,59.89,81323.98,38,一级
新疆维吾尔自治区,2014-02-16,5.55,6.61,2.33,1.78,0.25,61.44,1.55,-1.13,260.84,56.7,81658.78,31,一级
宁夏回族自治区,2014-02-16,86.27,115.43,60.87,24.16,1.09,40.53,-3.2,-0.42,264.81,86.06,84174.86,115,三级
上海市,2014-02-16,18.15,19.8,7.36,32.48,0.47,57.29,-6.62,0.83,280.93,88.53,102417.5,41,一级
浙江省,2014-02-16,30.55,32.29,8.26,32.35,0.67,41.7,-3.69,0.24,281.12,93.14,98758.88,44,一级
吉林省,2014-02-16,72.22,85.24,22.05,22.2,0.92,56.64,2.02,-2.07,258.83,79.6,98242.63,97,二级
江苏省,2014-02-16,40.77,48.43,13.57,26.65,0.87,45.05,-5.22,0.86,277.25,90.0,102377.97,58,二级
内蒙古自治区,2014-02-16,16.32,23.18,15.99,7.84,0.42,47.35,0.31,-0.67,256.46,63.73,90875.67,24,一级
山东省,2014-02-16,110.35,146.74,55.98,42.17,1.46,50.92,-2.81,0.19,275.15,73.17,101626.15,145,三级
河南省,2014-02-16,128.17,146.36,36.69,36.91,1.81,44.54,-2.92,-2.29,273.9,86.88,99520.38,169,四级
台湾省,2014-02-16,11.94,14.83,4.51,15.47,0.2,64.46,-1.71,0.05,287.04,82.0,93391.74,33,一级
河北省,2014-02-16,176.6,234.54,61.65,50.16,2.24,33.85,-1.48,-3.53,268.9,60.07,96381.86,227,五级
四川省,2014-02-16,52.95,65.12,12.88,10.12,0.62,66.72,6.49,2.76,273.95,56.68,74997.95,73,二级
海南省,2014-02-16,24.93,39.23,4.15,9.1,0.6,65.24,-2.24,1.33,292.12,87.46,99463.79,40,一级
安徽省,2014-02-16,66.44,60.53,15.71,26.39,0.91,28.81,-3.2,0.19,277.42,84.0,100948.71,90,二级
广西壮族自治区,2014-02-16,59.63,64.26,10.22,12.88,0.82,49.45,-1.2,2.77,283.99,76.83,97190.66,81,二级
湖南省,2014-02-16,69.02,79.43,15.34,12.46,0.99,46.98,-2.2,0.35,280.19,71.24,97691.94,93,二级
黑龙江省,2014-02-16,46.71,53.97,12.75,13.7,0.59,44.6,2.28,-1.98,250.77,76.98,99174.53,65,二级
天津市,2014-02-16,202.61,247.12,82.39,66.83,3.11,25.23,-5.11,-2.32,273.66,60.83,102833.84,253,五级
陕西省,2014-02-16,130.86,154.24,46.12,26.34,1.93,44.55,-3.2,-0.94,268.5,87.47,89046.75,173,四级
江西省,2014-02-16,35.63,40.16,8.65,11.75,0.61,43.8,-1.75,0.24,280.94,84.74,99252.77,51,二级
湖北省,2014-02-16,97.03,111.15,24.79,19.15,1.02,43.98,-2.88,-0.52,276.04,75.26,97160.29,128,三级
北京市,2014-02-16,192.69,188.06,54.34,60.33,2.18,31.67,-1.61,-4.38,271.68,36.26,98902.91,243,五级
辽宁省,2014-02-16,60.19,79.93,36.06,24.99,1.27,45.12,-1.25,-4.43,266.81,61.69,100381.91,82,二级
广东省,2014-02-16,46.8,59.16,12.16,28.54,1.46,30.49,-2.51,-0.52,286.5,87.69,99450.31,65,二级
山西省,2014-02-16,114.48,155.0,51.27,28.69,2.25,35.68,-3.53,-1.08,267.13,81.19,88953.38,150,三级
香港特别行政区,2014-02-16,26.28,34.16,5.48,25.1,0.48,64.69,-5.72,-0.34,291.67,92.3,101267.47,38,一级
西藏自治区,2014-02-16,5.93,7.2,0.95,0.5,0.14,79.54,9.47,4.0,257.39,66.12,56255.66,40,一级
海外,2014-02-16,12.1,13.82,3.15,2.56,0.29,69.69,5.15,-4.43,258.57,73.86,74066.11,35,一级
重庆市,2014-02-16,82.35,99.25,24.25,12.13,0.73,54.61,-4.91,1.93,278.38,58.17,93133.84,110,三级
福建省,2014-02-16,23.79,28.66,8.59,15.65,0.5,51.46,-1.59,-0.3,284.16,90.14,96524.93,34,一级
甘肃省,2014-02-16,44.75,51.15,13.4,7.83,0.65,51.83,-1.13,0.55,263.43,70.42,78383.2,63,二级
青海省,2014-02-16,6.73,7.59,1.86,1.1,0.16,64.86,5.17,0.29,258.04,69.49,61188.32,33,一级
贵州省,2014-02-16,63.02,68.57,16.21,10.7,0.59,54.22,0.07,5.21,281.26,63.08,88933.42,86,二级
