province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-02-27,31.23,45.46,11.52,8.88,0.81,58.29,0.73,0.58,281.31,63.62,82148.14,46,一级
新疆维吾尔自治区,2016-02-27,9.55,22.33,2.36,3.22,0.34,77.67,1.97,0.17,273.57,33.43,82687.21,39,一级
宁夏回族自治区,2016-02-27,35.9,136.1,23.23,11.77,0.39,60.64,8.78,-5.65,274.33,34.55,84708.88,94,二级
上海市,2016-02-27,54.87,95.92,18.96,49.41,0.73,54.07,2.33,5.29,284.12,59.63,102472.24,75,二级
浙江省,2016-02-27,28.87,53.46,10.53,23.37,0.55,58.99,1.47,1.6,283.45,61.34,99074.7,52,二级
吉林省,2016-02-27,33.46,43.83,14.68,15.39,0.77,57.87,0.22,-1.28,259.63,70.95,97663.93,48,一级
江苏省,2016-02-27,76.82,141.14,28.75,44.85,1.26,50.58,3.51,2.51,283.73,44.39,102186.23,103,三级
内蒙古自治区,2016-02-27,8.7,13.48,5.98,4.37,0.29,54.47,3.96,-1.83,260.56,64.79,90569.41,28,一级
山东省,2016-02-27,109.63,181.7,50.58,51.73,1.71,46.69,0.06,-2.6,277.26,45.34,101232.6,144,三级
河南省,2016-02-27,64.63,136.45,40.59,41.07,1.43,55.49,1.39,-1.02,282.97,33.06,99410.87,94,二级
台湾省,2016-02-27,18.54,23.53,6.04,16.84,0.22,60.27,0.41,-2.9,287.28,84.7,93665.56,31,一级
河北省,2016-02-27,34.1,55.63,20.77,30.47,0.96,46.51,0.67,-3.59,269.56,51.85,95978.55,53,二级
四川省,2016-02-27,21.88,33.13,5.42,10.85,0.49,86.56,2.38,-1.43,273.37,38.99,76075.84,44,一级
海南省,2016-02-27,30.87,43.18,7.53,8.02,0.51,64.12,-2.14,-4.07,289.82,80.54,100080.65,45,一级
安徽省,2016-02-27,47.67,80.33,18.92,29.91,0.87,48.82,4.09,3.08,284.79,47.78,100982.25,66,二级
广西壮族自治区,2016-02-27,33.6,54.27,13.99,11.65,0.79,50.94,-1.57,-1.63,286.31,53.31,97948.28,53,二级
湖南省,2016-02-27,33.14,57.22,13.59,14.28,0.72,50.98,0.86,1.51,285.28,55.63,98265.21,54,二级
黑龙江省,2016-02-27,21.52,28.94,7.78,11.13,0.55,54.67,1.73,-0.08,252.86,77.81,98634.88,31,一级
天津市,2016-02-27,41.64,69.39,23.61,46.35,1.24,34.94,-1.06,-2.86,273.54,45.81,102409.89,60,二级
陕西省,2016-02-27,28.7,67.59,14.56,17.47,0.98,54.43,4.87,-2.54,278.68,40.99,89401.66,59,二级
江西省,2016-02-27,28.1,46.24,10.12,12.3,0.68,52.83,0.18,0.43,283.48,71.96,99734.67,47,一级
湖北省,2016-02-27,42.79,74.56,14.69,19.91,0.82,58.27,3.11,2.24,285.62,46.74,97453.69,63,二级
北京市,2016-02-27,17.07,25.71,8.67,22.43,0.5,52.93,1.13,-3.85,271.06,43.65,98448.05,29,一级
辽宁省,2016-02-27,40.1,55.59,26.41,22.8,0.98,50.49,-1.16,-3.55,266.39,57.25,99748.25,57,二级
广东省,2016-02-27,23.21,34.86,8.55,15.54,0.82,47.67,-1.72,-3.47,286.53,70.65,100014.77,35,一级
山西省,2016-02-27,39.73,74.88,45.25,28.58,1.57,42.97,3.12,-1.73,271.97,52.95,88872.81,63,二级
香港特别行政区,2016-02-27,28.88,40.47,9.22,36.89,0.84,48.9,-1.51,-4.54,288.6,71.84,101860.88,47,一级
西藏自治区,2016-02-27,1.2,1.36,0.1,0.61,0.14,106.43,0.28,-2.45,261.64,45.18,57649.36,56,二级
海外,2016-02-27,9.8,13.41,3.23,2.43,0.29,75.51,0.17,-2.41,269.04,50.54,75294.34,38,一级
重庆市,2016-02-27,57.4,80.53,18.47,24.24,0.67,57.82,0.37,0.6,284.89,48.1,93968.03,78,二级
福建省,2016-02-27,21.04,33.03,7.51,11.02,0.51,58.4,-0.93,-1.84,283.55,79.33,96963.48,34,一级
甘肃省,2016-02-27,17.22,46.66,4.67,5.87,0.36,71.53,6.86,-3.53,272.74,29.31,79401.92,47,一级
青海省,2016-02-27,0.68,1.0,0.26,0.42,0.16,98.92,5.06,-3.62,262.31,29.74,62717.24,50,一级
贵州省,2016-02-27,41.5,69.35,24.05,20.97,0.87,53.71,0.65,2.76,283.85,47.4,89901.74,60,二级
