province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-01-04,35.61,48.56,14.94,7.78,0.76,64.01,-0.11,1.57,280.48,61.57,81696.77,51,二级
新疆维吾尔自治区,2014-01-04,12.09,13.36,3.66,2.52,0.22,61.61,2.67,1.02,264.05,45.87,81680.55,31,一级
宁夏回族自治区,2014-01-04,24.35,38.78,29.0,20.03,0.72,50.02,5.27,-1.09,269.85,27.06,84416.13,39,一级
上海市,2014-01-04,111.53,136.74,42.69,62.95,1.32,21.5,0.97,-4.85,280.34,75.96,102091.98,146,三级
浙江省,2014-01-04,138.33,187.15,56.76,72.38,1.43,29.32,2.69,-4.16,279.92,50.46,98609.77,184,四级
吉林省,2014-01-04,53.01,63.48,15.5,22.81,0.8,34.6,1.64,0.08,254.99,68.24,97533.93,73,二级
江苏省,2014-01-04,82.04,121.01,31.72,35.47,1.22,31.02,-1.43,-3.41,278.85,69.59,102112.67,109,三级
内蒙古自治区,2014-01-04,11.8,18.16,12.59,7.24,0.41,39.69,3.81,0.05,260.68,61.11,90264.71,20,一级
山东省,2014-01-04,62.69,108.64,67.63,45.8,1.47,22.27,-2.08,0.9,274.75,56.19,101254.68,85,二级
河南省,2014-01-04,81.77,138.3,53.86,46.7,1.63,28.13,1.71,-0.95,277.4,36.57,99434.33,109,三级
台湾省,2014-01-04,56.92,65.25,16.57,22.81,0.47,48.33,-0.05,-3.49,286.42,69.91,93037.14,78,二级
河北省,2014-01-04,73.91,126.88,67.3,47.88,1.59,20.59,1.34,1.36,270.14,55.26,95721.96,99,二级
四川省,2014-01-04,37.83,54.81,9.36,13.59,0.68,59.71,2.69,0.17,272.65,36.59,75705.97,54,二级
海南省,2014-01-04,73.6,92.25,12.8,16.53,0.77,74.06,-2.34,-4.59,290.7,80.46,99553.66,99,二级
安徽省,2014-01-04,132.31,187.67,42.37,50.02,1.72,22.63,0.99,-2.47,278.1,53.65,100905.69,175,四级
广西壮族自治区,2014-01-04,113.03,134.15,29.71,21.28,1.03,66.02,-3.14,-4.89,285.62,43.46,97554.39,148,三级
湖南省,2014-01-04,98.87,127.71,35.82,33.24,1.36,45.31,-1.96,-2.8,282.26,29.4,98054.43,130,三级
黑龙江省,2014-01-04,29.75,39.76,9.4,13.86,0.56,41.72,3.77,-0.73,248.29,69.54,98358.45,43,一级
天津市,2014-01-04,61.3,84.83,98.96,60.57,1.53,11.07,-0.57,3.08,273.76,47.87,102169.54,83,二级
陕西省,2014-01-04,32.75,49.06,26.42,18.89,0.95,43.14,3.69,-1.33,273.79,26.49,89253.81,50,一级
江西省,2014-01-04,77.13,103.18,34.79,34.52,0.97,35.07,-0.14,-4.83,281.54,34.48,99382.18,103,三级
湖北省,2014-01-04,85.88,127.99,34.42,32.95,1.0,41.32,1.01,-1.48,279.78,28.76,97396.93,114,三级
北京市,2014-01-04,98.34,127.13,51.6,64.29,2.08,10.08,-0.2,0.49,270.19,52.46,98161.91,130,三级
辽宁省,2014-01-04,58.75,87.89,50.17,33.58,1.32,23.12,-1.41,-1.04,264.18,62.64,99687.63,80,二级
广东省,2014-01-04,107.23,136.22,31.92,41.24,1.61,79.98,-2.2,-7.17,286.8,42.06,99521.55,141,三级
山西省,2014-01-04,46.96,75.43,44.94,26.42,1.81,29.02,5.29,-0.59,269.59,41.35,88697.31,65,二级
香港特别行政区,2014-01-04,98.94,119.59,30.6,53.97,1.34,84.27,-3.0,-9.64,289.23,45.28,101308.28,130,三级
西藏自治区,2014-01-04,1.49,1.87,0.13,0.59,0.12,72.56,8.08,2.74,263.55,38.5,57004.52,37,一级
海外,2014-01-04,16.56,18.85,4.64,3.49,0.26,62.62,4.53,-2.35,261.97,68.32,74184.39,32,一级
重庆市,2014-01-04,85.69,114.92,30.53,21.31,0.88,51.98,-0.61,-0.15,279.93,40.54,93830.43,114,三级
福建省,2014-01-04,79.67,96.42,27.78,40.54,0.86,53.89,0.46,-4.92,282.68,43.93,96440.87,106,三级
甘肃省,2014-01-04,17.84,28.97,8.82,6.15,0.47,59.51,2.41,0.42,268.19,24.69,78753.24,30,一级
青海省,2014-01-04,1.08,1.45,0.6,0.64,0.12,67.96,5.53,0.44,261.16,33.16,61914.3,34,一级
贵州省,2014-01-04,80.09,105.29,47.63,21.27,0.89,51.37,-0.44,-1.08,279.76,54.78,89636.49,107,三级
