province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-03-09,31.58,46.73,7.84,9.36,0.69,74.02,4.28,2.27,282.88,77.71,81253.45,47,一级
新疆维吾尔自治区,2017-03-09,10.59,16.33,2.54,2.64,0.26,67.58,0.72,-0.57,268.68,54.65,81339.33,34,一级
宁夏回族自治区,2017-03-09,38.21,63.09,30.13,24.82,0.87,56.14,-3.28,2.89,273.38,58.61,83982.82,57,二级
上海市,2017-03-09,70.76,95.29,19.6,75.01,0.86,54.91,2.89,0.86,282.94,36.9,102051.45,95,二级
浙江省,2017-03-09,53.45,80.51,15.86,39.1,0.65,70.21,-0.24,0.56,283.67,46.15,98591.83,74,二级
吉林省,2017-03-09,28.44,37.06,11.82,14.26,0.65,61.33,5.51,-2.43,267.47,76.27,96151.56,41,一级
江苏省,2017-03-09,68.3,113.57,26.2,61.44,0.99,57.61,3.96,0.8,282.69,30.44,101824.25,92,二级
内蒙古自治区,2017-03-09,6.28,9.23,6.16,4.75,0.3,63.35,2.72,-2.0,268.83,54.76,89835.7,32,一级
山东省,2017-03-09,50.71,98.85,35.2,48.64,1.12,48.91,4.29,-1.35,279.98,24.94,100700.9,75,二级
河南省,2017-03-09,58.08,104.16,28.31,45.08,1.04,63.23,0.24,-0.01,283.09,26.35,99006.08,79,二级
台湾省,2017-03-09,32.0,37.14,9.81,14.51,0.31,65.71,-1.38,-1.89,287.88,80.19,93184.39,46,一级
河北省,2017-03-09,20.58,38.66,14.54,25.68,0.65,58.26,3.62,-3.68,276.49,32.2,95332.85,39,一级
四川省,2017-03-09,28.54,41.11,7.57,12.34,0.47,65.49,2.74,1.93,274.15,65.86,75083.43,42,一级
海南省,2017-03-09,25.57,36.72,3.6,5.03,0.5,78.62,-3.67,1.39,294.7,87.01,99179.32,40,一级
安徽省,2017-03-09,65.29,104.75,18.24,50.62,0.82,67.14,1.17,0.81,284.19,34.45,100593.6,88,二级
广西壮族自治区,2017-03-09,39.64,48.74,12.75,12.63,0.82,47.99,-2.75,0.08,285.81,88.7,97048.75,56,二级
湖南省,2017-03-09,61.57,88.35,18.53,24.17,0.98,50.78,-2.47,0.82,284.37,66.75,97533.1,84,二级
黑龙江省,2017-03-09,8.89,12.39,3.8,6.19,0.36,65.05,4.62,-3.8,264.79,84.17,96828.75,33,一级
天津市,2017-03-09,23.89,46.62,10.44,44.44,0.73,51.82,3.73,-3.86,280.54,23.57,101532.79,56,二级
陕西省,2017-03-09,36.69,59.19,21.87,27.07,0.9,55.08,-2.34,0.81,276.9,48.2,88847.78,55,二级
江西省,2017-03-09,58.34,82.42,18.33,24.54,0.83,66.16,-2.72,-0.47,285.85,54.0,99052.65,80,二级
湖北省,2017-03-09,58.9,86.7,18.56,29.96,0.91,71.19,-1.72,2.65,283.65,47.76,96901.06,80,二级
北京市,2017-03-09,9.3,17.89,4.02,18.85,0.37,61.59,3.46,-4.74,278.59,26.98,97658.56,31,一级
辽宁省,2017-03-09,25.76,42.42,16.09,20.84,0.67,55.79,4.13,-4.35,272.3,51.38,98623.93,43,一级
广东省,2017-03-09,44.79,58.24,11.52,26.39,0.9,45.75,-4.56,-0.67,288.37,76.45,99250.31,63,二级
山西省,2017-03-09,31.98,55.6,42.4,30.77,1.02,50.87,2.49,-2.86,274.1,27.71,88566.36,53,二级
香港特别行政区,2017-03-09,37.86,52.93,8.14,25.49,0.62,60.59,-8.34,-0.82,291.18,81.18,101111.86,54,二级
西藏自治区,2017-03-09,7.21,8.43,1.13,0.57,0.17,87.55,8.95,2.58,261.76,60.89,56532.68,44,一级
海外,2017-03-09,13.27,17.37,3.09,2.99,0.27,83.74,2.62,-1.92,263.56,71.73,73852.11,42,一级
重庆市,2017-03-09,49.29,68.28,17.21,17.48,0.65,45.81,-4.22,2.85,282.18,69.09,93115.93,68,二级
福建省,2017-03-09,43.81,60.95,14.21,20.49,0.66,73.09,-3.04,-0.58,284.86,66.55,96404.33,62,二级
甘肃省,2017-03-09,23.16,36.07,13.15,10.25,0.42,65.04,-1.87,1.86,270.99,51.47,78288.5,37,一级
青海省,2017-03-09,4.27,5.04,1.11,1.1,0.17,78.72,3.89,0.93,263.72,54.79,61394.18,40,一级
贵州省,2017-03-09,33.74,51.91,15.25,14.42,0.72,49.54,-1.58,4.61,281.04,88.68,88997.47,51,二级
