province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-07-15,16.96,22.51,5.38,4.5,0.31,60.99,0.39,-0.48,291.68,84.55,80927.83,31,一级
新疆维吾尔自治区,2015-07-15,17.21,22.36,1.35,1.96,0.16,81.89,-2.01,-1.22,295.68,28.12,81567.18,41,一级
宁夏回族自治区,2015-07-15,25.05,43.52,9.6,12.04,0.43,82.84,2.72,-4.17,295.08,26.47,83798.53,44,一级
上海市,2015-07-15,30.88,40.81,9.29,23.22,0.44,66.34,-3.33,1.52,297.68,82.8,100297.5,45,一级
浙江省,2015-07-15,42.66,59.18,11.08,16.05,0.49,85.46,-2.58,1.15,297.99,78.47,96944.91,60,二级
吉林省,2015-07-15,12.68,18.35,3.92,6.73,0.28,64.17,-3.84,-2.56,292.8,67.51,96585.28,33,一级
江苏省,2015-07-15,73.41,101.2,16.55,19.85,0.82,105.41,-4.42,0.27,299.44,73.72,100170.17,99,二级
内蒙古自治区,2015-07-15,19.65,26.06,4.65,3.82,0.24,74.08,-1.82,0.73,294.4,47.36,89807.81,38,一级
山东省,2015-07-15,49.87,85.67,21.36,27.78,1.05,100.29,-4.12,0.95,300.39,50.21,99431.19,69,二级
河南省,2015-07-15,45.67,60.81,10.31,15.44,0.91,84.52,-2.46,-1.56,298.76,71.32,97521.82,64,二级
台湾省,2015-07-15,37.75,41.82,8.91,17.82,0.18,79.9,1.05,-0.49,296.04,84.74,92019.28,54,二级
河北省,2015-07-15,53.03,81.04,16.05,24.58,0.78,93.28,-1.34,0.85,297.9,57.4,94639.19,73,二级
四川省,2015-07-15,16.09,21.4,3.7,5.67,0.3,82.43,-0.6,-2.76,286.81,63.36,75292.98,42,一级
海南省,2015-07-15,8.76,12.98,2.06,4.42,0.28,55.39,3.5,3.65,300.99,79.8,97985.34,28,一级
安徽省,2015-07-15,67.48,90.36,13.93,18.17,0.83,71.07,-4.25,0.98,301.27,64.06,98827.5,91,二级
广西壮族自治区,2015-07-15,42.7,57.72,10.23,8.13,0.73,68.11,1.31,2.69,301.15,75.78,95644.81,60,二级
湖南省,2015-07-15,44.11,64.55,15.79,11.51,0.87,58.61,0.47,3.25,301.03,74.53,95860.16,62,二级
黑龙江省,2015-07-15,8.67,10.51,1.46,3.7,0.24,58.7,-2.05,-1.82,290.61,61.18,97766.27,30,一级
天津市,2015-07-15,52.41,109.37,17.48,38.29,1.05,85.63,-4.2,2.15,301.6,44.97,100370.62,80,二级
陕西省,2015-07-15,26.49,38.71,8.17,8.51,0.58,92.75,-1.91,-0.97,295.99,55.92,88125.25,47,一级
江西省,2015-07-15,55.7,77.81,14.96,10.76,0.79,60.32,-1.26,2.27,301.94,70.26,97304.02,76,二级
湖北省,2015-07-15,31.3,46.42,8.14,10.78,0.64,67.42,-3.17,-1.34,297.79,83.57,95321.76,47,一级
北京市,2015-07-15,39.13,67.94,8.87,32.81,0.65,92.25,-2.01,-0.45,299.64,47.37,96846.16,59,二级
辽宁省,2015-07-15,26.85,44.95,10.62,17.48,0.62,83.0,-3.09,-2.03,298.35,54.58,98221.03,45,一级
广东省,2015-07-15,30.55,40.17,6.67,10.89,0.65,66.96,-0.07,2.5,300.88,82.39,97731.52,44,一级
山西省,2015-07-15,37.97,53.76,11.33,15.42,0.92,82.9,-2.64,0.59,293.04,70.67,88005.23,54,二级
香港特别行政区,2015-07-15,14.47,21.35,4.32,16.18,0.35,56.76,-0.11,3.84,300.65,90.56,99542.88,29,一级
西藏自治区,2015-07-15,6.57,7.0,0.37,0.63,0.12,97.52,-2.82,-2.69,279.37,53.47,57715.94,49,一级
海外,2015-07-15,15.3,17.26,1.71,1.25,0.16,77.58,0.68,1.33,286.8,60.28,74788.99,39,一级
重庆市,2015-07-15,28.15,39.98,12.68,10.17,0.44,67.92,-0.24,-2.64,295.59,85.07,91998.06,41,一级
福建省,2015-07-15,37.55,53.2,9.93,11.01,0.59,62.04,-1.03,1.92,298.31,83.8,94941.14,54,二级
甘肃省,2015-07-15,14.28,18.1,2.21,4.14,0.26,82.73,1.95,-3.11,290.22,37.95,78644.6,42,一级
青海省,2015-07-15,10.6,10.91,0.54,0.78,0.12,92.53,0.98,-3.57,278.46,47.8,62737.41,47,一级
贵州省,2015-07-15,25.61,38.33,9.67,7.35,0.45,75.32,2.87,-1.81,295.19,81.5,88173.23,39,一级
