province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-10-22,22.58,32.91,11.61,7.33,0.53,41.44,-1.83,2.31,286.51,92.59,81684.84,33,一级
新疆维吾尔自治区,2017-10-22,13.79,18.69,1.49,2.71,0.21,67.1,-0.71,0.56,280.95,32.49,81790.76,34,一级
宁夏回族自治区,2017-10-22,26.92,62.63,12.97,25.33,0.52,46.36,-1.31,1.49,281.98,40.49,84904.4,57,二级
上海市,2017-10-22,59.57,77.47,14.86,26.4,0.97,99.38,0.74,-10.96,291.95,67.59,101431.06,81,二级
浙江省,2017-10-22,49.04,66.33,14.5,27.33,0.83,87.5,1.36,-8.75,288.95,70.49,98084.41,68,二级
吉林省,2017-10-22,23.62,31.48,6.58,13.71,0.48,55.1,-1.3,-4.69,273.91,31.39,97982.75,34,一级
江苏省,2017-10-22,84.27,116.22,17.56,34.44,1.0,76.09,-0.56,-8.23,290.56,66.6,101657.47,112,三级
内蒙古自治区,2017-10-22,11.71,16.79,5.25,6.35,0.25,51.11,-0.54,-0.43,276.87,46.14,90986.9,26,一级
山东省,2017-10-22,47.27,85.05,14.03,28.89,0.77,57.68,-2.48,-6.24,287.82,64.14,101078.27,68,二级
河南省,2017-10-22,92.94,141.91,21.18,42.28,1.34,49.59,-0.75,-3.73,289.16,61.41,99310.14,123,三级
台湾省,2017-10-22,11.82,17.39,5.84,12.42,0.2,79.34,0.57,-6.45,291.1,65.17,92544.72,40,一级
河北省,2017-10-22,32.41,48.66,10.89,24.59,0.6,40.43,-2.42,-2.54,281.54,62.75,96177.58,49,一级
四川省,2017-10-22,18.13,24.28,8.48,7.08,0.35,53.36,-0.31,-0.2,278.59,88.98,75963.79,27,一级
海南省,2017-10-22,31.42,40.19,10.46,4.89,0.48,80.23,-1.92,-4.61,295.65,75.13,99087.95,45,一级
安徽省,2017-10-22,103.19,139.83,21.64,46.88,1.11,72.16,-1.01,-5.9,289.78,62.66,100535.15,136,三级
广西壮族自治区,2017-10-22,39.62,54.87,17.16,10.22,0.63,72.29,-3.22,-6.14,291.94,57.62,97147.6,56,二级
湖南省,2017-10-22,51.31,73.43,17.29,18.43,0.83,69.36,-2.59,-5.17,289.2,63.86,97692.77,71,二级
黑龙江省,2017-10-22,12.9,17.83,3.04,7.52,0.34,56.53,4.75,-2.41,270.84,35.51,98920.04,29,一级
天津市,2017-10-22,28.26,50.04,19.44,43.39,1.05,29.59,-5.13,-4.3,283.96,40.95,102411.08,55,二级
陕西省,2017-10-22,34.04,58.55,12.52,21.89,0.78,37.79,0.21,-2.19,284.79,50.51,89542.99,55,二级
江西省,2017-10-22,48.42,66.26,18.39,17.15,0.8,90.87,-1.82,-6.45,289.45,64.09,98910.38,67,二级
湖北省,2017-10-22,56.08,80.29,17.08,22.15,0.84,58.4,-1.29,-3.24,288.69,60.78,97190.45,77,二级
北京市,2017-10-22,32.4,46.16,8.34,31.28,0.71,23.64,-2.35,-0.27,281.63,65.4,98605.52,47,一级
辽宁省,2017-10-22,21.74,34.62,9.85,17.65,0.44,54.84,-3.13,-8.14,277.68,31.88,99831.93,35,一级
广东省,2017-10-22,32.55,43.3,12.91,14.77,0.59,82.07,-2.6,-7.43,292.45,57.79,99007.75,47,一级
山西省,2017-10-22,50.98,80.82,18.96,31.02,1.1,41.62,0.79,-1.63,283.44,53.7,89203.93,70,二级
香港特别行政区,2017-10-22,32.52,45.35,13.82,21.3,0.58,92.9,-2.92,-9.24,294.17,60.42,100749.5,47,一级
西藏自治区,2017-10-22,4.89,5.39,0.58,0.81,0.13,78.05,2.9,1.47,272.55,46.74,57464.54,40,一级
海外,2017-10-22,8.81,11.15,3.56,2.03,0.2,72.06,2.13,-0.4,273.65,60.56,74703.76,37,一级
重庆市,2017-10-22,40.51,55.88,22.13,15.86,0.57,44.93,-0.9,-0.87,287.88,74.75,93722.04,57,二级
福建省,2017-10-22,25.94,34.6,11.86,13.72,0.48,79.55,-0.17,-6.6,288.93,58.43,95983.44,40,一级
甘肃省,2017-10-22,15.37,27.78,4.37,8.76,0.3,65.02,-1.83,1.66,279.66,44.54,79216.43,33,一级
青海省,2017-10-22,7.93,8.58,1.22,1.18,0.14,77.3,-0.54,0.29,270.82,62.5,62597.84,39,一级
贵州省,2017-10-22,35.98,51.94,18.2,9.36,0.56,57.88,-2.13,-3.1,286.11,73.28,89580.7,52,二级
