province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-02-16,31.82,43.17,5.82,5.85,0.48,72.85,2.02,-1.05,285.78,31.98,81693.35,46,一级
新疆维吾尔自治区,2018-02-16,12.79,21.97,3.07,3.26,0.43,57.83,4.22,-1.28,268.19,53.21,81965.86,29,一级
宁夏回族自治区,2018-02-16,49.1,76.89,29.1,18.51,0.92,61.05,-0.35,1.06,274.0,42.13,84251.33,68,二级
上海市,2018-02-16,21.54,30.63,6.53,20.88,0.49,64.52,-2.13,-4.05,279.55,87.35,102118.77,33,一级
浙江省,2018-02-16,56.96,71.87,8.15,10.01,0.58,54.77,-0.42,-2.47,281.67,92.07,98501.35,78,二级
吉林省,2018-02-16,33.21,48.62,14.75,9.49,0.55,55.63,6.58,-1.24,260.14,60.78,96773.35,49,一级
江苏省,2018-02-16,53.45,72.35,8.16,13.48,0.63,64.65,-1.73,-1.55,278.16,76.82,102103.12,74,二级
内蒙古自治区,2018-02-16,11.52,15.67,6.25,4.1,0.29,56.64,3.25,-3.02,260.76,52.57,90218.93,29,一级
山东省,2018-02-16,95.12,134.87,31.06,21.9,1.09,69.66,0.29,-0.59,274.46,53.54,101222.52,126,三级
河南省,2018-02-16,138.47,174.7,27.06,22.91,1.24,72.39,-0.58,-1.07,278.73,51.89,99305.93,184,四级
台湾省,2018-02-16,16.42,20.7,6.76,19.62,0.2,64.57,1.47,-0.19,291.45,69.18,93126.32,33,一级
河北省,2018-02-16,81.78,104.55,24.93,19.09,0.96,64.34,1.8,-3.03,269.75,35.95,95809.36,109,三级
四川省,2018-02-16,52.51,66.99,6.35,8.6,0.56,70.25,3.23,0.47,276.78,37.32,75643.86,72,二级
海南省,2018-02-16,36.29,43.96,3.41,3.65,0.29,56.46,-1.73,0.84,294.54,76.77,99302.43,52,二级
安徽省,2018-02-16,89.27,105.17,9.87,14.35,0.7,51.69,-1.52,-1.61,279.31,81.75,100780.14,118,三级
广西壮族自治区,2018-02-16,124.48,142.55,13.46,10.01,0.87,59.51,-1.78,-0.74,290.3,79.44,97161.58,164,四级
湖南省,2018-02-16,124.78,163.72,15.65,16.67,1.19,54.04,-0.81,-2.26,283.43,77.0,97795.71,164,四级
黑龙江省,2018-02-16,25.84,33.92,9.18,7.21,0.41,56.16,3.76,-3.26,253.94,72.9,97533.17,37,一级
天津市,2018-02-16,110.66,146.05,27.8,27.07,1.01,56.0,1.17,-1.75,273.03,27.99,102253.14,145,三级
陕西省,2018-02-16,101.99,133.49,29.39,21.53,1.27,62.92,-0.14,-0.29,276.51,52.25,89074.87,134,三级
江西省,2018-02-16,117.25,142.75,17.84,14.32,1.11,42.08,0.25,-3.06,284.7,83.61,99138.19,154,四级
湖北省,2018-02-16,104.54,126.71,12.78,14.84,1.03,58.91,-0.38,-1.12,280.88,68.77,97159.66,137,三级
北京市,2018-02-16,55.99,72.58,12.66,17.24,0.55,61.84,1.5,-3.96,271.4,29.35,98266.18,77,二级
辽宁省,2018-02-16,45.18,68.77,19.89,13.21,0.68,59.32,5.16,-4.26,265.87,43.6,99331.45,63,二级
广东省,2018-02-16,85.93,96.89,9.72,14.06,0.74,59.0,-0.57,-1.7,291.85,79.81,99258.97,114,三级
山西省,2018-02-16,109.22,142.62,76.95,28.98,1.57,65.42,1.57,-1.41,271.97,40.95,88732.95,143,三级
香港特别行政区,2018-02-16,43.99,61.58,7.86,34.01,0.57,53.04,-0.24,-0.88,292.91,83.4,101084.6,62,二级
西藏自治区,2018-02-16,1.53,1.96,0.11,0.55,0.13,75.14,8.48,0.24,264.59,48.1,57315.85,38,一级
海外,2018-02-16,9.5,11.03,2.21,2.12,0.24,66.96,6.41,-4.21,262.56,68.92,74347.04,34,一级
重庆市,2018-02-16,108.58,128.33,18.04,14.41,1.03,52.61,-1.94,0.85,283.85,58.89,93436.54,142,三级
福建省,2018-02-16,84.82,82.41,15.36,9.88,0.62,59.1,1.53,-1.24,288.04,88.96,96299.54,113,三级
甘肃省,2018-02-16,25.6,41.49,7.59,7.18,0.5,59.57,2.34,0.03,272.22,41.24,78698.73,42,一级
青海省,2018-02-16,1.64,2.12,0.4,0.74,0.15,62.94,6.25,0.16,266.74,39.34,62033.28,32,一级
贵州省,2018-02-16,81.8,103.84,17.37,11.11,0.83,58.13,-1.45,0.64,284.45,71.13,89353.69,109,三级
