Unnamed: 0,time,province,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI
0,2014-01-01,陕西,37.770411568409344,52.93441601779755,30.239310344827587,21.43481646273637,1.0212569521690769,43.71529477196886,2.2628587319243603,-1.386496106785317,274.3895773081201,29.14038932146829,89079.63167964404,35.146106785317016,108.86496106785316,二级
1,2014-01-02,陕西,47.158565072302565,59.88056729699666,35.763971078976645,21.70836484983315,1.2015684093437151,38.8928809788654,2.069254727474972,-3.430044493882092,272.9776751946607,32.44618464961068,89039.7003003337,35.146106785317016,108.86496106785316,二级
2,2014-01-03,陕西,29.39729699666296,40.626551724137926,27.04367074527252,16.04123470522803,0.9001334816462737,43.65596218020022,3.629254727474972,-4.683003337041157,271.9984983314794,31.802080088987765,89362.76072302558,35.146106785317016,108.86496106785316,一级
3,2014-01-04,陕西,32.80361512791991,49.119454949944384,26.45226918798665,18.910700778642937,0.9472747497219132,43.09789766407119,3.6800556173526138,-1.3206117908787542,273.79269187986654,26.494671857619576,89270.71352614014,35.146106785317016,108.86496106785316,一级
4,2014-01-05,陕西,57.70120133481646,85.86705228031146,49.91487208008899,28.531045606229146,1.415862068965517,38.08523915461624,-2.136774193548387,0.5777085650723026,273.3269299221357,34.523147942157955,88965.48597330367,35.146106785317016,108.86496106785316,二级
5,2014-01-06,陕西,98.63260289210234,139.97665183537262,66.40776418242491,40.933403781979976,1.7720022246941045,29.35713014460512,-1.5163737486095663,0.9070967741935484,271.582936596218,63.84651835372636,88891.29691879867,35.146106785317016,108.86496106785316,三级
6,2014-01-07,陕西,62.2242936596218,77.48838709677419,31.07905450500556,24.114905450500554,1.1067408231368188,32.57572858731925,1.3792547274749722,-5.964493882091213,269.4209010011124,50.45681868743048,89359.61601779755,35.146106785317016,108.86496106785316,二级
7,2014-01-08,陕西,22.509143492769745,31.743192436040047,17.12043381535039,12.393592880978863,0.6751390433815351,46.08607341490545,1.3871301446051167,-3.958909899888765,267.3579421579533,39.50325917686318,89963.39221357062,35.146106785317016,108.86496106785316,一级
8,2014-01-09,陕西,44.92764182424917,64.2834149054505,38.22142380422692,23.163993325917687,1.096607341490545,34.500166852057845,-0.7115461624026697,1.6980645161290322,268.38109010011124,42.72885428253615,89639.57870967743,35.146106785317016,108.86496106785316,二级
9,2014-01-10,陕西,77.58620689655173,106.97558398220244,56.875928809788654,33.4672191323693,1.4426918798665185,27.16647385984427,-1.1277308120133482,0.3219911012235817,268.9313014460512,55.38431590656285,89532.01941045607,35.146106785317016,108.86496106785316,三级
10,2014-01-11,陕西,66.1584427141268,87.30520578420467,42.33773081201335,25.640533926585096,1.227230255839822,34.44686318131257,1.7492213570634036,-2.906729699666296,269.467063403782,45.83717463848721,89921.98062291434,35.146106785317016,108.86496106785316,二级
11,2014-01-12,陕西,35.35754171301446,52.24589543937708,25.602969966629587,18.300889877641826,0.8983426028921023,40.19181312569522,0.9129143492769743,-2.4957397107897665,268.5711679644049,31.077085650723024,90225.43329254728,35.146106785317016,108.86496106785316,二级
12,2014-01-13,陕西,53.176117908787546,78.37322580645161,36.44515016685206,23.90325917686318,1.2499777530589544,36.80220244716352,0.8399110122358177,1.8987764182424915,270.41304783092323,33.795061179087874,89670.4766407119,35.146106785317016,108.86496106785316,二级
13,2014-01-14,陕西,77.17004449388209,107.79450500556172,54.413036707452726,32.30943270300334,1.5643826473859843,33.03294771968854,-1.5163515016685207,-0.4513793103448276,270.5345272525028,39.46744160177976,89739.67815350389,35.146106785317016,108.86496106785316,三级
14,2014-01-15,陕西,124.42784204671858,160.07993325917684,72.74074527252503,37.582391546162405,1.89027808676307,31.08471635150167,-1.0062513904338153,2.136206896551724,270.74368186874307,49.98862068965517,89617.1672413793,35.146106785317016,108.86496106785316,四级
15,2014-01-16,陕西,110.48952169076752,141.91321468298108,50.26533926585095,31.620589543937708,1.596117908787542,35.45340378197998,1.3150945494994437,-1.2951612903225806,271.3389766407119,43.10556173526141,89625.57337041156,35.146106785317016,108.86496106785316,三级
16,2014-01-17,陕西,63.66626251390434,84.86183537263625,30.541134593993327,24.40337041156841,1.234460511679644,40.23884315906563,1.182258064516129,-2.993870967741936,271.6964849833148,32.11796440489432,89956.44246941045,35.146106785317016,108.86496106785316,二级
17,2014-01-18,陕西,66.43856507230255,89.7069744160178,41.78122358175751,25.083993325917685,1.3357174638487208,37.71260289210233,-0.4387096774193548,2.3756840934371524,272.26627363737487,38.47708565072303,89914.9200778643,35.146106785317016,108.86496106785316,二级
18,2014-01-19,陕西,41.3302892102336,75.36164627363738,27.80670745272525,16.129577308120133,0.911913236929922,46.96973303670745,4.484538375973304,-4.96329254727475,272.0437819799777,31.69491657397108,89892.77567296996,35.146106785317016,108.86496106785316,二级
19,2014-01-20,陕西,23.70301446051168,38.46090100111235,20.974694104560623,15.17964404894327,0.853392658509455,46.23224694104561,2.094160177975529,-3.04539488320356,271.04139043381537,26.8119021134594,90075.99196885429,35.146106785317016,108.86496106785316,一级
20,2014-01-21,陕西,44.598776418242494,66.9110233592881,35.35500556173526,22.45444938820912,1.251523915461624,41.407196885428256,-0.698587319243604,1.2614238042269188,271.5039265850946,29.83982202447164,89913.8068298109,35.146106785317016,108.86496106785316,二级
21,2014-01-22,陕西,74.99096774193549,104.1532146829811,50.90388209121245,29.67568409343715,1.6904226918798666,38.98037819799777,1.0173859844271411,3.4307897664071194,274.6510122358176,31.76806451612904,89239.8150945495,35.146106785317016,108.86496106785316,二级
22,2014-01-23,陕西,91.06076751946608,114.8295661846496,52.80905450500556,31.61344827586207,1.674293659621802,40.406240266963295,2.025428253615128,0.4243047830923248,277.13426028921026,35.26105672969967,88781.52628476084,35.146106785317016,108.86496106785316,三级
23,2014-01-24,陕西,72.75965517241379,106.1042936596218,53.2447830923248,31.48094549499444,1.6779532814238045,34.97814238042269,1.4190656284760843,-4.968743047830923,275.78778642936595,31.783548387096776,88838.44893214683,35.146106785317016,108.86496106785316,二级
24,2014-01-25,陕西,49.05558398220245,72.00763070077865,38.45812013348164,23.41333704115684,1.2823025583982202,32.90086763070078,-0.1608898776418242,-1.3633259176863182,274.7538264738599,29.548320355951056,89369.96893214682,35.146106785317016,108.86496106785316,二级
25,2014-01-26,陕西,85.11167964404893,119.64657397107898,52.98549499443826,29.87070077864293,1.697630700778643,33.848264738598445,-1.435372636262514,3.601968854282536,274.8305116796441,44.4092213570634,89429.8108342603,35.146106785317016,108.86496106785316,三级
26,2014-01-27,陕西,109.33778642936596,133.85449388209122,43.46352614015573,29.776284760845385,1.8017686318131256,35.912113459399336,1.6291768631813126,-1.5225583982202446,276.15040044493884,51.60313681868743,89169.28929922136,35.146106785317016,108.86496106785316,三级
27,2014-01-28,陕西,77.53254727474972,104.88041156840934,42.67726362625139,26.236518353726364,1.5047385984427142,37.99133481646273,-1.371134593993326,0.9274416017797552,274.7952725250278,37.68379310344828,89388.33621802003,35.146106785317016,108.86496106785316,三级
28,2014-01-29,陕西,118.46913236929922,144.07379310344828,49.66074527252503,28.78294771968854,1.81321468298109,43.10991101223581,3.0038264738598444,1.0075750834260289,277.4969410456062,45.15479421579533,88938.73731924359,35.146106785317016,108.86496106785316,四级
29,2014-01-30,陕西,108.52748609566186,136.0931368186874,42.04789766407119,24.26424916573972,1.6066852057842047,49.5582424916574,1.1297997775305897,1.895372636262514,279.6660066740823,35.232391546162404,88860.10838709677,35.146106785317016,108.86496106785316,三级
30,2014-01-31,陕西,217.8441824249166,251.97104560622915,65.71829810901001,28.410177975528367,2.333515016685206,46.32628476084538,0.9017686318131256,1.4692213570634036,281.59211345939934,45.706696329254726,88477.09815350389,35.146106785317016,108.86496106785316,五级
31,2014-02-01,陕西,120.02860956618466,141.95438264738598,30.18479421579533,22.214872080088984,1.4855283648498332,44.22064516129032,1.4606006674082312,-1.389210233592881,281.66739710789767,32.60763070077864,88765.42601779755,35.146106785317016,108.86496106785316,四级
32,2014-02-02,陕西,89.53715239154616,116.27992213570631,29.20884315906563,23.124460511679644,1.4797552836484982,45.009265850945496,1.2170411568409345,-4.001835372636263,280.51418242491656,35.33983314794216,88791.50809788654,35.146106785317016,108.86496106785316,三级
33,2014-02-03,陕西,50.71887652947719,82.92835372636262,21.11230255839822,15.568754171301446,1.0468631813125695,43.04684093437152,-1.390444938820912,-3.574905450500556,274.996829810901,31.20758620689655,89327.69640711902,35.146106785317016,108.86496106785316,二级
34,2014-02-04,陕西,49.88298109010012,89.13757508342601,31.87538375973304,17.11941045606229,1.234004449388209,35.85814238042269,-6.549288097886541,1.486662958843159,269.0629699666296,60.58462736373749,89025.07452725251,35.146106785317016,108.86496106785316,二级
35,2014-02-05,陕西,53.82076751946608,65.29308120133481,26.69512791991101,16.880700778642936,1.3671635150166852,36.71933259176864,-4.5468075639599554,1.8040378197997773,266.4683426028921,86.14252502780869,88817.4698887653,35.146106785317016,108.86496106785316,二级
36,2014-02-06,陕西,72.2958064516129,81.29140155728588,37.828687430478304,18.93275862068965,1.556117908787542,35.24710789766407,-2.920689655172413,0.239377085650723,266.34432703003336,84.83433815350391,88987.3509010011,35.146106785317016,108.86496106785316,二级
37,2014-02-07,陕西,72.8894104560623,83.67459399332593,33.16464961067853,18.796852057842045,1.4537708565072305,40.43471635150166,0.1105895439377085,-0.1025361512791991,267.14842046718576,80.79753058954394,89072.05323692992,35.146106785317016,108.86496106785316,二级
38,2014-02-08,陕西,81.54381535038932,103.4281868743048,36.24642936596218,20.255250278086763,1.5004783092324807,40.45269187986652,-2.9507563959955507,-2.411679644048943,265.50829810901,79.79189098998889,89093.7058064516,35.146106785317016,108.86496106785316,三级
39,2014-02-09,陕西,50.84144605116797,61.16552836484984,30.226685205784207,16.286329254727473,1.2502447163515018,46.540589543937706,-2.93119021134594,-2.0084538375973304,262.08878754171303,79.47727474972191,89619.03223581758,35.146106785317016,108.86496106785316,二级
40,2014-02-10,陕西,66.21003337041157,74.54944382647386,36.05469410456063,18.96110122358176,1.305650723025584,46.44032258064516,-1.1538264738598445,0.6580422691879867,260.9744271412681,80.9475639599555,89623.59830923248,35.146106785317016,108.86496106785316,二级
41,2014-02-11,陕西,85.4141935483871,98.82285873192436,39.15720800889878,21.81745272525028,1.4614905450500555,47.41497219132369,-0.4892992213570634,0.2318242491657397,263.1819466073415,81.15436040044494,89223.52240266964,35.146106785317016,108.86496106785316,三级
42,2014-02-12,陕西,94.2966407119021,113.10308120133482,43.7954616240267,22.942413793103448,1.5844271412680755,47.8950278086763,-2.401535038932147,-0.4793659621802002,263.6164071190211,84.31666295884315,89386.83220244717,35.146106785317016,108.86496106785316,三级
43,2014-02-13,陕西,112.66646273637376,130.1070745272525,57.84568409343715,22.846918798665182,1.8290211345939933,54.05068965517241,-0.9832591768631812,2.2851501668520577,265.11074527252504,81.36491657397107,89645.50119021133,35.146106785317016,108.86496106785316,三级
44,2014-02-14,陕西,126.39750834260288,141.67143492769745,46.495661846496105,23.863114571746383,1.890845383759733,50.86749721913237,-0.0035928809788653,2.0860845383759736,267.6022691879867,77.88667408231368,89326.76025583982,35.146106785317016,108.86496106785316,四级
45,2014-02-15,陕西,135.5054171301446,157.6193214682981,46.492836484983314,26.33526140155729,1.9487319243604004,46.02611790878755,-1.4179310344827587,0.5938932146829811,268.5518020022247,81.43093437152392,88984.70109010012,35.146106785317016,108.86496106785316,四级
46,2014-02-16,陕西,130.93338153503893,154.32709677419354,46.13558398220245,26.32071190211346,1.930344827586207,44.53984427141268,-3.195094549499444,-0.9374416017797552,268.50837597330366,87.4732146829811,89064.06928809789,35.146106785317016,108.86496106785316,四级
47,2014-02-17,陕西,120.0334149054505,133.04104560622915,39.22557285873192,23.21362625139044,1.9890656284760848,47.92685205784205,-3.741223581757509,0.5310233592880979,268.6478642936596,89.96781979977754,89463.74974416017,35.146106785317016,108.86496106785316,四级
48,2014-02-18,陕西,110.5375639599555,120.9150723025584,34.50338153503893,20.12551724137931,1.8295439377085647,48.69978865406007,0.3354838709677419,0.2664516129032258,268.99541713014463,82.03058954393771,89631.8058843159,35.146106785317016,108.86496106785316,三级
49,2014-02-19,陕西,69.660489432703,85.65438264738597,25.82357063403781,19.01522803114572,1.4269187986651837,49.54780867630701,1.0111457174638487,0.0071857619577308,270.71085650723023,63.12915461624027,89477.86649610678,35.146106785317016,108.86496106785316,二级
50,2014-02-20,陕西,88.71823136818688,116.3620912124583,34.81226918798665,24.424260289210235,1.636496106785317,49.23071190211346,-1.481957730812013,3.0980422691879865,272.3486095661846,73.82590656284762,89296.66847608454,35.146106785317016,108.86496106785316,三级
51,2014-02-21,陕西,115.07205784204672,145.59410456062292,39.06362625139043,26.37004449388209,1.8516462736373749,46.27160177975528,-1.796952169076752,2.4216129032258067,274.0279977753059,79.69743047830924,89217.8260400445,35.146106785317016,108.86496106785316,四级
52,2014-02-22,陕西,130.63284760845383,160.90466073414908,41.95678531701891,25.51392658509455,1.9185984427141267,45.762480533926585,-1.7659399332591768,2.2424694104560623,275.4124916573971,82.75343715239154,89370.82536151279,35.146106785317016,108.86496106785316,四级
53,2014-02-23,陕西,142.03196885428255,175.4361401557286,44.48080088987764,27.42658509454949,2.055483870967742,41.965806451612906,-2.288909899888765,3.2027030033370414,275.94978865406006,86.23838709677419,89397.72572858732,35.146106785317016,108.86496106785316,四级
54,2014-02-24,陕西,143.04058954393773,174.49889877641826,37.43270300333704,26.41194660734149,1.960511679644049,39.94233592880979,-2.31904338153504,2.4740823136818686,276.08300333704113,86.32993325917687,89257.74483870968,35.146106785317016,108.86496106785316,四级
55,2014-02-25,陕西,127.00583982202448,160.44162402669633,35.97757508342603,22.506562847608457,1.8087652947719688,45.14555061179088,-1.630956618464961,2.4143047830923248,276.8689543937709,83.31628476084538,89282.32119021134,35.146106785317016,108.86496106785316,四级
56,2014-02-26,陕西,77.2073748609566,119.6766852057842,23.147018909899888,17.04305895439377,1.2747385984427142,43.10480533926585,1.2382869855394885,-2.7983314794215794,276.3957619577308,64.22437152391547,89412.39726362625,35.146106785317016,108.86496106785316,三级
57,2014-02-27,陕西,40.06896551724138,83.98392658509455,20.991045606229143,16.117608453837597,1.0477085650723026,41.13083426028921,-3.1836040044493883,-0.921357063403782,273.95330367074524,53.579243604004446,89380.59878754172,35.146106785317016,108.86496106785316,二级
58,2014-02-28,陕西,60.57291434927698,87.73045606229142,24.50654060066741,19.737474972191325,1.3722803114571749,33.31186874304783,-1.746941045606229,0.0035372636262513,273.1327252502781,84.87407119021134,89104.2987541713,35.146106785317016,108.86496106785316,二级
59,2014-03-01,陕西,51.80578420467186,70.61535038932146,20.82535038932147,16.871023359288095,1.344349276974416,39.66139043381535,-0.5533147942157953,-1.2594660734149057,274.5345161290323,50.29201334816462,89293.61250278087,35.146106785317016,108.86496106785316,二级
60,2014-03-02,陕西,64.11880978865406,92.50159065628476,26.61587319243604,20.83859844271413,1.3962068965517245,38.94913236929922,-0.9135817575083426,1.3342714126807564,275.1089766407119,56.696551724137926,89113.46791991101,35.146106785317016,108.86496106785316,二级
