province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
甘肃省,嘉峪关市,2016-01,24.22,68.34,18.84,23.29,0.57,50.13,58,二级
甘肃省,嘉峪关市,2016-02,21.8,79.64,16.75,18.82,0.41,60.21,65,二级
甘肃省,嘉峪关市,2016-03,41.71,118.22,13.0,28.62,0.48,68.23,87,二级
甘肃省,嘉峪关市,2016-04,21.5,61.59,14.67,23.33,0.41,80.27,56,二级
甘肃省,嘉峪关市,2016-05,28.85,70.08,11.96,23.75,0.47,87.55,61,二级
甘肃省,嘉峪关市,2016-06,40.03,85.2,8.32,20.08,0.4,93.1,74,二级
甘肃省,嘉峪关市,2016-07,32.0,64.93,7.98,24.08,0.46,99.76,63,二级
甘肃省,嘉峪关市,2016-08,46.79,72.33,8.36,22.94,0.5,75.73,75,二级
甘肃省,嘉峪关市,2016-09,23.13,52.12,10.11,25.08,0.45,86.04,53,二级
甘肃省,嘉峪关市,2016-10,27.38,75.97,13.23,29.56,0.62,69.6,64,二级
甘肃省,嘉峪关市,2016-11,33.27,99.25,15.11,26.23,0.58,61.78,76,二级
甘肃省,嘉峪关市,2016-12,23.51,60.0,15.23,30.54,0.61,49.42,55,二级
甘肃省,金昌市,2016-01,21.6,43.33,21.69,9.99,0.8,54.59,44,一级
甘肃省,金昌市,2016-02,20.09,64.6,18.85,7.85,0.64,66.4,57,二级
甘肃省,金昌市,2016-03,31.22,95.81,14.56,8.18,0.68,71.91,73,二级
甘肃省,金昌市,2016-04,17.19,42.21,7.36,7.61,0.62,84.61,49,一级
甘肃省,金昌市,2016-05,26.34,54.36,5.45,5.65,0.64,87.58,55,二级
甘肃省,金昌市,2016-06,22.37,45.68,8.63,5.08,0.53,93.49,54,二级
甘肃省,金昌市,2016-07,19.76,40.69,11.04,7.28,0.84,87.68,50,一级
甘肃省,金昌市,2016-08,21.79,36.53,12.02,6.48,1.0,77.77,43,一级
甘肃省,金昌市,2016-09,15.68,28.66,10.62,7.61,0.64,76.55,40,一级
甘肃省,金昌市,2016-10,19.47,46.54,12.8,9.39,0.72,64.12,46,一级
甘肃省,金昌市,2016-11,30.01,83.2,16.32,12.7,0.68,62.27,67,二级
甘肃省,金昌市,2016-12,25.65,57.64,13.8,12.29,0.74,52.09,53,二级
