province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
甘肃省,嘉峪关市,2018-01,27.74,96.18,15.25,26.63,0.63,55.99,73,二级
甘肃省,嘉峪关市,2018-02,20.49,57.26,17.42,22.6,0.53,75.01,56,二级
甘肃省,嘉峪关市,2018-03,45.86,150.79,17.03,25.89,0.43,75.8,117,三级
甘肃省,嘉峪关市,2018-04,27.2,115.72,12.67,24.15,0.42,85.04,84,二级
甘肃省,嘉峪关市,2018-05,36.52,140.3,13.09,22.53,0.52,96.64,99,二级
甘肃省,嘉峪关市,2018-06,21.47,85.37,12.77,28.88,0.62,97.24,70,二级
甘肃省,嘉峪关市,2018-07,17.82,73.34,11.15,27.32,0.54,104.54,67,二级
甘肃省,嘉峪关市,2018-08,17.04,67.81,11.4,30.89,0.61,89.14,61,二级
甘肃省,嘉峪关市,2018-09,15.73,60.96,10.36,30.71,0.53,71.24,57,二级
甘肃省,嘉峪关市,2018-10,35.94,123.96,14.41,39.83,0.63,59.92,103,三级
甘肃省,嘉峪关市,2018-11,25.05,88.34,14.59,27.1,0.53,50.92,73,二级
甘肃省,嘉峪关市,2018-12,32.97,94.34,12.74,28.26,0.62,50.17,75,二级
甘肃省,金昌市,2018-01,24.76,65.31,13.25,9.66,0.55,54.36,56,二级
甘肃省,金昌市,2018-02,18.32,37.37,7.41,7.77,0.45,65.61,42,一级
甘肃省,金昌市,2018-03,34.46,113.03,6.5,7.73,0.33,73.74,87,二级
甘肃省,金昌市,2018-04,31.67,71.77,4.52,6.94,0.26,82.08,62,二级
甘肃省,金昌市,2018-05,33.37,72.9,5.02,5.44,0.21,96.97,68,二级
甘肃省,金昌市,2018-06,25.48,47.64,6.04,5.87,0.21,104.18,58,二级
甘肃省,金昌市,2018-07,17.36,38.53,5.39,5.95,0.19,96.59,52,二级
甘肃省,金昌市,2018-08,21.36,41.98,7.32,5.13,0.23,86.9,49,一级
甘肃省,金昌市,2018-09,19.37,31.65,6.02,6.28,0.22,72.68,40,一级
甘肃省,金昌市,2018-10,27.72,52.47,7.84,10.31,0.34,67.06,51,二级
甘肃省,金昌市,2018-11,20.87,38.82,8.44,10.08,0.38,57.39,43,一级
甘肃省,金昌市,2018-12,19.35,43.22,9.09,9.53,0.41,53.27,44,一级
甘肃省,武威市,2018-01,24.79,49.63,10.44,8.98,0.56,51.25,47,一级
甘肃省,武威市,2018-02,17.03,30.66,5.52,6.04,0.45,60.42,37,一级
甘肃省,武威市,2018-03,30.29,80.76,5.28,5.67,0.33,68.35,64,二级
甘肃省,武威市,2018-04,39.22,59.39,3.2,4.77,0.22,74.84,62,二级
甘肃省,武威市,2018-05,41.22,60.05,3.1,3.59,0.19,85.34,66,二级
甘肃省,武威市,2018-06,29.84,40.45,4.67,3.52,0.2,94.59,55,二级
甘肃省,武威市,2018-07,20.32,30.36,4.78,3.87,0.2,89.36,47,一级
甘肃省,武威市,2018-08,26.59,38.04,7.63,3.1,0.24,84.89,46,一级
甘肃省,武威市,2018-09,26.43,32.44,5.47,3.86,0.21,70.54,44,一级
甘肃省,武威市,2018-10,29.44,40.0,6.88,6.22,0.3,65.49,49,一级
甘肃省,武威市,2018-11,20.36,28.88,5.16,6.83,0.37,57.79,36,一级
甘肃省,武威市,2018-12,19.24,33.82,7.72,8.38,0.43,51.1,37,一级
甘肃省,庆阳市,2018-01,37.58,61.93,13.39,17.51,0.71,54.91,60,二级
甘肃省,庆阳市,2018-02,25.66,50.73,10.74,11.98,0.56,59.95,49,一级
甘肃省,庆阳市,2018-03,38.18,78.57,11.17,15.2,0.56,67.59,65,二级
甘肃省,庆阳市,2018-04,40.0,80.32,7.52,10.53,0.34,74.07,67,二级
甘肃省,庆阳市,2018-05,37.36,67.65,7.85,9.5,0.35,85.22,61,二级
甘肃省,庆阳市,2018-06,29.45,47.77,9.09,8.84,0.41,96.06,54,二级
甘肃省,庆阳市,2018-07,25.93,40.36,9.52,6.84,0.46,82.79,45,一级
甘肃省,庆阳市,2018-08,29.4,47.73,10.76,7.57,0.49,86.98,49,一级
甘肃省,庆阳市,2018-09,21.4,34.67,9.17,9.03,0.38,66.18,40,一级
