province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
甘肃省,嘉峪关市,2014-01,21.05,66.19,30.86,25.78,0.8,49.06,59,二级
甘肃省,嘉峪关市,2014-02,25.0,104.62,29.93,24.0,1.13,57.2,78,二级
甘肃省,嘉峪关市,2014-03,34.57,133.3,29.33,24.9,0.66,79.09,93,二级
甘肃省,嘉峪关市,2014-04,42.58,114.9,22.37,23.35,0.5,105.57,89,二级
甘肃省,嘉峪关市,2014-05,33.59,96.82,17.56,18.82,0.5,122.92,86,二级
甘肃省,嘉峪关市,2014-06,29.14,77.2,25.02,16.86,0.88,96.43,69,二级
甘肃省,嘉峪关市,2014-07,19.78,55.39,13.18,17.55,0.41,93.97,57,二级
甘肃省,嘉峪关市,2014-08,23.73,59.02,14.52,19.1,0.51,87.91,57,二级
甘肃省,嘉峪关市,2014-09,32.96,102.62,17.7,21.44,0.55,64.42,77,二级
甘肃省,嘉峪关市,2014-10,22.05,79.59,17.52,22.48,0.37,56.46,66,二级
甘肃省,嘉峪关市,2014-11,22.04,74.81,21.46,25.13,0.39,48.94,63,二级
甘肃省,嘉峪关市,2014-12,24.28,76.94,20.37,23.33,0.58,49.09,64,二级
甘肃省,金昌市,2014-01,36.75,76.58,45.79,13.71,1.39,55.56,67,二级
甘肃省,金昌市,2014-02,36.41,89.1,34.76,9.24,1.32,56.24,72,二级
甘肃省,金昌市,2014-03,36.11,86.94,21.51,8.43,1.06,73.44,70,二级
甘肃省,金昌市,2014-04,44.95,81.54,12.66,7.64,0.58,86.65,76,二级
甘肃省,金昌市,2014-05,42.85,66.71,8.12,5.85,0.39,97.09,73,二级
甘肃省,金昌市,2014-06,26.96,47.47,11.94,5.38,0.71,89.16,54,二级
甘肃省,金昌市,2014-07,20.44,37.9,13.11,7.09,0.87,83.64,47,一级
甘肃省,金昌市,2014-08,20.97,34.01,18.41,6.91,1.2,87.66,51,二级
甘肃省,金昌市,2014-09,24.96,46.15,11.24,7.31,1.1,76.02,50,一级
甘肃省,金昌市,2014-10,19.93,41.23,13.78,8.08,0.91,71.82,44,一级
甘肃省,金昌市,2014-11,26.63,47.31,24.0,10.14,1.69,62.62,53,二级
甘肃省,金昌市,2014-12,28.68,63.57,38.97,13.13,1.02,56.28,58,二级
甘肃省,武威市,2014-01,28.38,47.34,24.52,7.24,0.8,53.95,47,一级
甘肃省,武威市,2014-02,34.04,59.26,19.58,6.32,0.74,50.07,56,二级
甘肃省,武威市,2014-03,27.64,48.25,10.27,4.2,0.49,66.24,49,一级
甘肃省,武威市,2014-04,36.67,50.49,7.99,3.31,0.32,78.1,59,二级
甘肃省,武威市,2014-05,47.81,55.77,3.68,2.69,0.22,90.99,75,二级
甘肃省,武威市,2014-06,29.67,36.36,6.72,2.51,0.34,85.34,53,二级
甘肃省,武威市,2014-07,21.81,28.25,8.05,3.09,0.4,84.32,47,一级
甘肃省,武威市,2014-08,24.28,29.6,11.46,2.82,0.56,84.56,47,一级
甘肃省,武威市,2014-09,28.41,35.27,7.27,3.17,0.48,73.04,48,一级
甘肃省,武威市,2014-10,21.07,27.82,8.31,4.14,0.42,66.52,39,一级
甘肃省,武威市,2014-11,22.58,29.31,11.93,5.89,0.86,57.67,38,一级
甘肃省,武威市,2014-12,23.59,43.93,21.07,7.86,0.77,54.84,44,一级
甘肃省,庆阳市,2014-01,43.42,57.37,21.96,15.6,0.89,41.78,62,二级
甘肃省,庆阳市,2014-02,85.34,100.77,25.53,16.68,1.36,45.26,116,三级
甘肃省,庆阳市,2014-03,44.32,63.73,16.04,11.8,0.96,57.35,64,二级
甘肃省,庆阳市,2014-04,48.68,64.09,13.93,9.05,0.65,65.58,68,二级
甘肃省,庆阳市,2014-05,47.28,58.0,6.93,6.56,0.36,79.33,67,二级
甘肃省,庆阳市,2014-06,35.76,45.98,9.67,6.32,0.51,87.03,54,二级
甘肃省,庆阳市,2014-07,30.0,39.25,9.99,5.68,0.37,86.19,50,一级
甘肃省,庆阳市,2014-08,38.99,51.38,14.25,6.72,0.44,78.67,58,二级
甘肃省,庆阳市,2014-09,43.59,58.14,16.52,8.4,0.57,64.36,62,二级
甘肃省,庆阳市,2014-10,43.24,54.71,14.21,13.1,0.56,55.07,62,二级
甘肃省,庆阳市,2014-11,50.28,63.57,19.2,21.67,0.79,40.73,70,二级
甘肃省,庆阳市,2014-12,29.05,42.17,17.84,16.54,0.95,41.55,45,一级
甘肃省,甘南藏族自治州,2014-01,8.18,10.49,2.06,1.74,0.2,66.52,35,一级
甘肃省,甘南藏族自治州,2014-02,17.65,21.42,4.06,2.4,0.25,63.63,40,一级
甘肃省,甘南藏族自治州,2014-03,15.42,19.82,3.64,2.07,0.22,76.82,40,一级
甘肃省,甘南藏族自治州,2014-04,23.07,25.43,4.5,1.67,0.21,86.95,48,一级
甘肃省,甘南藏族自治州,2014-05,26.75,28.68,2.64,1.49,0.17,89.68,53,二级
甘肃省,甘南藏族自治州,2014-06,32.32,34.49,6.15,1.45,0.21,84.91,52,二级
甘肃省,甘南藏族自治州,2014-07,25.44,27.7,5.16,1.76,0.2,81.62,46,一级
甘肃省,甘南藏族自治州,2014-08,37.07,39.76,7.42,1.66,0.23,81.05,56,二级
甘肃省,甘南藏族自治州,2014-09,31.62,34.13,7.71,2.1,0.24,75.37,51,二级
甘肃省,甘南藏族自治州,2014-10,14.85,16.24,4.06,1.73,0.2,75.82,40,一级
甘肃省,甘南藏族自治州,2014-11,16.17,11.89,4.33,3.46,0.48,68.35,37,一级
甘肃省,甘南藏族自治州,2014-12,15.98,21.18,4.89,5.78,0.56,62.48,36,一级
甘肃省,张掖市,2014-01,10.54,21.75,10.99,5.17,0.55,61.54,34,一级
甘肃省,张掖市,2014-02,10.11,23.24,7.1,3.81,0.44,55.56,33,一级
甘肃省,张掖市,2014-03,20.4,37.4,5.93,3.5,0.37,70.52,50,一级
甘肃省,张掖市,2014-04,25.86,35.61,3.91,2.75,0.22,84.61,51,二级
甘肃省,张掖市,2014-05,31.83,37.85,2.27,2.34,0.17,97.24,66,二级
甘肃省,张掖市,2014-06,24.51,30.32,4.25,2.34,0.26,86.36,51,二级
甘肃省,张掖市,2014-07,17.14,20.95,2.85,2.68,0.23,82.43,46,一级
甘肃省,张掖市,2014-08,20.34,24.77,4.96,2.67,0.33,83.17,45,一级
甘肃省,张掖市,2014-09,19.53,26.29,3.79,3.01,0.3,72.14,40,一级
甘肃省,张掖市,2014-10,9.06,14.77,3.85,3.4,0.27,71.77,37,一级
甘肃省,张掖市,2014-11,8.28,15.09,5.48,4.07,0.47,66.33,35,一级
甘肃省,张掖市,2014-12,20.04,41.11,20.33,8.3,0.51,60.3,42,一级
甘肃省,平凉市,2014-01,71.04,91.54,21.1,18.6,1.34,44.46,96,二级
甘肃省,平凉市,2014-02,101.92,120.41,22.11,17.13,1.56,50.67,137,三级
甘肃省,平凉市,2014-03,51.57,83.8,14.87,14.53,1.5,57.52,76,二级
甘肃省,平凉市,2014-04,51.64,72.39,12.19,10.48,0.66,64.34,72,二级
甘肃省,平凉市,2014-05,45.44,61.72,6.54,7.28,0.57,76.6,65,二级
甘肃省,平凉市,2014-06,37.26,49.6,9.23,7.3,0.64,78.55,55,二级
甘肃省,平凉市,2014-07,31.92,43.3,9.62,6.71,0.53,86.18,51,二级
甘肃省,平凉市,2014-08,41.04,53.33,11.66,7.65,0.53,77.18,60,二级
甘肃省,平凉市,2014-09,41.47,53.82,12.16,8.77,0.62,62.5,59,二级
甘肃省,平凉市,2014-10,46.35,61.5,11.4,13.73,0.67,54.32,66,二级
甘肃省,平凉市,2014-11,56.72,73.46,15.21,23.43,0.97,39.86,78,二级
甘肃省,平凉市,2014-12,52.4,77.48,21.39,26.57,1.4,38.42,74,二级
甘肃省,兰州市,2014-01,49.5,89.48,20.95,25.82,1.25,40.0,74,二级
甘肃省,兰州市,2014-02,45.74,75.82,16.17,18.1,0.88,44.17,71,二级
甘肃省,兰州市,2014-03,37.14,93.09,14.04,21.75,0.74,53.98,72,二级
甘肃省,兰州市,2014-04,43.61,86.6,13.24,19.99,0.76,64.92,72,二级
甘肃省,兰州市,2014-05,47.01,79.72,10.93,18.74,0.69,70.21,72,二级
甘肃省,兰州市,2014-06,37.99,56.76,9.22,10.68,0.6,65.81,57,二级
甘肃省,兰州市,2014-07,31.59,52.18,8.27,16.17,0.7,63.38,51,二级
甘肃省,兰州市,2014-08,35.83,55.41,9.9,13.34,0.57,62.33,55,二级
甘肃省,兰州市,2014-09,34.69,54.88,10.16,13.03,0.64,59.92,54,二级
甘肃省,兰州市,2014-10,32.28,50.51,10.54,16.08,0.69,58.3,51,二级
甘肃省,兰州市,2014-11,44.87,69.5,13.93,27.32,1.18,43.65,66,二级
甘肃省,兰州市,2014-12,60.62,97.25,26.55,32.97,1.67,36.94,87,二级
甘肃省,白银市,2014-01,38.36,59.92,12.97,14.3,0.79,45.73,58,二级
甘肃省,白银市,2014-02,49.91,68.16,15.39,12.22,0.72,46.68,73,二级
甘肃省,白银市,2014-03,34.85,65.65,11.6,11.17,0.53,60.06,59,二级
甘肃省,白银市,2014-04,42.73,63.81,10.96,8.74,0.49,69.31,63,二级
甘肃省,白银市,2014-05,44.95,57.87,6.69,8.35,0.42,79.92,65,二级
甘肃省,白银市,2014-06,34.27,42.45,7.83,5.13,0.36,78.08,53,二级
甘肃省,白银市,2014-07,29.33,38.76,8.31,6.57,0.41,76.07,48,一级
甘肃省,白银市,2014-08,35.36,45.09,10.35,5.72,0.37,73.57,53,二级
甘肃省,白银市,2014-09,36.12,46.45,11.02,5.92,0.42,68.16,53,二级
甘肃省,白银市,2014-10,30.25,38.41,9.92,7.75,0.45,65.24,47,一级
甘肃省,白银市,2014-11,43.11,62.97,13.88,16.61,1.02,47.91,64,二级
甘肃省,白银市,2014-12,45.28,74.25,24.67,16.74,1.6,43.55,71,二级
甘肃省,陇南市,2014-01,55.17,65.3,15.35,7.04,0.71,55.78,76,二级
甘肃省,陇南市,2014-02,70.94,79.67,17.35,7.02,0.74,59.31,96,二级
甘肃省,陇南市,2014-03,48.07,59.96,14.24,5.22,0.73,66.92,68,二级
甘肃省,陇南市,2014-04,48.29,55.9,13.52,3.69,0.38,75.13,68,二级
甘肃省,陇南市,2014-05,43.12,49.27,7.11,2.97,0.32,83.53,62,二级
甘肃省,陇南市,2014-06,41.89,47.06,9.88,2.93,0.36,88.55,60,二级
甘肃省,陇南市,2014-07,43.65,50.58,12.74,3.14,0.39,91.79,63,二级
甘肃省,陇南市,2014-08,50.91,57.07,14.08,3.17,0.35,86.56,71,二级
甘肃省,陇南市,2014-09,48.68,54.97,16.14,4.2,0.41,72.67,68,二级
甘肃省,陇南市,2014-10,42.71,49.75,14.7,4.1,0.39,65.89,61,二级
甘肃省,陇南市,2014-11,41.34,53.28,15.38,10.62,0.61,50.82,59,二级
甘肃省,陇南市,2014-12,49.55,76.8,18.58,19.09,1.06,45.81,72,二级
甘肃省,酒泉市,2014-01,4.19,7.4,2.5,1.9,0.2,60.94,32,一级
甘肃省,酒泉市,2014-02,4.57,9.52,2.74,1.72,0.2,55.02,28,一级
甘肃省,酒泉市,2014-03,13.45,18.88,2.12,1.49,0.17,71.37,42,一级
甘肃省,酒泉市,2014-04,32.49,36.74,2.19,1.43,0.16,80.43,57,二级
甘肃省,酒泉市,2014-05,30.62,33.69,1.16,1.26,0.14,94.01,58,二级
甘肃省,酒泉市,2014-06,25.18,27.59,1.82,1.28,0.15,85.21,52,二级
甘肃省,酒泉市,2014-07,16.38,17.98,1.12,1.47,0.12,82.28,46,一级
甘肃省,酒泉市,2014-08,22.89,25.25,2.08,1.54,0.14,82.65,49,一级
甘肃省,酒泉市,2014-09,19.65,23.0,1.51,1.51,0.14,72.5,40,一级
