province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-06-02,19.41,21.75,6.77,4.58,0.23,69.44,0.4,0.14,291.23,76.92,81262.61,35,一级
新疆维吾尔自治区,2013-06-02,12.2,12.72,0.99,1.15,0.13,85.63,2.11,0.23,292.95,22.9,81087.63,43,一级
宁夏回族自治区,2013-06-02,33.03,47.24,6.72,9.28,0.23,71.35,1.76,1.73,296.08,20.23,83770.06,48,一级
上海市,2013-06-02,35.74,40.43,10.33,34.52,0.62,89.45,-3.12,-3.1,292.0,78.14,100859.98,51,二级
浙江省,2013-06-02,37.45,47.13,14.0,21.27,0.75,73.32,-2.06,-2.46,291.91,92.71,97446.61,54,二级
吉林省,2013-06-02,19.89,27.93,3.73,9.1,0.22,76.83,-1.14,0.08,291.05,31.47,96499.78,39,一级
江苏省,2013-06-02,34.86,54.88,13.43,17.47,0.6,86.06,-3.35,0.7,292.89,72.49,100775.64,53,二级
内蒙古自治区,2013-06-02,52.49,55.83,4.28,3.31,0.22,71.43,1.87,0.65,290.57,29.17,89436.49,72,二级
山东省,2013-06-02,79.12,126.21,32.39,21.1,0.8,94.39,-0.26,5.53,294.87,62.77,99748.62,106,三级
河南省,2013-06-02,72.6,104.11,23.99,26.78,0.77,95.57,-0.23,3.76,298.05,46.67,97921.16,98,二级
台湾省,2013-06-02,9.02,11.56,5.19,16.49,0.12,43.67,2.72,0.77,297.35,65.14,92401.62,22,一级
河北省,2013-06-02,104.41,150.24,31.27,26.02,1.0,99.7,-0.25,4.85,294.64,47.07,94485.02,137,三级
四川省,2013-06-02,26.01,31.97,6.19,5.45,0.24,93.08,-0.44,1.52,287.41,56.47,75538.68,47,一级
海南省,2013-06-02,6.7,10.48,1.4,5.17,0.12,37.18,-1.26,3.24,300.03,79.77,98494.37,19,一级
安徽省,2013-06-02,61.69,74.17,16.56,18.87,0.63,78.32,-3.06,0.61,294.85,74.69,99481.59,84,二级
广西壮族自治区,2013-06-02,32.2,38.03,10.91,7.33,0.35,63.55,0.66,0.41,297.58,82.05,96287.42,47,一级
湖南省,2013-06-02,51.36,57.38,16.71,7.89,0.39,82.46,-0.54,-0.99,295.97,73.22,96660.78,71,二级
黑龙江省,2013-06-02,11.66,14.72,2.58,4.39,0.21,70.42,3.19,1.19,288.03,45.85,97284.16,36,一级
天津市,2013-06-02,129.25,172.77,37.6,39.83,1.86,80.09,-3.55,3.89,296.03,57.79,100390.16,171,四级
陕西省,2013-06-02,40.12,52.7,10.0,10.79,0.32,81.5,2.53,1.82,296.86,29.57,88320.32,57,二级
江西省,2013-06-02,55.91,63.01,16.74,9.34,0.52,79.74,-0.69,-1.46,295.11,88.8,97988.66,77,二级
湖北省,2013-06-02,49.63,55.49,18.77,11.17,0.32,93.87,-0.83,0.66,296.83,51.92,96035.53,69,二级
北京市,2013-06-02,137.45,176.81,34.65,37.61,1.55,85.98,-1.8,3.73,294.76,50.66,96709.83,183,四级
辽宁省,2013-06-02,41.7,58.31,14.7,18.47,0.46,81.31,-2.05,2.0,292.97,41.47,98289.1,59,二级
广东省,2013-06-02,22.05,29.01,8.86,12.26,0.31,58.69,2.73,1.42,299.74,79.74,98310.53,32,一级
山西省,2013-06-02,74.29,97.44,35.01,23.66,0.66,86.11,2.89,2.78,295.28,32.49,87932.37,100,二级
香港特别行政区,2013-06-02,10.58,21.24,7.98,22.16,0.4,33.98,3.92,2.88,299.8,88.63,100148.85,28,一级
西藏自治区,2013-06-02,7.19,7.71,0.71,0.52,0.14,112.52,0.2,0.14,278.43,54.78,57662.2,61,二级
海外,2013-06-02,7.94,8.79,1.31,1.16,0.14,81.08,5.08,0.4,282.65,64.7,74432.63,41,一级
重庆市,2013-06-02,54.69,69.74,16.74,17.02,0.41,92.28,-1.14,0.14,295.87,49.91,92691.07,75,二级
福建省,2013-06-02,35.55,44.05,14.07,12.8,0.35,76.06,1.73,-0.25,296.3,88.38,95346.54,51,二级
甘肃省,2013-06-02,26.2,32.03,2.7,2.52,0.16,82.22,2.42,0.55,291.75,24.02,78539.99,42,一级
青海省,2013-06-02,12.48,13.14,0.54,0.64,0.12,98.18,1.06,-1.3,280.63,32.06,62632.12,50,一级
贵州省,2013-06-02,47.83,57.49,18.2,10.4,0.42,75.66,-0.6,-1.87,292.16,70.67,88751.61,67,二级
