province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-09-26,20.28,29.88,5.81,6.07,0.46,47.33,0.52,1.95,292.12,85.06,81481.3,30,一级
新疆维吾尔自治区,2017-09-26,75.95,83.34,1.37,2.01,0.19,65.94,-1.56,-0.8,282.1,33.06,82108.64,102,三级
宁夏回族自治区,2017-09-26,46.0,73.58,7.97,12.02,0.24,53.57,1.49,-3.94,286.91,48.24,84523.53,64,二级
上海市,2017-09-26,46.83,64.44,10.13,45.57,0.96,77.5,2.42,0.44,299.98,86.78,100877.65,65,二级
浙江省,2017-09-26,23.73,36.75,7.51,20.36,0.55,59.13,3.78,0.97,300.9,73.29,97718.84,37,一级
吉林省,2017-09-26,17.92,26.14,7.14,8.14,0.49,58.5,5.46,1.16,287.93,65.99,96765.22,30,一级
江苏省,2017-09-26,28.88,46.98,9.46,23.94,0.85,53.47,2.03,-0.68,297.81,88.83,100764.53,47,一级
内蒙古自治区,2017-09-26,21.51,25.15,2.0,2.68,0.21,61.09,4.17,-3.06,282.55,35.84,90242.78,31,一级
山东省,2017-09-26,31.63,55.55,8.98,20.96,0.71,71.81,-2.73,-1.83,294.35,88.04,100093.1,53,二级
河南省,2017-09-26,37.11,57.31,10.03,20.85,1.05,50.56,-0.28,-2.57,293.71,92.45,98348.93,54,二级
台湾省,2017-09-26,13.33,16.27,7.4,20.8,0.14,54.45,0.11,-0.49,298.04,74.0,92923.08,28,一级
河北省,2017-09-26,47.91,76.43,9.81,25.91,0.65,57.57,-1.0,-2.45,291.22,63.13,95292.79,67,二级
四川省,2017-09-26,23.02,33.48,7.05,8.04,0.45,71.0,0.93,1.65,288.12,76.1,75636.28,36,一级
海南省,2017-09-26,4.08,6.97,1.23,3.24,0.23,37.83,-3.35,3.23,300.4,81.92,98777.95,19,一级
安徽省,2017-09-26,28.77,48.35,9.66,18.84,0.78,51.76,1.62,-0.6,298.22,85.54,99644.87,49,一级
广西壮族自治区,2017-09-26,14.05,26.17,6.77,9.27,0.54,44.45,-2.39,4.4,299.74,80.18,96604.67,27,一级
湖南省,2017-09-26,19.99,33.56,9.4,11.51,0.68,53.24,1.68,4.73,301.16,68.06,96913.99,34,一级
黑龙江省,2017-09-26,10.0,15.09,4.07,5.83,0.31,56.63,6.0,1.97,284.21,58.1,97090.02,29,一级
天津市,2017-09-26,39.61,77.96,13.69,37.86,1.02,49.44,-3.15,-1.34,295.56,62.73,101186.42,64,二级
陕西省,2017-09-26,27.49,46.43,12.31,16.21,0.68,47.97,-0.14,-2.09,289.45,86.01,88856.63,47,一级
江西省,2017-09-26,18.23,29.64,10.17,11.44,0.47,53.42,2.41,3.27,301.89,67.76,98332.38,30,一级
湖北省,2017-09-26,26.29,40.5,8.66,12.86,0.78,47.72,0.29,0.52,297.61,82.65,96244.1,41,一级
北京市,2017-09-26,42.83,61.88,5.35,22.87,0.58,46.9,-1.35,-3.24,292.01,60.2,97595.06,60,二级
辽宁省,2017-09-26,22.56,33.73,8.54,12.98,0.5,63.08,1.58,-0.48,289.59,76.46,98895.82,34,一级
广东省,2017-09-26,13.83,24.46,5.8,15.95,0.51,47.83,-1.38,2.9,300.67,78.94,98763.8,25,一级
山西省,2017-09-26,54.46,84.42,17.0,23.85,0.97,65.48,-0.63,-0.93,289.33,72.19,88598.68,75,二级
香港特别行政区,2017-09-26,4.96,8.8,2.69,18.6,0.22,31.79,-2.65,2.98,301.14,84.6,100585.48,24,一级
西藏自治区,2017-09-26,8.21,9.48,0.72,0.89,0.15,94.21,4.22,1.45,278.24,54.43,57812.33,48,一级
海外,2017-09-26,8.71,10.64,1.59,1.29,0.17,71.0,4.18,2.21,276.55,73.1,74707.96,36,一级
重庆市,2017-09-26,25.8,38.54,11.42,13.01,0.53,46.51,0.12,1.5,298.1,77.06,92767.26,39,一级
福建省,2017-09-26,15.22,26.86,6.53,11.42,0.45,55.6,2.1,0.87,300.04,73.65,95879.97,28,一级
甘肃省,2017-09-26,26.45,34.51,3.85,4.82,0.21,61.03,-1.15,-1.9,282.79,50.5,79149.15,38,一级
青海省,2017-09-26,13.48,14.51,1.48,1.01,0.15,73.63,1.02,-0.34,277.77,68.78,62731.13,37,一级
贵州省,2017-09-26,12.75,23.04,6.96,6.22,0.34,46.03,-0.32,5.99,296.2,82.1,88934.67,24,一级
