province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-05-01,37.62,46.94,7.78,5.41,0.57,97.51,1.04,1.56,291.05,58.59,81471.42,54,二级
新疆维吾尔自治区,2014-05-01,69.42,72.13,0.94,1.05,0.2,71.94,-1.69,0.03,281.4,29.46,82318.06,94,二级
宁夏回族自治区,2014-05-01,105.96,166.61,3.83,2.88,0.27,75.91,6.93,-9.07,281.71,33.75,84679.89,139,三级
上海市,2014-05-01,81.61,115.84,22.92,42.39,0.78,110.75,-0.82,5.05,291.87,67.61,101496.71,109,三级
浙江省,2014-05-01,51.59,78.45,14.38,23.85,0.72,84.94,-0.52,2.42,292.24,60.06,98168.49,71,二级
吉林省,2014-05-01,40.67,67.78,14.34,12.1,0.59,99.99,2.52,1.2,290.87,31.44,96192.07,59,二级
江苏省,2014-05-01,78.93,141.36,33.81,38.38,1.09,95.34,0.87,4.62,293.87,53.42,101181.82,105,三级
内蒙古自治区,2014-05-01,55.6,65.54,3.02,2.56,0.22,71.03,2.65,-5.57,281.78,33.78,90130.37,76,二级
山东省,2014-05-01,73.19,148.93,43.3,34.13,1.14,107.75,0.9,5.73,294.06,50.43,99982.33,100,二级
河南省,2014-05-01,61.24,131.64,26.19,23.6,1.01,79.7,4.46,2.25,295.74,42.22,98332.65,91,二级
台湾省,2014-05-01,33.0,37.05,7.64,18.55,0.25,72.12,-0.71,-0.54,292.0,85.51,92950.41,48,一级
河北省,2014-05-01,88.28,160.09,31.95,25.52,1.03,88.02,2.85,3.26,292.01,39.81,94688.24,117,三级
四川省,2014-05-01,44.2,59.66,9.14,8.12,0.41,87.5,0.16,-0.94,283.94,48.87,75678.7,62,二级
海南省,2014-05-01,30.55,40.8,6.36,7.02,0.45,67.67,-1.52,-2.05,297.9,85.88,98850.03,44,一级
安徽省,2014-05-01,58.74,98.77,19.55,18.43,0.68,73.66,2.58,4.28,295.02,48.41,99978.36,80,二级
广西壮族自治区,2014-05-01,51.2,67.31,12.57,8.96,0.66,79.15,-2.12,-1.42,294.3,67.79,96816.4,71,二级
湖南省,2014-05-01,48.18,70.83,17.08,11.48,0.69,79.49,-0.79,1.27,294.01,55.2,97216.31,67,二级
黑龙江省,2014-05-01,15.48,26.56,3.78,4.3,0.29,78.44,1.79,-3.19,287.42,27.44,97185.02,40,一级
天津市,2014-05-01,82.32,154.42,37.85,35.85,1.21,116.66,0.92,5.39,295.47,36.89,100566.08,110,三级
陕西省,2014-05-01,73.81,113.3,9.37,10.3,0.63,56.8,4.57,-4.3,287.49,41.93,88976.58,99,二级
江西省,2014-05-01,39.12,52.26,11.24,8.16,0.42,79.16,-1.39,0.57,293.7,60.82,98679.21,56,二级
湖北省,2014-05-01,53.33,85.56,17.93,17.5,0.55,79.27,1.62,2.2,294.5,48.26,96532.75,73,二级
北京市,2014-05-01,105.57,158.67,20.88,27.61,0.86,98.2,1.96,2.88,293.16,40.03,96857.1,139,三级
辽宁省,2014-05-01,71.8,135.53,35.89,26.75,1.45,123.84,3.39,5.9,291.9,36.89,98215.87,96,二级
广东省,2014-05-01,35.52,44.01,12.22,16.81,1.17,50.95,-3.27,-2.06,294.95,81.11,98892.24,51,二级
山西省,2014-05-01,70.15,118.98,19.71,17.64,1.0,57.18,6.17,-0.33,287.95,37.93,88334.68,94,二级
香港特别行政区,2014-05-01,23.85,33.34,5.99,21.62,0.61,58.96,-7.09,-3.04,296.93,86.1,100670.55,35,一级
西藏自治区,2014-05-01,7.51,8.23,0.29,0.46,0.14,106.31,1.3,-1.0,272.59,50.72,57664.55,56,二级
海外,2014-05-01,29.03,31.28,2.53,1.83,0.27,80.68,2.13,2.02,276.29,63.3,74818.18,42,一级
重庆市,2014-05-01,50.4,68.73,17.36,11.77,0.52,79.99,-1.7,0.38,294.44,41.63,93044.17,70,二级
福建省,2014-05-01,32.6,44.08,10.41,9.9,0.58,72.93,-2.41,-0.9,290.97,80.08,96111.83,47,一级
甘肃省,2014-05-01,59.87,68.12,2.01,2.03,0.19,77.61,3.09,-4.72,277.61,36.16,79350.98,82,二级
青海省,2014-05-01,35.4,36.55,0.28,0.36,0.13,86.65,4.31,-3.33,271.23,36.38,62712.79,51,二级
贵州省,2014-05-01,46.74,70.01,15.57,12.29,0.5,81.85,-1.03,2.8,291.61,58.7,89079.91,65,二级
