province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-03-10,38.62,51.13,8.13,6.76,0.63,88.54,4.22,2.11,286.24,45.32,81655.26,55,二级
新疆维吾尔自治区,2014-03-10,20.49,24.61,2.65,1.71,0.19,67.53,1.49,-2.37,268.82,51.75,81834.81,34,一级
宁夏回族自治区,2014-03-10,55.23,75.93,34.78,17.84,0.93,63.67,1.23,5.58,280.12,46.92,84018.68,76,二级
上海市,2014-03-10,130.05,153.22,39.72,66.48,1.21,58.47,-1.88,2.4,280.73,70.09,102850.56,172,四级
浙江省,2014-03-10,62.16,81.96,20.78,34.1,0.85,64.53,-4.11,1.21,280.6,60.19,99236.48,84,二级
吉林省,2014-03-10,25.72,37.53,12.93,13.14,0.51,56.09,2.59,0.46,264.92,64.07,97577.0,38,一级
江苏省,2014-03-10,130.4,176.58,36.55,42.65,1.39,66.0,-2.64,3.46,282.01,58.02,102612.24,172,四级
内蒙古自治区,2014-03-10,21.61,33.28,18.82,10.44,0.43,56.85,1.09,1.63,270.18,43.59,90156.88,34,一级
山东省,2014-03-10,102.79,167.21,56.47,43.36,1.43,59.14,-1.63,5.51,280.12,48.35,101495.8,135,三级
河南省,2014-03-10,72.58,110.86,40.28,29.97,1.34,69.7,-1.44,5.98,283.98,40.91,99441.26,97,二级
台湾省,2014-03-10,22.12,26.29,5.99,13.39,0.25,70.59,-2.43,-1.3,285.68,80.68,93592.09,36,一级
河北省,2014-03-10,98.66,160.43,71.06,53.21,1.63,39.38,0.57,4.49,276.35,49.12,95857.26,130,三级
四川省,2014-03-10,34.51,46.26,11.19,10.38,0.47,70.86,2.54,1.34,277.29,46.69,75581.31,50,一级
海南省,2014-03-10,20.32,27.46,3.07,6.23,0.48,60.08,-4.81,-0.09,293.88,91.07,99607.5,31,一级
安徽省,2014-03-10,70.98,96.75,20.9,26.49,0.89,58.47,-3.32,4.13,283.14,42.53,101198.86,95,二级
广西壮族自治区,2014-03-10,45.22,51.91,12.94,11.77,0.71,53.18,-2.67,0.47,285.49,82.6,97531.76,63,二级
湖南省,2014-03-10,62.5,80.08,20.93,15.01,0.96,57.84,-2.69,0.96,284.65,64.69,97984.32,85,二级
黑龙江省,2014-03-10,12.54,15.95,5.19,6.17,0.34,61.62,3.41,-1.8,260.59,83.25,98351.51,31,一级
天津市,2014-03-10,90.71,139.69,73.24,70.57,2.28,27.03,-1.43,3.46,277.83,52.68,102264.94,120,三级
陕西省,2014-03-10,71.68,103.89,33.2,22.65,1.8,56.16,-0.25,4.61,281.07,51.13,89009.86,96,二级
江西省,2014-03-10,43.0,56.88,13.93,12.43,0.53,57.55,-3.39,0.22,283.97,67.52,99548.94,60,二级
湖北省,2014-03-10,71.53,101.67,34.25,22.98,0.98,60.47,-2.87,3.6,283.54,50.43,97349.81,96,二级
北京市,2014-03-10,78.7,109.09,51.83,63.6,1.61,29.15,-0.8,3.0,274.97,52.52,98290.2,105,三级
辽宁省,2014-03-10,38.3,71.91,42.09,26.9,1.24,45.11,1.7,3.41,271.04,44.26,99784.21,61,二级
广东省,2014-03-10,32.81,38.94,11.76,21.4,1.04,35.6,-4.52,-2.11,286.77,80.09,99754.4,47,一级
山西省,2014-03-10,71.66,120.15,49.53,32.94,1.96,52.15,1.34,6.11,278.68,44.89,88764.88,96,二级
香港特别行政区,2014-03-10,23.89,31.16,6.02,19.71,0.51,58.44,-9.89,-2.04,291.39,83.15,101568.47,35,一级
西藏自治区,2014-03-10,3.08,3.54,0.26,0.45,0.12,89.73,6.5,2.25,263.29,52.96,57105.64,45,一级
海外,2014-03-10,12.18,13.84,2.64,2.66,0.27,77.64,3.45,-3.12,261.52,70.79,74390.88,39,一级
重庆市,2014-03-10,63.31,82.47,26.22,11.11,0.78,65.36,-4.34,3.4,285.29,47.71,93487.12,86,二级
福建省,2014-03-10,29.21,39.78,11.39,11.43,0.64,74.58,-4.78,-0.99,283.23,73.47,96907.05,42,一级
甘肃省,2014-03-10,27.03,38.61,9.68,5.81,0.58,67.49,0.78,1.16,275.12,36.25,78556.54,39,一级
青海省,2014-03-10,2.33,2.91,0.64,0.82,0.14,77.02,4.77,1.61,266.71,35.86,61965.13,39,一级
贵州省,2014-03-10,58.04,75.12,21.94,10.72,0.67,66.77,-1.76,4.73,283.89,69.48,89408.48,79,二级
