province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-04-28,33.98,40.23,6.93,4.74,0.38,101.27,4.15,1.23,292.31,55.08,81257.31,52,二级
新疆维吾尔自治区,2013-04-28,43.9,44.3,1.1,0.8,0.14,69.11,-1.17,-1.02,285.58,39.26,81508.41,62,二级
宁夏回族自治区,2013-04-28,55.55,93.36,12.01,10.2,0.25,64.36,-0.3,-5.67,288.87,23.44,84262.19,76,二级
上海市,2013-04-28,35.21,54.1,18.06,33.61,0.54,90.31,-3.36,8.06,290.61,85.69,101420.34,53,二级
浙江省,2013-04-28,35.34,53.44,12.0,28.22,0.53,69.54,-1.86,5.0,291.79,80.6,98026.29,52,二级
吉林省,2013-04-28,37.7,53.57,9.99,10.96,0.44,80.27,0.71,6.33,286.57,40.4,96538.61,54,二级
江苏省,2013-04-28,62.68,116.08,34.86,40.2,1.05,95.44,-0.75,6.49,295.3,55.03,100992.68,85,二级
内蒙古自治区,2013-04-28,28.85,34.64,5.48,3.13,0.23,63.43,0.73,-2.09,284.1,48.27,89753.06,42,一级
山东省,2013-04-28,99.93,166.59,41.91,35.33,0.99,71.14,0.4,2.67,292.35,57.93,99869.85,132,三级
河南省,2013-04-28,80.27,110.42,37.94,25.13,1.01,79.9,0.9,2.21,296.66,45.36,98079.21,107,三级
台湾省,2013-04-28,23.76,26.67,5.24,14.64,0.21,77.03,-1.8,-0.17,292.9,79.31,92959.39,39,一级
河北省,2013-04-28,77.82,123.95,38.0,27.63,1.0,86.45,0.46,-1.58,285.98,56.68,94866.41,104,三级
四川省,2013-04-28,51.92,60.3,11.43,7.65,0.38,91.53,-0.1,1.78,286.34,58.57,75291.14,72,二级
海南省,2013-04-28,4.69,7.65,1.12,3.46,0.16,37.37,-0.66,3.96,299.05,83.19,98737.79,19,一级
安徽省,2013-04-28,46.09,77.52,14.38,19.7,0.63,78.13,0.15,4.68,296.27,59.58,99703.36,64,二级
广西壮族自治区,2013-04-28,32.91,39.35,7.38,7.04,0.39,66.54,-1.43,4.71,297.18,82.65,96441.04,48,一级
湖南省,2013-04-28,38.68,45.26,12.84,8.43,0.45,71.58,-0.06,4.37,297.31,70.31,96796.39,55,二级
黑龙江省,2013-04-28,22.47,28.21,7.1,9.07,0.3,67.77,-3.22,3.31,283.2,54.45,97468.59,34,一级
天津市,2013-04-28,75.17,115.84,42.44,41.67,1.52,63.44,-2.38,-1.37,285.18,70.08,100916.59,101,三级
陕西省,2013-04-28,58.87,75.94,13.72,11.4,0.41,71.45,-0.03,-2.45,292.79,34.3,88567.86,80,二级
江西省,2013-04-28,32.05,38.93,9.58,7.67,0.38,75.72,-0.92,4.42,295.65,74.44,98371.15,46,一级
湖北省,2013-04-28,51.16,62.55,21.59,13.41,0.47,83.69,-1.24,2.99,296.94,57.12,96127.51,71,二级
北京市,2013-04-28,67.72,102.98,38.48,35.74,1.25,80.31,-0.17,-1.38,286.08,53.59,97191.97,91,二级
辽宁省,2013-04-28,47.76,74.23,16.64,12.54,0.52,81.48,-0.98,5.57,283.96,65.55,98521.51,66,二级
广东省,2013-04-28,44.04,56.39,8.88,17.09,0.5,64.37,-3.26,3.41,296.38,86.32,98733.91,62,二级
山西省,2013-04-28,57.87,77.88,27.99,17.56,0.69,67.34,2.38,-1.44,289.78,37.42,88219.46,79,二级
香港特别行政区,2013-04-28,30.43,38.82,3.42,20.78,0.51,86.92,-6.6,2.38,296.76,92.96,100595.99,44,一级
西藏自治区,2013-04-28,10.54,11.16,0.67,0.4,0.14,98.89,5.72,-0.26,272.65,52.41,57436.73,50,一级
海外,2013-04-28,10.27,11.84,1.5,1.29,0.18,79.09,1.04,0.31,276.05,74.6,74512.06,40,一级
重庆市,2013-04-28,51.88,63.31,16.91,9.74,0.5,85.32,-3.53,2.53,297.77,55.04,92527.82,72,二级
福建省,2013-04-28,29.86,39.7,8.27,11.52,0.36,78.87,-1.91,1.32,292.6,83.13,95971.84,43,一级
甘肃省,2013-04-28,68.6,71.43,2.83,1.96,0.15,66.52,-4.83,-0.95,285.59,35.18,78745.06,92,二级
青海省,2013-04-28,28.44,29.46,0.99,0.62,0.13,85.22,-1.71,-0.05,274.76,52.55,62287.48,43,一级
贵州省,2013-04-28,41.66,49.56,13.43,8.08,0.41,70.7,-1.05,5.2,294.69,73.97,88657.73,59,二级
