province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-09-20,31.34,41.33,13.49,6.37,0.46,59.68,-4.13,0.8,288.2,90.25,81719.63,45,一级
新疆维吾尔自治区,2016-09-20,7.4,11.48,1.46,1.93,0.17,76.41,-0.39,-0.13,290.75,32.29,81906.35,39,一级
宁夏回族自治区,2016-09-20,37.41,56.77,18.58,14.13,0.63,65.69,-0.34,3.95,289.02,61.55,84699.3,54,二级
上海市,2016-09-20,22.5,41.58,25.84,33.32,0.59,63.54,-0.57,-6.4,295.13,74.61,101578.45,42,一级
浙江省,2016-09-20,25.87,41.27,13.81,19.59,0.48,74.32,-0.15,-5.74,292.87,76.81,98239.7,42,一级
吉林省,2016-09-20,13.82,21.21,5.89,9.83,0.42,55.53,1.67,0.31,287.92,55.36,97444.82,28,一级
江苏省,2016-09-20,21.18,37.79,15.19,19.38,0.47,79.16,-0.81,-5.78,294.07,61.66,101687.92,40,一级
内蒙古自治区,2016-09-20,16.46,23.2,8.33,5.76,0.32,63.05,1.81,2.36,288.29,47.12,90516.29,32,一级
山东省,2016-09-20,30.54,55.25,26.62,32.82,0.73,65.94,-1.24,-3.71,292.15,53.07,101009.29,53,二级
河南省,2016-09-20,38.93,67.11,22.56,26.6,0.8,68.18,-2.01,-2.15,292.7,49.88,99286.55,59,二级
台湾省,2016-09-20,27.65,34.36,7.3,13.86,0.25,78.01,-1.65,-3.41,294.75,82.59,92815.73,40,一级
河北省,2016-09-20,26.11,43.86,14.36,26.39,0.56,57.73,0.23,0.52,289.26,47.51,95984.18,44,一级
四川省,2016-09-20,31.9,39.17,12.3,7.81,0.4,68.95,-1.15,-0.99,281.73,89.3,76135.82,46,一级
海南省,2016-09-20,37.26,47.35,11.16,5.28,0.38,94.93,-4.07,-5.55,298.93,82.92,98728.24,53,二级
安徽省,2016-09-20,25.68,46.41,16.08,22.06,0.54,74.78,-1.86,-4.96,293.07,54.93,100544.98,47,一级
广西壮族自治区,2016-09-20,44.42,54.55,14.44,7.77,0.53,89.44,-4.71,-5.53,296.14,66.28,96971.8,62,二级
湖南省,2016-09-20,46.07,67.77,17.96,11.85,0.66,93.58,-3.77,-4.91,293.93,64.03,97608.39,64,二级
黑龙江省,2016-09-20,12.69,16.53,3.26,5.77,0.31,54.19,2.3,0.78,287.08,58.16,98114.85,28,一级
天津市,2016-09-20,29.52,50.57,18.75,47.78,0.85,44.7,-0.6,-0.94,292.8,42.54,101984.6,60,二级
陕西省,2016-09-20,39.03,56.03,17.68,15.42,0.76,53.72,-0.77,2.46,288.34,75.81,89467.04,56,二级
江西省,2016-09-20,31.59,46.97,15.57,10.08,0.62,90.94,-2.98,-5.3,294.31,67.54,98866.04,47,一级
湖北省,2016-09-20,36.32,53.66,18.28,14.58,0.57,77.41,-2.83,-2.85,292.59,55.49,97165.81,52,二级
北京市,2016-09-20,19.91,31.47,8.8,26.66,0.44,50.2,0.25,-0.13,290.92,41.75,98264.68,34,一级
辽宁省,2016-09-20,18.6,28.93,12.1,18.02,0.52,53.34,-0.49,-0.95,289.65,50.23,99464.92,29,一级
广东省,2016-09-20,38.23,50.16,12.73,12.74,0.57,92.92,-4.4,-5.64,297.43,69.65,98873.12,55,二级
山西省,2016-09-20,40.92,61.29,26.56,20.84,0.83,52.4,0.3,2.11,287.5,63.36,89196.2,58,二级
香港特别行政区,2016-09-20,35.72,48.44,11.96,19.36,0.58,96.44,-6.94,-5.84,299.4,75.76,100577.66,51,二级
西藏自治区,2016-09-20,6.59,7.22,0.63,0.66,0.14,87.52,-0.96,0.22,277.15,55.54,57892.56,44,一级
海外,2016-09-20,11.07,13.37,2.99,1.61,0.2,81.13,0.81,-0.42,281.99,65.82,75022.12,41,一级
重庆市,2016-09-20,53.88,62.17,25.35,14.53,0.53,58.56,-3.09,-0.54,291.15,76.76,93682.58,74,二级
福建省,2016-09-20,28.35,39.75,10.81,9.92,0.47,84.35,-2.63,-4.52,293.95,73.69,96078.9,43,一级
甘肃省,2016-09-20,19.37,27.65,7.03,5.72,0.36,77.91,0.64,0.89,286.46,54.87,79271.17,39,一级
青海省,2016-09-20,4.72,5.16,0.76,0.68,0.13,95.14,1.02,-1.27,275.84,52.44,63033.4,48,一级
贵州省,2016-09-20,49.15,62.11,17.85,8.65,0.48,82.56,-4.1,-1.75,290.07,81.21,89530.71,68,二级
