province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-07-12,10.82,12.43,3.58,3.38,0.17,43.34,3.48,1.73,291.88,84.97,81221.87,22,一级
新疆维吾尔自治区,2013-07-12,10.32,10.74,1.16,1.04,0.12,74.13,-0.31,-0.85,292.68,38.18,81421.77,38,一级
宁夏回族自治区,2013-07-12,27.35,32.58,12.0,5.04,0.3,76.54,-2.85,1.59,295.18,65.62,83889.11,40,一级
上海市,2013-07-12,17.06,34.32,9.97,15.5,0.33,34.41,-3.88,2.86,299.01,83.12,100682.21,35,一级
浙江省,2013-07-12,28.12,44.7,9.93,15.54,0.43,77.69,-2.99,-1.11,299.98,68.05,97302.5,45,一级
吉林省,2013-07-12,21.65,27.01,4.94,6.69,0.25,79.72,-2.47,-1.46,294.99,61.31,96213.88,40,一级
江苏省,2013-07-12,48.45,87.23,22.7,29.56,0.68,96.78,-1.56,3.39,303.19,65.28,100448.74,69,二级
内蒙古自治区,2013-07-12,17.79,20.71,4.68,3.25,0.18,78.35,-0.9,0.47,295.67,44.74,89687.26,40,一级
山东省,2013-07-12,61.47,86.15,31.42,25.29,0.8,64.25,-1.55,-1.03,299.76,78.19,99569.59,84,二级
河南省,2013-07-12,38.12,49.87,23.6,22.38,0.81,60.81,-1.27,1.27,302.63,66.03,97730.28,54,二级
台湾省,2013-07-12,4.52,10.22,3.39,10.24,0.09,26.45,3.48,-8.27,297.03,76.86,91701.48,14,一级
河北省,2013-07-12,61.5,84.76,16.36,21.0,0.99,68.12,1.16,1.67,296.95,70.04,94659.72,84,二级
四川省,2013-07-12,27.41,32.79,8.37,4.86,0.28,83.22,-0.27,2.29,290.14,82.06,75348.1,42,一级
海南省,2013-07-12,8.06,12.12,2.01,4.65,0.19,47.8,1.63,1.7,300.35,79.56,98441.58,24,一级
安徽省,2013-07-12,38.46,57.75,13.17,16.78,0.39,93.77,-0.72,1.7,304.01,60.81,99201.85,55,二级
广西壮族自治区,2013-07-12,24.18,30.7,7.52,7.04,0.34,66.8,0.4,2.64,299.54,79.52,96184.9,35,一级
湖南省,2013-07-12,22.46,26.88,8.62,8.14,0.28,70.79,0.9,1.93,301.91,64.79,96446.86,36,一级
黑龙江省,2013-07-12,9.89,11.81,2.25,3.81,0.22,70.98,-0.66,-0.62,293.03,52.06,97280.12,36,一级
天津市,2013-07-12,82.3,102.4,9.21,25.64,1.84,60.79,0.89,3.47,299.18,71.55,100459.07,110,三级
陕西省,2013-07-12,38.3,46.15,16.4,7.94,0.47,77.58,-1.38,1.34,296.88,75.45,88339.54,55,二级
江西省,2013-07-12,34.81,39.05,8.49,7.22,0.29,92.97,-0.53,-0.92,302.54,65.05,97784.97,50,一级
湖北省,2013-07-12,24.37,30.82,13.53,11.1,0.29,78.35,-0.07,2.99,302.21,64.12,95777.73,40,一级
北京市,2013-07-12,54.54,84.08,8.78,13.65,0.68,92.87,0.55,3.27,298.36,69.66,96809.65,75,二级
辽宁省,2013-07-12,50.62,67.9,12.78,16.31,0.53,95.05,0.93,0.81,297.45,67.12,98042.59,70,二级
广东省,2013-07-12,28.89,36.65,8.13,13.42,0.4,77.2,2.11,-0.36,301.19,75.31,98173.27,42,一级
山西省,2013-07-12,51.58,65.42,27.66,21.24,0.74,65.83,-0.51,0.67,295.25,75.92,88152.01,71,二级
香港特别行政区,2013-07-12,27.16,45.75,11.56,34.0,0.7,71.06,4.78,0.75,301.0,81.88,99970.06,46,一级
西藏自治区,2013-07-12,9.64,10.18,0.84,0.64,0.14,102.28,2.98,1.27,281.61,64.69,57697.95,52,二级
海外,2013-07-12,8.13,8.95,1.77,1.37,0.14,74.1,2.97,-0.23,283.31,69.41,74544.25,38,一级
重庆市,2013-07-12,20.99,27.92,12.38,8.73,0.31,72.61,-1.52,3.49,300.36,66.81,92364.5,37,一级
福建省,2013-07-12,19.78,28.97,7.08,9.52,0.22,69.99,-0.86,-3.23,299.9,69.55,95208.32,35,一级
甘肃省,2013-07-12,25.26,28.5,6.78,2.99,0.28,78.56,-1.96,0.8,292.15,58.76,78609.19,40,一级
青海省,2013-07-12,16.28,17.08,1.97,0.83,0.14,77.16,-1.19,-0.49,283.25,70.44,62586.98,39,一级
贵州省,2013-07-12,17.33,24.05,9.73,6.59,0.26,59.29,-0.36,4.77,296.62,78.58,88554.43,30,一级
