province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-09-26,16.54,25.31,6.43,5.2,0.39,47.07,1.44,0.25,290.55,85.41,81469.23,26,一级
新疆维吾尔自治区,2018-09-26,45.54,50.24,1.76,1.48,0.17,73.43,-0.28,-1.86,282.49,38.53,82206.6,64,二级
宁夏回族自治区,2018-09-26,19.41,38.12,12.71,11.59,0.55,70.59,-0.83,5.83,286.07,74.25,84412.14,39,一级
上海市,2018-09-26,10.85,26.11,5.42,18.58,0.41,84.81,-3.81,-7.03,295.48,62.24,101529.63,43,一级
浙江省,2018-09-26,13.95,27.18,7.28,14.28,0.39,79.46,-3.11,-6.84,292.53,71.66,98072.46,40,一级
吉林省,2018-09-26,13.46,21.94,4.67,9.21,0.4,55.06,-0.45,0.54,285.48,54.79,97751.51,28,一级
江苏省,2018-09-26,16.16,30.05,6.62,14.99,0.38,77.87,-3.91,-5.54,294.45,60.5,101691.04,39,一级
内蒙古自治区,2018-09-26,25.21,34.2,11.01,7.2,0.35,64.6,0.23,3.02,285.77,59.27,90547.64,37,一级
山东省,2018-09-26,31.25,61.45,10.38,27.96,0.63,71.82,-2.71,-2.5,291.57,57.4,101095.16,56,二级
河南省,2018-09-26,31.96,50.89,9.12,21.08,0.72,68.09,-3.36,-2.55,290.43,66.97,99227.49,51,二级
台湾省,2018-09-26,11.14,17.95,3.86,9.5,0.18,80.0,-1.18,-7.01,295.48,79.26,92330.25,40,一级
河北省,2018-09-26,36.18,57.98,10.35,26.62,0.61,61.26,-0.22,1.87,287.49,66.85,96007.73,54,二级
四川省,2018-09-26,17.61,25.65,8.46,6.43,0.4,62.55,-0.96,0.19,283.6,86.87,75803.65,32,一级
海南省,2018-09-26,13.14,19.08,3.67,4.1,0.23,48.3,-1.81,1.08,299.28,83.97,98698.88,25,一级
安徽省,2018-09-26,19.48,36.6,7.84,16.14,0.44,68.22,-4.75,-4.21,293.07,65.21,100449.9,37,一级
广西壮族自治区,2018-09-26,27.01,43.74,11.42,7.17,0.56,55.2,-1.72,1.36,298.05,81.7,96552.29,44,一级
湖南省,2018-09-26,21.99,35.27,8.36,10.65,0.68,65.66,-4.47,-3.95,292.6,81.58,97234.56,36,一级
黑龙江省,2018-09-26,9.03,14.15,2.39,5.26,0.3,56.05,0.66,0.8,284.72,59.86,98611.05,29,一级
天津市,2018-09-26,29.78,58.1,10.4,47.67,0.68,43.74,-1.05,1.33,291.32,56.7,102085.42,60,二级
陕西省,2018-09-26,19.21,33.05,10.85,14.29,0.69,67.03,-2.82,2.37,285.09,86.1,89283.66,34,一级
江西省,2018-09-26,21.62,35.73,9.83,9.64,0.53,77.64,-4.38,-4.82,294.1,66.28,98597.61,39,一级
湖北省,2018-09-26,22.33,31.25,8.6,11.9,0.58,66.16,-4.11,-2.82,289.1,84.18,96956.05,34,一级
北京市,2018-09-26,31.84,53.32,5.23,26.87,0.51,57.08,-0.39,1.93,288.88,61.01,98318.41,52,二级
辽宁省,2018-09-26,23.06,40.96,10.61,21.31,0.65,51.46,-1.48,0.48,288.16,53.34,99669.83,41,一级
广东省,2018-09-26,23.51,38.18,7.45,12.8,0.54,75.24,-1.64,-1.46,298.43,73.66,98618.5,39,一级
山西省,2018-09-26,28.49,44.65,10.28,19.04,0.66,69.85,-0.59,2.97,284.83,76.63,89120.42,45,一级
香港特别行政区,2018-09-26,21.08,33.89,6.28,21.98,0.38,74.52,-1.62,0.27,299.02,81.07,100410.62,38,一级
西藏自治区,2018-09-26,9.02,9.93,1.0,0.67,0.16,86.94,3.34,0.85,276.91,61.11,57739.67,44,一级
海外,2018-09-26,7.66,9.99,1.9,1.24,0.17,80.78,2.02,-0.7,277.9,60.08,74952.49,41,一级
重庆市,2018-09-26,17.46,27.43,13.16,10.59,0.51,60.8,-4.29,-1.03,289.14,88.87,93257.26,31,一级
福建省,2018-09-26,18.44,28.31,7.18,9.43,0.39,83.5,-2.84,-5.52,293.66,64.88,95793.25,42,一级
甘肃省,2018-09-26,26.12,37.47,6.54,4.82,0.31,68.67,1.48,-0.6,283.16,62.03,79097.25,38,一级
青海省,2018-09-26,18.05,18.88,1.28,0.81,0.14,74.57,0.24,-1.14,276.27,68.84,62719.71,38,一级
贵州省,2018-09-26,19.18,31.14,12.48,8.66,0.57,53.57,-2.31,-2.6,289.88,94.4,89075.62,32,一级
