province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-03-20,47.2,67.63,7.01,9.63,0.83,90.7,7.02,0.46,288.69,47.54,81398.97,66,二级
新疆维吾尔自治区,2016-03-20,21.13,32.98,2.67,2.6,0.24,58.93,1.49,-0.74,275.52,51.98,81584.15,33,一级
宁夏回族自治区,2016-03-20,87.13,150.71,29.14,14.47,0.99,84.41,-5.34,7.94,281.55,78.83,84146.55,116,三级
上海市,2016-03-20,46.23,72.73,13.58,40.99,0.6,72.48,-2.99,-4.84,282.05,75.75,102347.62,65,二级
浙江省,2016-03-20,49.2,70.27,13.15,30.93,0.64,67.33,-4.57,-2.37,284.58,68.3,98703.05,68,二级
吉林省,2016-03-20,40.28,51.88,9.73,15.24,0.69,69.03,2.96,-0.58,274.86,50.86,97703.63,57,二级
江苏省,2016-03-20,52.98,96.48,16.17,27.21,0.91,73.32,-5.1,-2.71,282.74,61.32,102335.47,74,二级
内蒙古自治区,2016-03-20,33.49,53.93,12.35,6.8,0.41,65.61,-1.05,0.79,276.44,61.95,90667.9,52,二级
山东省,2016-03-20,61.41,121.62,36.05,42.16,1.08,65.56,-3.79,-1.63,283.27,41.33,101543.45,86,二级
河南省,2016-03-20,84.71,159.37,31.14,32.96,1.39,82.39,-7.3,-1.32,286.86,57.81,99391.8,113,三级
台湾省,2016-03-20,37.64,44.58,8.4,14.83,0.3,79.45,-0.95,-2.06,290.4,86.51,93175.1,54,二级
河北省,2016-03-20,39.88,75.76,20.89,37.31,0.87,54.93,-0.5,-1.19,280.61,39.74,96380.71,63,二级
四川省,2016-03-20,39.0,55.62,9.04,13.08,0.61,73.4,1.09,0.89,279.27,66.54,75356.17,56,二级
海南省,2016-03-20,7.24,12.2,1.27,4.31,0.24,47.84,-1.13,6.47,299.4,68.34,98979.84,24,一级
安徽省,2016-03-20,59.62,88.96,16.09,26.08,0.9,63.27,-8.07,-0.79,286.67,60.27,100844.28,81,二级
广西壮族自治区,2016-03-20,50.91,67.49,7.94,14.14,0.88,39.74,0.21,4.83,296.91,73.97,96600.98,70,二级
湖南省,2016-03-20,59.9,83.05,14.85,18.9,1.12,57.9,-4.85,-1.7,290.36,80.51,97246.33,82,二级
黑龙江省,2016-03-20,15.66,22.5,5.94,8.06,0.4,58.98,2.07,-1.41,269.23,79.8,98522.27,30,一级
天津市,2016-03-20,45.54,79.19,16.05,56.49,1.1,39.2,-0.51,0.87,281.9,42.23,102625.7,71,二级
陕西省,2016-03-20,95.77,149.55,23.68,20.89,1.39,101.97,-6.89,3.78,282.82,74.98,89113.22,126,三级
江西省,2016-03-20,55.41,70.87,18.61,17.73,1.04,60.87,-6.1,-0.3,289.52,82.72,98834.5,76,二级
湖北省,2016-03-20,86.01,121.02,15.32,24.16,1.13,68.81,-6.57,-0.77,287.87,71.86,96939.35,114,三级
北京市,2016-03-20,48.57,79.71,10.6,44.9,0.79,47.51,0.14,0.71,282.18,36.99,98733.85,67,二级
辽宁省,2016-03-20,49.75,71.27,18.54,24.95,0.86,66.18,0.65,-2.44,278.45,36.53,99927.57,69,二级
广东省,2016-03-20,29.41,39.6,6.68,15.98,0.81,47.97,-4.15,5.27,294.5,88.88,98955.73,43,一级
山西省,2016-03-20,93.97,156.62,32.81,28.65,1.5,89.25,-5.09,2.37,280.78,52.29,89214.99,124,三级
香港特别行政区,2016-03-20,33.18,49.47,4.39,18.4,0.6,82.44,-6.94,2.95,293.51,99.46,100907.3,50,一级
西藏自治区,2016-03-20,4.1,4.92,0.4,0.52,0.14,82.93,7.23,0.16,265.98,54.56,57219.71,42,一级
海外,2016-03-20,10.85,14.96,1.71,2.33,0.25,74.81,3.25,-0.24,268.2,75.95,74392.26,38,一级
重庆市,2016-03-20,60.0,81.07,18.18,18.59,0.83,55.49,-7.76,2.93,288.6,70.53,93018.58,82,二级
福建省,2016-03-20,41.79,50.55,13.31,19.17,0.94,59.85,-4.97,-0.74,286.82,89.13,96351.67,59,二级
甘肃省,2016-03-20,60.26,105.25,11.4,8.21,0.55,70.63,-2.39,2.24,278.58,57.21,78548.19,82,二级
青海省,2016-03-20,8.81,10.96,1.01,0.93,0.16,76.76,3.34,-0.45,269.95,52.26,62009.19,39,一级
贵州省,2016-03-20,53.65,74.24,12.62,10.99,0.74,69.75,-1.6,2.03,290.34,70.49,88865.63,74,二级
