province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-06-12,6.82,10.35,3.95,4.16,0.31,45.67,3.24,3.91,291.79,87.32,80801.56,23,一级
新疆维吾尔自治区,2018-06-12,22.04,23.63,1.17,1.27,0.14,81.95,-0.6,-1.92,292.4,38.85,80991.86,41,一级
宁夏回族自治区,2018-06-12,22.79,47.67,8.89,19.05,0.38,101.69,0.94,1.53,296.75,32.0,83354.16,52,二级
上海市,2018-06-12,59.03,79.18,12.74,33.83,0.78,174.16,-0.9,3.58,297.85,65.4,100355.06,113,三级
浙江省,2018-06-12,37.53,58.94,11.24,20.15,0.68,98.45,0.62,1.76,297.7,55.67,97161.96,55,二级
吉林省,2018-06-12,20.17,30.27,5.51,7.99,0.4,86.77,-0.89,1.19,290.77,68.04,95673.6,44,一级
江苏省,2018-06-12,42.75,77.82,13.92,26.12,0.74,137.56,1.1,3.65,300.43,50.37,100045.42,82,二级
内蒙古自治区,2018-06-12,23.01,28.97,3.84,3.89,0.22,82.2,-0.43,-1.0,293.31,44.34,89044.34,42,一级
山东省,2018-06-12,36.52,76.17,12.84,21.37,0.71,148.8,-1.01,4.31,299.93,45.67,98938.59,91,二级
河南省,2018-06-12,27.73,57.34,10.37,18.16,0.63,131.37,3.39,4.72,302.84,35.51,97251.7,77,二级
台湾省,2018-06-12,45.83,51.88,12.12,15.03,0.28,101.22,-1.37,-0.5,295.82,74.02,92155.7,64,二级
河北省,2018-06-12,45.06,75.57,10.67,20.34,0.68,127.82,0.55,2.21,296.69,44.29,93905.17,74,二级
四川省,2018-06-12,18.48,26.23,5.95,6.16,0.34,76.23,-0.7,1.39,286.33,80.3,75110.51,39,一级
海南省,2018-06-12,3.64,7.92,1.36,3.78,0.27,50.41,7.67,3.73,301.7,72.15,98170.34,26,一级
安徽省,2018-06-12,32.2,60.42,10.61,17.69,0.64,122.42,3.51,4.08,301.34,43.33,98911.02,69,二级
广西壮族自治区,2018-06-12,26.1,36.94,8.3,8.1,0.69,61.32,-0.43,2.47,298.93,78.87,95718.65,38,一级
湖南省,2018-06-12,27.24,45.18,10.16,12.24,0.64,81.35,-0.9,1.82,295.72,67.46,96272.24,46,一级
黑龙江省,2018-06-12,19.51,25.83,3.69,4.1,0.26,76.65,-1.88,0.01,290.42,65.33,96685.27,39,一级
天津市,2018-06-12,48.89,73.67,10.55,29.77,0.91,148.78,-2.99,2.84,297.47,52.16,99750.74,91,二级
陕西省,2018-06-12,25.28,46.55,9.94,15.82,0.52,95.53,2.71,1.78,296.79,45.58,87861.21,48,一级
江西省,2018-06-12,38.05,59.13,12.04,12.03,0.73,82.05,-0.8,1.5,297.49,63.84,97686.69,55,二级
湖北省,2018-06-12,30.95,51.28,9.41,13.6,0.59,103.54,1.57,3.84,298.65,52.66,95546.33,53,二级
北京市,2018-06-12,71.27,94.38,5.34,26.57,0.82,127.78,-1.19,1.58,295.65,54.7,96152.72,96,二级
辽宁省,2018-06-12,39.06,54.81,10.88,14.28,0.86,103.65,0.9,3.62,292.38,71.85,97555.32,56,二级
广东省,2018-06-12,32.83,48.84,8.86,16.06,0.7,76.66,-2.15,0.76,298.58,76.36,97947.57,49,一级
山西省,2018-06-12,26.67,57.64,13.11,22.92,0.66,108.42,2.99,2.15,297.32,28.96,87487.37,58,二级
香港特别行政区,2018-06-12,31.82,45.27,6.89,20.66,0.48,100.73,-4.04,1.84,300.86,74.91,99741.68,51,二级
西藏自治区,2018-06-12,9.39,10.12,0.91,0.6,0.14,82.78,1.94,1.52,279.23,65.9,57151.7,42,一级
海外,2018-06-12,7.87,9.64,2.11,1.12,0.17,81.74,2.57,-0.53,281.72,75.39,74252.74,41,一级
重庆市,2018-06-12,30.09,40.89,11.5,9.44,0.46,86.21,-1.7,1.41,294.2,75.08,92226.63,44,一级
福建省,2018-06-12,30.05,49.25,10.23,10.68,0.61,92.96,-1.81,0.48,296.16,71.6,95210.91,50,一级
甘肃省,2018-06-12,16.38,26.18,3.99,5.8,0.23,99.06,-1.68,0.44,292.44,32.79,78174.79,50,一级
青海省,2018-06-12,11.5,12.06,0.57,0.76,0.12,81.52,-2.5,0.15,279.91,58.03,62205.67,41,一级
贵州省,2018-06-12,20.29,32.72,9.06,7.09,0.46,75.91,-2.32,-0.3,291.72,89.11,88208.91,38,一级
