province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-04-07,25.76,45.07,9.48,5.39,0.45,79.4,-4.71,0.97,281.1,65.37,82220.57,46,一级
新疆维吾尔自治区,2018-04-07,121.66,132.6,0.89,1.96,0.17,71.06,-0.14,0.65,280.4,20.88,82010.1,160,四级
宁夏回族自治区,2018-04-07,16.95,45.31,10.17,17.69,0.41,75.01,4.39,-0.05,278.34,15.7,84759.22,46,一级
上海市,2018-04-07,23.37,72.72,11.58,30.29,0.53,78.53,7.53,-4.16,281.27,32.67,102527.86,62,二级
浙江省,2018-04-07,25.02,72.83,8.49,15.57,0.4,82.11,4.48,-5.12,281.49,31.79,99141.61,62,二级
吉林省,2018-04-07,16.47,24.16,4.28,7.38,0.36,72.22,5.39,-2.93,271.95,31.37,96095.88,37,一级
江苏省,2018-04-07,20.49,70.34,11.89,22.61,0.45,76.67,7.71,-2.64,281.08,29.86,102340.56,61,二级
内蒙古自治区,2018-04-07,8.73,13.38,2.02,2.27,0.2,80.59,5.49,-3.48,272.62,32.72,89996.09,41,一级
山东省,2018-04-07,17.59,58.98,12.34,21.09,0.5,75.51,5.92,-2.65,279.68,24.79,101076.64,55,二级
河南省,2018-04-07,23.0,91.78,11.07,23.66,0.5,74.1,5.55,-0.8,282.98,18.38,99679.52,71,二级
台湾省,2018-04-07,36.38,40.53,8.55,13.86,0.25,64.58,-1.49,-6.3,285.46,74.71,93501.64,52,二级
河北省,2018-04-07,12.3,31.69,6.87,13.91,0.36,78.23,4.37,-3.21,275.8,31.59,95544.8,40,一级
四川省,2018-04-07,19.89,44.9,4.13,8.43,0.29,90.73,1.41,1.09,275.66,51.9,76208.45,46,一级
海南省,2018-04-07,25.29,53.8,8.73,6.06,0.4,67.73,-6.39,-8.44,291.2,70.56,99880.82,52,二级
安徽省,2018-04-07,22.18,75.3,9.06,19.16,0.37,80.43,5.43,-2.29,281.54,25.38,101291.16,63,二级
广西壮族自治区,2018-04-07,39.4,106.89,9.09,8.24,0.46,74.2,-5.13,-6.24,287.34,38.59,98098.08,79,二级
湖南省,2018-04-07,32.78,95.91,8.94,13.36,0.46,73.03,-2.44,-3.02,284.77,33.78,98590.22,73,二级
黑龙江省,2018-04-07,22.74,26.97,1.79,4.67,0.31,71.25,4.38,-4.17,270.57,51.12,96750.41,36,一级
天津市,2018-04-07,12.95,32.76,4.32,19.72,0.37,81.22,3.88,-3.4,278.72,24.27,101849.69,41,一级
陕西省,2018-04-07,20.6,49.83,6.01,16.78,0.41,71.35,4.31,-0.48,279.95,21.64,89592.02,50,一级
江西省,2018-04-07,29.93,85.47,9.12,11.04,0.47,76.0,-0.96,-5.73,284.02,33.46,99954.2,68,二级
湖北省,2018-04-07,25.81,75.16,6.76,13.69,0.39,77.05,1.44,-1.0,283.12,25.48,97873.38,63,二级
北京市,2018-04-07,10.9,23.88,3.67,14.04,0.29,80.25,3.59,-3.11,276.19,30.42,97914.12,41,一级
辽宁省,2018-04-07,10.91,22.53,5.4,10.33,0.37,75.68,5.78,-4.42,274.37,27.18,98656.38,38,一级
广东省,2018-04-07,27.16,81.96,8.51,12.71,0.45,75.99,-5.39,-8.9,288.58,35.43,100023.87,66,二级
山西省,2018-04-07,17.8,53.44,14.03,19.65,0.52,71.86,8.04,-3.19,275.98,26.3,88895.42,52,二级
香港特别行政区,2018-04-07,30.44,79.56,9.02,15.06,0.4,85.8,-6.28,-10.88,290.94,36.36,101792.55,65,二级
西藏自治区,2018-04-07,6.77,8.01,0.63,0.58,0.14,104.03,2.16,0.18,269.13,51.49,57612.55,54,二级
海外,2018-04-07,56.82,64.65,2.29,2.16,0.19,72.3,2.65,-0.7,273.08,56.94,74768.86,78,二级
重庆市,2018-04-07,27.05,60.73,7.9,14.35,0.33,73.77,0.0,0.8,284.78,36.56,94298.14,56,二级
福建省,2018-04-07,23.63,69.96,7.04,8.5,0.36,79.3,-0.21,-7.02,283.7,42.67,97020.2,60,二级
甘肃省,2018-04-07,10.76,24.88,2.53,6.6,0.23,86.9,2.1,0.19,277.25,15.83,79253.73,44,一级
青海省,2018-04-07,4.52,5.27,0.32,0.71,0.13,99.91,2.7,-2.1,268.96,19.54,62653.12,50,一级
贵州省,2018-04-07,33.47,70.37,8.46,9.27,0.35,70.31,-1.69,-0.69,282.43,55.89,90211.58,61,二级
