province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-10-22,28.48,39.35,7.83,5.8,0.5,58.16,1.1,1.69,288.23,72.53,81738.59,41,一级
新疆维吾尔自治区,2015-10-22,15.17,27.51,1.53,2.38,0.22,64.66,0.57,1.02,279.69,42.78,81809.51,33,一级
宁夏回族自治区,2015-10-22,38.53,55.1,19.51,15.33,0.54,42.64,-1.24,0.6,280.81,80.53,84667.22,55,二级
上海市,2015-10-22,67.94,87.43,12.6,37.58,0.8,95.02,-4.86,-3.34,293.66,81.92,101855.04,92,二级
浙江省,2015-10-22,44.96,62.24,11.71,27.56,0.57,75.19,-3.85,-3.77,291.53,83.77,98366.56,63,二级
吉林省,2015-10-22,49.61,63.69,10.95,23.65,0.61,45.98,3.73,4.18,279.97,42.04,97617.95,69,二级
江苏省,2015-10-22,71.87,102.57,14.45,22.53,0.86,92.93,-4.65,-1.99,292.44,80.82,101890.05,97,二级
内蒙古自治区,2015-10-22,12.94,18.17,7.52,5.99,0.3,47.45,2.7,1.6,279.41,52.87,90499.9,24,一级
山东省,2015-10-22,83.33,128.1,22.1,34.95,1.25,45.09,-2.33,-1.84,288.72,79.77,101203.32,111,三级
河南省,2015-10-22,84.85,135.49,20.68,34.53,1.41,34.36,-3.51,-3.05,288.59,71.22,99295.66,113,三级
台湾省,2015-10-22,10.84,16.36,4.51,13.11,0.17,74.48,-3.99,-4.53,294.34,77.71,92652.73,38,一级
河北省,2015-10-22,33.86,47.42,14.04,27.83,0.8,23.37,-0.54,-1.75,280.28,84.56,96162.0,49,一级
四川省,2015-10-22,31.65,43.67,8.76,10.26,0.5,63.56,0.51,1.5,283.63,62.88,75806.22,46,一级
海南省,2015-10-22,39.73,48.61,9.04,9.42,0.46,109.07,-1.98,-2.07,296.8,68.16,99078.21,58,二级
安徽省,2015-10-22,59.14,82.11,15.59,22.8,0.82,63.79,-4.48,-1.74,291.57,74.93,100589.91,81,二级
广西壮族自治区,2015-10-22,63.76,88.22,17.3,16.89,0.78,77.14,-2.73,-2.72,295.17,59.38,97020.99,86,二级
湖南省,2015-10-22,63.41,92.59,20.63,20.73,0.8,86.55,-2.7,-3.25,293.58,64.54,97513.27,86,二级
黑龙江省,2015-10-22,25.28,36.49,8.05,13.73,0.46,41.5,5.55,3.74,277.53,48.01,97990.16,37,一级
天津市,2015-10-22,32.0,43.12,15.88,49.34,1.48,7.69,-2.16,-4.38,282.41,83.64,102364.31,62,二级
陕西省,2015-10-22,47.72,77.54,17.55,19.92,0.97,51.26,-1.99,0.37,285.34,74.71,89308.06,66,二级
江西省,2015-10-22,43.08,56.59,17.75,14.26,0.63,79.34,-3.09,-4.18,293.8,69.45,98828.45,61,二级
湖北省,2015-10-22,79.86,117.74,16.8,22.51,0.99,90.22,-3.38,-1.47,291.12,64.38,97038.93,107,三级
北京市,2015-10-22,29.32,42.5,6.54,29.17,0.56,19.36,-0.65,-1.59,280.47,85.5,98571.65,43,一级
辽宁省,2015-10-22,55.72,77.6,16.4,37.08,1.08,35.16,-0.38,0.78,281.64,48.52,99783.03,76,二级
广东省,2015-10-22,41.88,55.59,10.76,19.86,0.7,73.32,-2.79,-4.73,296.76,67.14,98943.75,59,二级
山西省,2015-10-22,46.08,68.22,19.46,25.86,1.41,33.51,-0.61,2.25,282.23,84.9,89091.37,64,二级
香港特别行政区,2015-10-22,27.79,42.82,9.26,37.42,0.57,85.5,-2.45,-2.53,297.74,75.4,100696.62,47,一级
西藏自治区,2015-10-22,4.94,5.67,0.4,0.71,0.14,87.56,4.7,1.35,270.4,44.31,57621.87,44,一级
海外,2015-10-22,10.81,13.92,2.93,2.31,0.22,72.58,4.64,1.24,273.77,65.29,74573.76,37,一级
重庆市,2015-10-22,52.71,71.4,20.33,15.99,0.67,67.87,-4.98,3.64,292.58,50.24,93362.99,73,二级
福建省,2015-10-22,20.66,28.78,7.74,11.83,0.45,65.54,-4.01,-4.91,293.19,73.43,96068.91,33,一级
甘肃省,2015-10-22,16.77,25.74,7.83,6.67,0.33,58.04,-0.33,0.57,279.69,64.38,79111.34,30,一级
青海省,2015-10-22,6.58,7.44,0.84,1.08,0.14,76.96,2.55,0.51,272.33,56.67,62599.19,39,一级
贵州省,2015-10-22,47.75,72.45,16.66,13.12,0.54,70.39,-2.39,2.9,290.22,68.6,89375.07,66,二级
