province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-10-13,27.59,34.16,9.48,5.34,0.47,88.16,1.8,0.62,289.49,61.98,81605.08,45,一级
新疆维吾尔自治区,2013-10-13,21.08,21.44,1.84,0.95,0.16,65.88,-0.68,-0.81,278.71,42.28,82386.1,33,一级
宁夏回族自治区,2013-10-13,25.27,41.12,15.81,13.71,0.25,42.08,0.57,-1.66,283.35,52.25,84589.0,42,一级
上海市,2013-10-13,18.91,32.05,10.18,27.18,0.46,71.03,-6.52,-0.68,295.24,67.18,101827.87,36,一级
浙江省,2013-10-13,20.34,33.16,11.94,27.35,0.4,67.02,-6.17,-1.41,293.11,73.82,98318.5,35,一级
吉林省,2013-10-13,23.95,33.63,8.58,15.59,0.37,49.75,2.3,1.93,281.93,47.76,97463.27,35,一级
江苏省,2013-10-13,34.08,64.91,22.26,28.24,0.64,70.62,-4.33,3.13,294.2,64.91,101734.32,58,二级
内蒙古自治区,2013-10-13,14.23,18.26,5.83,4.82,0.23,52.71,2.49,-1.8,280.05,47.93,90545.73,27,一级
山东省,2013-10-13,74.33,133.45,39.3,37.52,1.14,85.39,0.26,5.21,294.36,54.2,100726.92,100,二级
河南省,2013-10-13,113.9,121.32,39.78,30.76,1.64,62.18,-2.36,2.74,295.23,45.85,98769.13,149,三级
台湾省,2013-10-13,7.64,12.42,2.74,8.17,0.15,71.14,-4.93,-2.29,295.12,78.83,92671.01,36,一级
河北省,2013-10-13,56.77,97.08,23.46,30.82,1.03,34.72,-1.18,-1.25,285.81,72.36,95659.89,78,二级
四川省,2013-10-13,40.73,54.15,13.33,8.66,0.41,83.55,0.65,1.78,286.02,51.88,75695.99,58,二级
海南省,2013-10-13,38.59,53.83,10.26,6.44,0.39,79.95,-2.22,-6.17,298.02,81.79,98657.28,55,二级
安徽省,2013-10-13,33.9,61.9,15.27,25.34,0.46,67.65,-4.82,2.73,294.65,55.99,100350.38,56,二级
广西壮族自治区,2013-10-13,55.34,69.84,13.52,10.86,0.58,83.63,-2.21,-1.93,297.73,61.31,96712.39,76,二级
湖南省,2013-10-13,50.47,61.01,21.48,15.71,0.49,93.48,-3.42,-0.89,296.26,51.28,97201.98,70,二级
黑龙江省,2013-10-13,10.06,12.71,4.3,6.27,0.25,54.55,5.75,-0.78,277.95,51.81,98097.59,28,一级
天津市,2013-10-13,35.99,52.19,16.9,38.59,1.52,21.45,-4.7,-3.76,288.1,77.48,101705.36,52,二级
陕西省,2013-10-13,44.02,79.49,20.1,21.99,0.6,62.28,-0.15,-0.27,290.71,42.87,88985.25,65,二级
江西省,2013-10-13,23.88,31.98,10.19,12.27,0.31,75.62,-4.37,-1.71,294.98,52.76,98652.85,38,一级
湖北省,2013-10-13,51.49,67.13,29.27,21.07,0.48,84.25,-2.87,2.33,294.95,48.69,96694.61,71,二级
北京市,2013-10-13,42.39,65.81,15.3,37.73,0.77,25.68,-1.5,-0.35,286.0,72.25,98032.2,60,二级
辽宁省,2013-10-13,32.01,45.18,15.92,22.87,0.74,35.48,-1.61,2.04,284.25,72.11,99472.08,46,一级
广东省,2013-10-13,46.87,69.33,14.2,18.1,0.59,86.88,-4.31,-3.52,297.74,64.66,98709.19,65,二级
山西省,2013-10-13,78.27,107.16,36.6,29.71,1.66,51.46,-0.26,2.42,288.55,54.7,88752.13,105,三级
香港特别行政区,2013-10-13,28.24,58.54,6.75,15.58,0.54,99.14,-7.74,-4.27,298.95,71.79,100445.84,55,二级
西藏自治区,2013-10-13,6.34,6.88,0.79,0.55,0.12,90.4,3.52,1.18,273.58,65.34,57772.81,46,一级
海外,2013-10-13,10.17,11.86,2.19,1.32,0.16,77.0,2.69,0.26,274.95,53.17,74890.51,39,一级
重庆市,2013-10-13,56.28,75.11,24.51,13.33,0.62,79.23,-3.5,2.95,295.34,45.85,93086.75,77,二级
福建省,2013-10-13,10.32,17.11,4.8,7.18,0.23,76.05,-5.84,-3.77,293.52,68.0,95991.13,39,一级
甘肃省,2013-10-13,16.38,20.74,5.87,3.29,0.19,62.04,0.87,-1.48,280.55,50.46,79198.69,32,一级
青海省,2013-10-13,10.04,10.78,1.19,0.79,0.13,70.83,2.65,-1.21,274.19,60.57,62720.37,36,一级
贵州省,2013-10-13,45.56,61.04,18.78,12.37,0.5,78.55,-1.45,2.33,292.89,56.66,89134.02,64,二级
