province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-09-30,18.53,28.02,6.32,5.76,0.46,44.59,2.24,2.52,291.54,83.57,81741.11,29,一级
新疆维吾尔自治区,2017-09-30,31.57,38.45,1.5,2.1,0.2,66.49,1.32,-1.36,282.7,40.75,81697.06,46,一级
宁夏回族自治区,2017-09-30,35.24,64.05,16.57,17.89,0.52,59.42,0.62,4.56,288.83,66.49,84081.74,58,二级
上海市,2017-09-30,15.37,24.5,5.73,26.28,0.45,72.44,-6.36,2.84,296.12,72.2,101942.8,37,一级
浙江省,2017-09-30,24.66,35.88,6.67,22.94,0.57,56.04,-5.27,1.35,295.92,85.06,98446.87,36,一级
吉林省,2017-09-30,12.79,22.1,6.21,14.58,0.4,51.23,4.15,3.33,282.03,38.83,97051.13,26,一级
江苏省,2017-09-30,29.7,49.06,9.88,27.11,0.59,61.82,-4.55,4.68,294.14,79.27,101729.54,50,一级
内蒙古自治区,2017-09-30,31.44,41.77,8.36,8.85,0.32,59.86,2.55,2.9,284.86,38.7,89821.06,45,一级
山东省,2017-09-30,40.08,79.97,14.48,26.62,0.84,95.73,-0.17,6.18,293.6,67.14,100696.35,65,二级
河南省,2017-09-30,31.73,56.95,10.66,22.09,0.83,54.53,-1.24,3.19,291.74,80.61,98742.01,54,二级
台湾省,2017-09-30,21.34,24.4,6.04,12.41,0.2,77.84,-2.93,-0.46,297.78,75.75,93128.62,39,一级
河北省,2017-09-30,62.55,109.63,16.42,33.42,0.84,84.4,0.43,4.45,290.92,47.64,95376.57,85,二级
四川省,2017-09-30,20.45,29.52,6.17,7.55,0.4,51.26,2.68,1.8,286.64,75.59,75692.94,30,一级
海南省,2017-09-30,3.99,6.31,1.42,4.04,0.21,33.24,-3.08,2.16,300.19,81.8,98990.02,17,一级
安徽省,2017-09-30,29.01,46.19,10.98,25.36,0.7,47.12,-3.69,2.48,293.87,87.85,100341.4,47,一级
广西壮族自治区,2017-09-30,24.27,37.24,9.54,11.28,0.63,42.77,-3.01,2.73,299.33,79.82,96872.06,38,一级
湖南省,2017-09-30,33.32,54.43,12.13,12.76,0.87,59.64,-1.85,2.2,297.92,75.83,97275.32,53,二级
黑龙江省,2017-09-30,6.1,11.6,2.63,5.69,0.26,56.04,5.57,1.65,279.58,47.08,97468.02,29,一级
天津市,2017-09-30,73.92,119.59,16.54,45.8,1.2,93.27,0.02,4.97,294.62,53.21,101374.11,99,二级
陕西省,2017-09-30,39.96,68.65,13.81,20.36,0.86,47.98,-0.92,2.71,287.88,79.67,88854.4,60,二级
江西省,2017-09-30,36.13,50.98,15.34,12.11,0.69,69.2,-2.32,0.77,298.83,74.67,98766.91,52,二级
湖北省,2017-09-30,29.24,45.12,10.28,13.95,0.77,47.93,-2.03,1.99,292.86,87.41,96678.16,46,一级
北京市,2017-09-30,90.15,137.35,9.96,46.69,0.93,72.12,-0.59,1.27,290.75,43.12,97650.84,119,三级
辽宁省,2017-09-30,47.01,73.86,15.49,27.06,0.89,80.78,-0.02,3.13,287.81,47.04,99133.03,66,二级
广东省,2017-09-30,23.76,36.94,7.68,16.41,0.65,54.6,-4.31,0.74,300.23,78.85,99017.49,37,一级
山西省,2017-09-30,48.85,93.78,22.68,32.83,1.09,64.07,0.04,3.97,289.11,54.59,88643.92,72,二级
香港特别行政区,2017-09-30,19.05,29.71,5.08,11.35,0.36,81.57,-8.09,-0.28,301.52,82.12,100795.84,41,一级
西藏自治区,2017-09-30,8.88,9.68,0.55,0.72,0.14,83.51,4.8,0.33,276.51,51.16,57888.77,42,一级
海外,2017-09-30,6.51,8.28,1.88,1.44,0.18,71.68,6.05,-1.74,274.6,72.15,74607.73,36,一级
重庆市,2017-09-30,24.47,37.35,13.76,11.92,0.53,43.71,-2.51,2.44,294.34,83.34,92958.45,38,一级
福建省,2017-09-30,24.87,35.85,7.95,9.74,0.49,77.6,-3.68,-1.0,297.51,81.05,96275.24,39,一级
甘肃省,2017-09-30,25.12,39.08,5.92,6.26,0.29,63.98,-0.56,0.05,284.94,50.67,78792.67,40,一级
青海省,2017-09-30,9.19,9.75,0.69,0.91,0.13,77.85,2.5,0.06,278.65,56.46,62629.0,39,一级
贵州省,2017-09-30,23.3,37.68,9.9,6.33,0.44,51.97,-0.04,6.7,295.22,82.42,89146.27,38,一级
