province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-09-23,19.35,29.33,6.26,5.46,0.49,49.55,1.69,2.66,291.72,84.58,81593.74,30,一级
新疆维吾尔自治区,2017-09-23,25.05,30.03,1.6,2.55,0.19,69.8,1.98,-0.43,287.5,35.76,81441.5,36,一级
宁夏回族自治区,2017-09-23,31.89,60.98,12.52,18.96,0.47,64.12,0.24,4.76,290.45,58.87,84072.31,56,二级
上海市,2017-09-23,22.6,31.67,7.94,39.92,0.56,57.8,-4.9,-0.43,293.76,85.16,101618.68,50,一级
浙江省,2017-09-23,23.82,34.56,7.59,19.55,0.53,63.72,-3.78,-0.77,295.32,90.05,98120.27,35,一级
吉林省,2017-09-23,20.28,34.33,7.52,10.63,0.48,64.59,3.63,5.48,288.43,50.95,96548.95,35,一级
江苏省,2017-09-23,43.88,68.96,12.22,32.74,0.75,77.84,-2.51,3.58,295.94,74.56,101427.69,62,二级
内蒙古自治区,2017-09-23,31.73,41.42,5.74,6.54,0.25,61.2,4.51,2.83,287.98,34.1,89565.52,46,一级
山东省,2017-09-23,44.82,120.13,15.84,33.79,0.84,102.44,-0.99,4.34,296.72,51.63,100366.48,86,二级
河南省,2017-09-23,42.95,86.11,13.45,27.36,0.89,85.27,-0.78,3.97,297.57,56.48,98501.83,69,二级
台湾省,2017-09-23,8.13,10.78,4.85,15.82,0.12,41.38,-1.57,0.17,298.01,75.95,92912.93,21,一级
河北省,2017-09-23,44.24,117.46,17.38,34.59,0.77,80.84,2.28,4.35,292.94,33.31,95105.09,84,二级
四川省,2017-09-23,25.17,35.01,6.83,8.15,0.44,65.84,1.33,1.55,287.31,79.62,75644.18,36,一级
海南省,2017-09-23,17.37,20.77,2.17,4.22,0.27,46.13,-3.34,-0.15,300.43,80.06,98707.2,25,一级
安徽省,2017-09-23,30.83,51.41,10.89,23.62,0.69,69.85,-3.38,1.79,296.13,78.1,100102.68,51,二级
广西壮族自治区,2017-09-23,35.47,53.71,12.25,10.82,0.68,56.55,-2.25,1.08,299.87,78.64,96642.34,52,二级
湖南省,2017-09-23,42.44,64.74,12.8,12.16,0.96,72.82,-2.44,0.56,298.6,77.04,97072.81,60,二级
黑龙江省,2017-09-23,15.95,23.48,4.5,6.61,0.3,59.09,2.4,5.11,286.36,59.04,97054.3,30,一级
天津市,2017-09-23,42.99,154.06,17.45,52.86,1.02,90.41,1.0,4.63,296.19,35.16,101051.38,103,三级
陕西省,2017-09-23,45.33,84.67,14.56,18.96,0.82,61.24,-0.57,3.11,291.43,62.58,88777.05,68,二级
江西省,2017-09-23,44.0,61.47,14.45,10.85,0.78,69.93,-2.32,-1.16,299.02,78.82,98507.27,62,二级
湖北省,2017-09-23,34.18,48.08,9.84,14.09,0.8,57.97,-2.3,1.48,294.4,85.2,96532.85,49,一级
北京市,2017-09-23,43.16,135.32,8.09,41.48,0.64,66.08,1.26,2.5,292.84,28.62,97352.91,93,二级
辽宁省,2017-09-23,19.93,49.76,11.7,18.79,0.64,74.35,3.2,5.99,291.64,43.55,98679.61,50,一级
广东省,2017-09-23,25.71,38.23,7.97,16.89,0.62,49.94,-3.69,0.42,300.7,79.49,98720.03,39,一级
山西省,2017-09-23,47.82,101.58,25.15,32.5,1.04,67.62,2.31,4.23,292.0,37.16,88532.83,76,二级
香港特别行政区,2017-09-23,13.82,19.4,3.91,11.82,0.26,49.81,-7.18,0.34,301.38,84.97,100499.96,25,一级
西藏自治区,2017-09-23,14.65,15.91,1.59,0.8,0.16,88.39,4.72,2.2,277.81,72.09,57819.78,45,一级
海外,2017-09-23,9.68,11.68,2.31,1.28,0.18,72.37,4.07,-1.54,278.86,78.45,74554.81,37,一级
重庆市,2017-09-23,29.2,45.09,13.99,12.28,0.59,49.18,-3.07,1.5,295.54,80.15,92879.7,46,一级
福建省,2017-09-23,25.65,37.44,8.03,9.33,0.54,66.54,-2.34,-0.45,298.06,85.22,95969.74,38,一级
甘肃省,2017-09-23,21.16,31.95,5.13,5.86,0.28,69.42,0.48,0.89,286.64,46.49,78760.99,35,一级
青海省,2017-09-23,11.98,12.68,1.04,0.84,0.14,79.82,1.78,0.39,279.35,58.71,62615.23,40,一级
贵州省,2017-09-23,27.35,45.87,10.55,7.28,0.51,58.3,-0.03,5.64,295.59,81.53,89007.65,46,一级
