province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-07-23,13.61,20.14,5.38,5.4,0.42,39.46,-1.06,2.08,290.75,86.1,81463.32,21,一级
新疆维吾尔自治区,2017-07-23,20.07,23.05,1.07,1.58,0.16,75.88,-1.58,-1.17,294.57,36.74,81486.76,38,一级
宁夏回族自治区,2017-07-23,21.15,45.54,12.5,7.99,0.42,86.01,-0.19,1.55,299.38,51.46,83815.51,46,一级
上海市,2017-07-23,40.3,66.84,11.16,36.1,0.7,141.42,0.18,3.27,304.31,68.11,100694.22,85,二级
浙江省,2017-07-23,23.66,37.54,6.18,16.52,0.43,79.81,-0.37,2.28,302.49,62.68,97520.22,40,一级
吉林省,2017-07-23,16.02,24.82,4.78,7.62,0.4,77.36,0.98,1.08,295.17,70.27,96067.2,39,一级
江苏省,2017-07-23,38.31,66.71,13.31,23.82,0.69,118.88,1.61,3.07,306.19,55.7,100483.7,66,二级
内蒙古自治区,2017-07-23,11.01,13.6,2.64,3.01,0.19,67.65,1.0,-1.88,294.73,59.7,89648.06,34,一级
山东省,2017-07-23,48.86,92.56,10.7,19.57,0.87,99.5,1.47,2.85,305.02,61.6,99439.23,72,二级
河南省,2017-07-23,31.86,57.57,8.2,14.15,0.75,97.33,1.97,5.29,306.24,49.66,97733.04,54,二级
台湾省,2017-07-23,7.36,9.47,3.97,12.71,0.1,35.22,-1.54,0.33,298.18,75.31,92590.36,18,一级
河北省,2017-07-23,51.82,78.09,8.56,17.62,0.74,81.09,-0.53,0.45,298.73,72.63,94549.8,72,二级
四川省,2017-07-23,17.32,25.69,7.12,6.61,0.33,66.76,-0.19,2.72,289.53,75.99,75586.04,34,一级
海南省,2017-07-23,11.97,17.68,3.57,6.18,0.34,36.76,0.72,-4.4,299.52,85.63,98338.58,19,一级
安徽省,2017-07-23,30.75,57.59,9.18,19.81,0.55,91.64,1.59,3.0,305.7,53.81,99340.44,54,二级
广西壮族自治区,2017-07-23,25.38,39.59,6.83,9.54,0.54,51.23,-0.9,-1.7,300.99,69.69,96323.26,40,一级
湖南省,2017-07-23,22.67,39.51,8.17,10.32,0.72,66.95,-0.82,1.31,302.8,60.55,96670.25,40,一级
黑龙江省,2017-07-23,11.39,16.21,3.3,4.83,0.25,67.83,2.62,1.14,293.66,63.93,96802.73,34,一级
天津市,2017-07-23,47.96,67.43,8.89,28.93,0.97,90.08,-2.13,0.43,300.53,72.03,100339.6,67,二级
陕西省,2017-07-23,21.51,33.37,9.17,9.85,0.59,74.22,2.15,3.87,300.92,56.19,88347.93,38,一级
江西省,2017-07-23,30.47,44.47,7.2,10.01,0.54,68.2,-1.57,1.21,303.48,61.25,98029.89,45,一级
湖北省,2017-07-23,22.01,37.16,7.39,11.39,0.5,76.71,1.3,3.64,303.53,55.81,95982.45,39,一级
北京市,2017-07-23,43.05,64.21,5.16,22.44,0.68,59.6,-0.5,0.08,297.59,74.98,96795.13,61,二级
辽宁省,2017-07-23,24.99,40.81,7.72,16.32,0.58,81.84,0.69,0.13,297.52,66.56,97975.27,41,一级
广东省,2017-07-23,19.62,29.41,6.46,14.21,0.56,45.72,-3.88,-0.49,300.74,77.09,98307.93,30,一级
山西省,2017-07-23,38.87,55.95,12.21,11.24,0.85,91.85,1.51,3.36,299.75,66.64,88057.88,55,二级
香港特别行政区,2017-07-23,10.43,17.56,4.57,18.75,0.34,32.42,-4.08,0.65,300.38,87.25,100066.76,24,一级
西藏自治区,2017-07-23,9.3,10.3,0.67,0.71,0.12,80.36,0.61,1.41,280.04,75.21,57711.2,41,一级
海外,2017-07-23,12.54,14.16,1.5,1.25,0.15,65.5,0.87,1.4,283.99,76.2,74695.55,33,一级
重庆市,2017-07-23,17.82,28.36,10.69,12.56,0.38,62.77,-0.86,4.18,301.15,59.29,92640.37,32,一级
福建省,2017-07-23,14.54,23.24,5.07,9.5,0.35,48.5,-2.22,0.21,300.03,71.56,95582.09,25,一级
甘肃省,2017-07-23,15.85,22.65,5.09,3.35,0.2,74.06,-1.67,1.21,292.82,59.61,78724.05,38,一级
青海省,2017-07-23,15.43,16.24,1.49,0.87,0.13,73.73,-0.92,0.7,283.42,69.31,62704.4,37,一级
贵州省,2017-07-23,14.29,27.0,6.5,8.23,0.35,44.95,0.76,3.26,297.16,67.88,88859.93,28,一级
