province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-04-27,33.71,41.35,7.14,5.13,0.37,101.32,4.94,1.37,292.19,55.33,81287.21,52,二级
新疆维吾尔自治区,2013-04-27,19.34,19.72,1.24,0.83,0.14,72.98,-0.09,-1.14,286.2,37.07,81576.61,37,一级
宁夏回族自治区,2013-04-27,40.72,71.49,30.45,30.69,0.57,70.77,1.52,0.58,291.89,29.84,83658.17,61,二级
上海市,2013-04-27,44.56,78.83,25.5,47.59,0.64,106.25,-1.95,8.06,290.77,50.34,101484.68,65,二级
浙江省,2013-04-27,46.14,66.05,17.23,27.93,0.53,96.27,-1.42,5.44,291.58,49.71,98134.9,64,二级
吉林省,2013-04-27,24.58,35.48,7.44,11.1,0.42,73.36,2.49,2.77,283.62,45.94,96594.23,37,一级
江苏省,2013-04-27,69.49,125.89,37.14,42.46,1.03,95.06,1.61,7.23,295.06,40.38,101028.79,94,二级
内蒙古自治区,2013-04-27,22.62,27.58,5.68,4.75,0.22,63.29,1.52,1.01,286.88,37.33,89506.32,33,一级
山东省,2013-04-27,84.64,151.32,42.36,31.32,0.93,89.59,0.56,3.55,293.13,44.56,99814.95,113,三级
河南省,2013-04-27,70.44,106.64,31.95,21.87,1.05,75.54,1.95,5.43,297.13,33.65,97994.51,95,二级
台湾省,2013-04-27,45.87,50.13,7.54,13.79,0.28,81.44,-2.1,0.33,291.19,82.52,93000.37,64,二级
河北省,2013-04-27,59.83,139.98,44.04,33.34,1.01,86.16,-2.2,-0.46,286.8,38.27,94859.86,95,二级
四川省,2013-04-27,37.38,45.76,9.27,7.31,0.31,96.86,0.57,0.41,286.65,44.82,75297.34,53,二级
海南省,2013-04-27,6.11,10.43,1.19,2.89,0.17,44.21,-0.85,3.32,298.53,85.48,98813.13,23,一级
安徽省,2013-04-27,51.81,85.67,17.5,19.76,0.65,81.87,1.86,6.59,295.81,43.86,99778.14,72,二级
广西壮族自治区,2013-04-27,55.04,64.99,14.44,9.98,0.53,72.71,-1.53,3.72,296.27,76.27,96541.86,76,二级
湖南省,2013-04-27,58.3,69.34,17.98,11.26,0.58,78.12,-0.5,4.32,294.98,61.14,96886.92,80,二级
黑龙江省,2013-04-27,11.31,14.44,3.45,6.62,0.26,71.73,-0.84,0.87,280.31,57.35,97397.85,36,一级
天津市,2013-04-27,60.2,125.65,52.52,39.76,1.38,79.78,-6.88,-1.52,286.48,44.12,100900.15,88,二级
陕西省,2013-04-27,43.26,57.6,17.17,9.77,0.45,85.66,1.5,3.41,293.64,35.36,88232.37,61,二级
江西省,2013-04-27,47.89,59.53,13.39,10.92,0.47,79.48,-1.87,4.76,294.01,61.74,98500.12,67,二级
湖北省,2013-04-27,60.44,76.55,21.45,16.2,0.5,83.01,-0.16,4.9,295.11,41.1,96162.64,82,二级
北京市,2013-04-27,58.08,116.76,39.34,38.09,1.02,87.77,-3.43,-1.06,287.43,33.23,97242.9,84,二级
辽宁省,2013-04-27,41.6,63.16,14.63,17.06,0.51,67.73,-0.07,4.03,285.44,43.72,98687.08,59,二级
广东省,2013-04-27,49.93,63.31,12.9,17.33,0.58,73.42,-4.26,2.06,295.11,79.53,98822.54,69,二级
山西省,2013-04-27,55.98,95.98,34.36,21.64,0.76,71.78,-0.14,2.72,291.8,31.97,87981.87,77,二级
香港特别行政区,2013-04-27,54.2,71.59,6.08,20.22,0.79,105.96,-9.6,0.85,296.04,88.44,100661.34,74,二级
西藏自治区,2013-04-27,10.7,11.77,0.83,0.44,0.15,105.79,4.09,-0.88,272.39,56.24,57529.23,55,二级
海外,2013-04-27,12.57,14.31,1.86,1.37,0.19,81.35,1.72,1.28,276.44,76.2,74590.47,41,一级
重庆市,2013-04-27,52.23,64.71,20.45,11.17,0.46,82.58,-2.96,3.84,295.85,40.23,92508.16,72,二级
福建省,2013-04-27,44.37,56.2,10.52,11.64,0.46,86.88,-3.3,0.53,290.86,67.69,96082.47,62,二级
甘肃省,2013-04-27,28.13,33.01,5.47,2.21,0.18,80.5,1.57,-1.73,287.14,29.91,78554.74,41,一级
青海省,2013-04-27,19.31,20.38,0.67,0.59,0.13,94.36,0.21,-0.94,276.89,30.6,62394.08,48,一级
贵州省,2013-04-27,46.06,57.58,14.66,8.79,0.42,73.38,0.01,6.1,293.39,64.26,88661.57,64,二级
