province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-01-17,27.28,40.22,10.78,8.96,0.65,60.4,0.72,-1.65,279.91,54.04,81391.26,41,一级
新疆维吾尔自治区,2016-01-17,8.29,12.25,2.46,3.06,0.34,56.81,0.81,0.09,264.49,52.98,81776.83,29,一级
宁夏回族自治区,2016-01-17,22.13,53.57,28.31,13.78,0.51,49.58,2.67,-2.78,263.63,60.77,84275.5,52,二级
上海市,2016-01-17,76.25,94.04,18.35,40.02,0.98,72.7,-0.59,-7.7,280.28,81.51,101564.2,102,三级
浙江省,2016-01-17,44.02,60.08,11.88,39.64,0.98,37.81,1.59,-3.94,280.25,89.17,98035.67,62,二级
吉林省,2016-01-17,60.46,72.77,21.48,21.91,0.83,43.44,-0.05,-2.01,253.31,73.02,97390.98,82,二级
江苏省,2016-01-17,114.83,158.46,28.54,36.35,1.35,56.03,0.49,-4.74,278.05,66.8,101719.01,150,三级
内蒙古自治区,2016-01-17,6.43,8.98,5.43,3.33,0.29,49.68,3.43,-2.06,249.03,64.32,90377.15,25,一级
山东省,2016-01-17,121.91,172.17,35.71,40.36,1.6,25.2,-0.4,-6.42,271.08,76.44,101081.41,160,四级
河南省,2016-01-17,164.7,228.65,42.69,57.74,2.32,21.36,-0.46,-4.75,273.87,49.81,99305.96,215,五级
台湾省,2016-01-17,35.35,40.19,8.53,21.28,0.39,44.02,2.09,0.21,288.66,81.84,92635.38,51,二级
河北省,2016-01-17,51.29,71.51,18.96,27.32,1.11,36.14,0.66,-5.4,260.15,57.36,95859.37,71,二级
四川省,2016-01-17,25.75,37.83,6.3,11.67,0.61,60.62,2.77,-1.11,270.04,47.73,75421.68,38,一级
海南省,2016-01-17,27.73,41.51,6.33,10.47,0.69,49.52,0.01,-1.8,293.52,93.03,99040.9,42,一级
安徽省,2016-01-17,121.8,155.47,25.03,44.47,1.4,34.43,0.55,-5.23,277.53,70.62,100532.1,160,四级
广西壮族自治区,2016-01-17,28.13,43.06,16.91,11.54,1.15,39.58,-2.31,-6.28,285.14,73.91,97060.96,44,一级
湖南省,2016-01-17,41.44,60.76,16.84,20.72,1.07,38.08,-0.84,-4.73,278.93,74.63,97687.91,59,二级
黑龙江省,2016-01-17,30.58,38.51,10.55,15.01,0.63,42.88,2.44,0.73,248.67,71.58,98365.53,44,一级
天津市,2016-01-17,51.91,70.03,21.04,39.53,1.45,26.34,-1.22,-4.93,264.45,53.55,102494.29,72,二级
陕西省,2016-01-17,34.03,56.42,13.93,17.84,0.94,46.39,1.02,-2.41,269.51,51.35,89068.66,54,二级
江西省,2016-01-17,38.5,53.68,13.78,22.47,1.08,33.22,0.79,-5.21,280.37,84.73,98900.97,55,二级
湖北省,2016-01-17,80.12,108.2,18.94,29.58,1.3,42.82,-0.42,-3.55,277.03,62.1,97080.71,107,三级
北京市,2016-01-17,30.37,36.16,8.17,19.48,0.68,46.26,0.99,-5.87,261.86,46.36,98430.9,44,一级
辽宁省,2016-01-17,48.04,65.55,28.17,18.84,0.97,43.55,0.78,-7.34,257.28,66.53,99528.44,67,二级
广东省,2016-01-17,20.0,30.34,11.44,19.45,1.15,34.12,-0.82,-5.74,287.25,82.75,98990.43,31,一级
山西省,2016-01-17,33.83,59.12,35.86,20.65,1.36,46.22,3.54,-4.14,263.04,52.22,88619.92,55,二级
香港特别行政区,2016-01-17,23.78,33.3,6.89,35.44,1.0,38.94,-2.15,-5.12,290.2,84.74,100770.89,45,一级
西藏自治区,2016-01-17,1.73,1.9,0.16,0.77,0.14,80.82,4.43,0.01,260.2,37.47,56953.09,41,一级
海外,2016-01-17,8.81,11.25,2.76,3.06,0.29,61.24,4.52,-2.3,263.6,68.95,74217.23,31,一级
重庆市,2016-01-17,55.41,74.05,19.34,19.28,0.91,37.2,-0.64,-0.08,278.24,70.2,93449.02,76,二级
福建省,2016-01-17,26.69,39.07,13.4,19.97,0.94,34.58,2.18,-3.28,283.22,87.57,95912.05,40,一级
甘肃省,2016-01-17,10.97,24.76,6.58,7.58,0.45,56.58,2.46,-1.31,263.95,54.61,78613.94,29,一级
青海省,2016-01-17,0.96,1.56,0.34,0.5,0.14,72.69,7.89,-1.57,259.97,40.95,61775.73,37,一级
贵州省,2016-01-17,34.32,54.13,23.94,15.46,0.99,48.6,-0.7,-2.98,277.93,74.58,89260.32,53,二级
