province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-04-18,16.98,23.55,6.05,5.63,0.48,74.66,0.11,0.04,286.52,75.84,81358.84,38,一级
新疆维吾尔自治区,2017-04-18,22.02,27.88,1.38,2.19,0.18,70.16,1.39,-2.56,282.68,45.48,81931.29,36,一级
宁夏回族自治区,2017-04-18,39.18,111.77,9.58,11.23,0.36,72.56,5.43,-3.77,286.77,38.41,83815.12,81,二级
上海市,2017-04-18,43.04,112.86,15.87,46.55,0.79,72.93,5.89,0.31,291.57,56.1,100634.16,82,二级
浙江省,2017-04-18,33.62,68.02,13.93,22.09,0.63,70.53,6.07,0.1,292.34,57.76,97476.4,60,二级
吉林省,2017-04-18,22.87,32.55,6.07,7.99,0.49,70.07,1.74,-1.22,279.83,67.11,94831.34,36,一级
江苏省,2017-04-18,36.4,117.39,16.71,28.45,0.67,84.1,6.61,-0.43,292.55,38.82,100408.26,84,二级
内蒙古自治区,2017-04-18,25.26,31.79,2.59,2.37,0.24,72.47,4.72,-5.09,278.7,49.83,89084.48,37,一级
山东省,2017-04-18,32.35,114.88,14.16,22.81,0.6,79.28,5.67,-4.33,290.83,23.0,99313.85,83,二级
河南省,2017-04-18,48.94,149.09,14.26,22.2,0.63,77.17,3.26,-1.91,294.97,25.36,97881.26,100,二级
台湾省,2017-04-18,22.4,26.35,7.84,16.46,0.19,60.45,3.52,0.57,294.45,80.32,92626.91,32,一级
河北省,2017-04-18,33.53,72.98,6.32,11.32,0.31,79.21,4.8,-7.02,285.39,21.86,94240.72,62,二级
四川省,2017-04-18,16.68,34.96,4.69,11.59,0.38,80.29,0.41,-0.64,282.38,47.68,75471.31,41,一级
海南省,2017-04-18,17.6,26.34,2.68,9.64,0.29,55.05,-0.36,1.33,298.18,74.98,98856.67,28,一级
安徽省,2017-04-18,38.51,108.4,12.71,23.03,0.54,80.13,4.99,0.1,293.3,42.71,99367.8,80,二级
广西壮族自治区,2017-04-18,25.08,36.29,9.22,8.6,0.6,63.28,0.33,0.18,294.88,71.16,96607.61,37,一级
湖南省,2017-04-18,23.64,47.74,12.63,12.67,0.63,66.33,1.33,1.26,293.7,57.46,96860.01,48,一级
黑龙江省,2017-04-18,16.39,19.59,3.92,4.7,0.33,70.73,-1.41,-1.27,277.33,72.05,95972.59,36,一级
天津市,2017-04-18,28.14,95.91,4.81,20.11,0.42,82.5,3.9,-7.16,289.69,16.42,100194.03,73,二级
陕西省,2017-04-18,54.86,154.52,7.37,16.8,0.48,64.66,3.07,-0.92,289.54,35.3,88353.67,103,三级
江西省,2017-04-18,30.48,60.14,14.82,12.53,0.6,76.0,2.24,0.8,293.17,63.13,98219.38,56,二级
湖北省,2017-04-18,36.77,85.67,10.8,16.34,0.65,67.83,2.39,0.66,293.91,44.59,96074.92,68,二级
北京市,2017-04-18,33.58,70.11,2.45,9.37,0.23,78.53,4.67,-8.09,286.65,17.98,96481.29,61,二级
辽宁省,2017-04-18,25.49,84.58,5.39,8.23,0.38,74.79,5.01,-4.73,283.41,41.38,97102.02,68,二级
广东省,2017-04-18,31.75,49.64,10.49,19.72,0.71,68.2,1.53,-0.61,296.71,75.32,98634.57,50,一级
山西省,2017-04-18,27.58,74.61,9.75,14.22,0.42,76.64,4.94,-4.56,284.88,26.69,87851.39,63,二级
香港特别行政区,2017-04-18,31.69,48.92,10.1,38.36,0.6,72.87,3.32,1.54,297.03,84.68,100458.48,49,一级
西藏自治区,2017-04-18,1.52,1.89,0.06,0.77,0.13,99.0,1.54,-2.82,273.67,36.45,57778.57,50,一级
海外,2017-04-18,8.86,11.49,2.07,2.12,0.21,77.42,4.91,-2.46,276.07,74.63,74534.83,39,一级
重庆市,2017-04-18,33.67,63.39,13.8,21.42,0.48,62.63,-0.74,0.81,292.31,43.56,92762.02,57,二级
福建省,2017-04-18,24.91,38.28,11.22,14.12,0.6,64.46,2.7,-1.09,293.5,68.97,95626.86,39,一级
甘肃省,2017-04-18,24.24,65.14,2.03,4.68,0.2,69.29,3.35,-3.17,282.39,51.13,78668.25,58,二级
青海省,2017-04-18,4.38,7.0,0.2,0.56,0.14,83.6,4.93,-2.9,275.6,41.21,62510.67,42,一级
贵州省,2017-04-18,25.31,46.9,9.73,13.84,0.47,62.82,0.57,1.96,290.94,61.71,88850.74,47,一级
