province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-01-27,31.06,38.47,7.77,5.31,0.7,69.76,4.41,2.53,283.25,62.98,81692.88,45,一级
新疆维吾尔自治区,2014-01-27,6.44,7.47,2.52,2.0,0.3,59.92,2.37,1.48,267.48,46.73,81811.58,30,一级
宁夏回族自治区,2014-01-27,41.38,64.15,48.89,20.52,1.05,39.72,3.71,-2.93,272.3,39.88,84502.47,58,二级
上海市,2014-01-27,15.0,28.02,10.94,32.19,0.5,53.4,-4.29,2.47,280.49,69.08,102521.4,41,一级
浙江省,2014-01-27,29.4,41.94,8.92,23.08,0.74,48.97,-2.88,0.84,280.82,63.28,98931.41,42,一级
吉林省,2014-01-27,24.59,38.29,15.73,12.09,0.58,46.69,6.83,3.34,263.79,70.74,96842.23,39,一级
江苏省,2014-01-27,48.61,79.03,23.42,34.13,1.13,39.73,-2.24,4.79,279.46,63.68,102307.34,68,二级
内蒙古自治区,2014-01-27,9.99,17.38,11.28,5.57,0.36,45.62,5.46,-3.23,261.78,53.03,90189.25,23,一级
山东省,2014-01-27,65.21,116.21,50.41,41.8,1.5,37.47,2.16,5.84,277.8,52.4,101150.06,88,二级
河南省,2014-01-27,114.31,146.43,43.68,41.97,1.91,42.57,1.67,2.95,280.31,44.83,99250.91,150,三级
台湾省,2014-01-27,14.8,19.78,4.96,12.88,0.26,63.25,-2.53,-2.94,285.77,76.94,93341.02,32,一级
河北省,2014-01-27,96.88,152.16,59.96,44.12,1.75,27.63,3.39,-0.45,273.96,40.97,95616.83,128,三级
四川省,2014-01-27,74.84,94.6,13.35,13.42,0.86,57.91,2.45,-0.47,275.13,51.35,75600.74,100,二级
海南省,2014-01-27,31.91,43.02,5.28,6.15,0.47,73.31,-3.46,-1.42,290.93,84.74,99652.87,46,一级
安徽省,2014-01-27,61.91,82.22,18.33,25.41,0.96,34.12,-1.62,3.2,281.31,54.75,100920.07,84,二级
广西壮族自治区,2014-01-27,119.1,129.13,20.56,19.86,1.12,67.35,-1.71,1.15,287.65,65.49,97457.3,156,四级
湖南省,2014-01-27,197.55,235.43,37.0,33.26,1.99,54.03,-0.75,0.72,284.23,54.19,97865.39,248,五级
黑龙江省,2014-01-27,34.7,44.99,15.01,14.17,0.56,34.9,2.8,1.12,253.97,74.05,97397.8,50,一级
天津市,2014-01-27,111.81,174.33,87.62,66.18,2.06,17.56,1.83,1.47,276.47,39.75,101969.81,147,三级
陕西省,2014-01-27,109.25,133.79,43.42,29.74,1.8,35.95,1.63,-1.53,276.14,51.61,89152.57,143,三级
江西省,2014-01-27,71.34,81.83,15.82,15.52,0.81,52.59,-1.74,0.23,285.09,58.68,99349.45,96,二级
湖北省,2014-01-27,159.99,203.63,37.86,31.41,1.68,48.49,-0.36,1.65,281.26,52.69,97210.57,210,五级
北京市,2014-01-27,75.82,98.66,46.93,44.65,1.4,27.68,1.33,-2.16,274.15,40.31,98027.74,102,三级
辽宁省,2014-01-27,34.55,65.74,44.33,22.26,1.23,40.01,5.44,1.63,270.02,57.73,99296.22,58,二级
广东省,2014-01-27,92.84,107.48,14.81,24.23,1.57,74.53,-3.16,-0.55,288.42,71.85,99639.65,123,三级
山西省,2014-01-27,84.54,113.8,61.55,33.86,2.01,29.3,3.54,-0.84,274.02,44.42,88716.79,112,三级
香港特别行政区,2014-01-27,39.78,54.74,7.6,19.0,0.62,87.32,-7.77,-1.62,290.02,75.7,101510.66,56,二级
西藏自治区,2014-01-27,1.72,2.08,0.14,0.52,0.11,78.6,5.57,0.61,259.71,60.72,57169.62,40,一级
海外,2014-01-27,8.53,10.07,2.38,1.97,0.3,68.38,5.96,0.54,264.09,73.14,74297.04,35,一级
重庆市,2014-01-27,124.37,147.95,33.75,20.02,1.34,40.53,-2.87,1.04,283.09,53.1,93459.76,164,四级
福建省,2014-01-27,26.31,34.44,8.63,14.3,0.47,65.0,-3.15,-1.29,283.34,66.32,96702.81,38,一级
甘肃省,2014-01-27,26.84,36.03,8.71,6.77,0.6,54.34,2.28,-0.62,270.31,34.16,78931.61,39,一级
青海省,2014-01-27,1.39,1.95,0.74,0.73,0.13,68.74,4.46,-0.45,261.23,42.57,62165.28,35,一级
贵州省,2014-01-27,89.89,101.48,31.09,13.95,0.86,55.58,0.03,4.92,283.46,68.08,89352.55,119,三级
