province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-12-31,29.71,52.1,13.16,10.58,0.72,49.14,0.51,2.81,280.37,84.33,81871.67,52,二级
新疆维吾尔自治区,2017-12-31,10.29,15.9,2.1,3.39,0.32,59.85,2.26,-0.82,265.77,47.05,82067.95,30,一级
宁夏回族自治区,2017-12-31,61.87,203.58,23.71,29.02,1.21,42.92,2.35,1.37,270.63,43.9,84440.61,127,三级
上海市,2017-12-31,181.75,216.9,16.43,65.73,1.73,31.51,3.6,-4.72,279.4,58.46,102792.13,232,五级
浙江省,2017-12-31,117.48,164.35,13.8,36.09,1.3,58.07,0.34,-4.22,278.6,61.6,99242.73,154,四级
吉林省,2017-12-31,84.22,104.23,20.45,32.36,1.24,43.69,1.77,-1.56,259.14,70.53,97359.4,112,三级
江苏省,2017-12-31,191.6,257.67,16.44,58.76,1.93,30.96,2.44,-2.25,277.96,45.21,102706.22,242,五级
内蒙古自治区,2017-12-31,9.88,17.03,5.91,6.55,0.35,42.92,3.46,-0.95,260.16,61.02,90397.03,22,一级
山东省,2017-12-31,120.49,191.94,23.31,57.82,1.89,27.62,3.13,-0.79,274.71,27.88,101644.69,158,四级
河南省,2017-12-31,68.71,148.52,19.23,45.57,1.16,39.01,0.11,1.43,277.48,27.79,99817.21,100,二级
台湾省,2017-12-31,72.3,82.56,17.2,23.0,0.54,45.9,-2.12,-5.02,286.55,80.36,93452.07,97,二级
河北省,2017-12-31,49.3,83.88,16.3,36.43,1.1,33.0,3.46,-1.27,268.94,33.09,96061.43,68,二级
四川省,2017-12-31,30.72,71.68,6.55,15.09,0.5,61.21,4.22,1.89,273.38,51.12,75699.64,61,二级
海南省,2017-12-31,36.45,51.42,13.58,10.04,0.66,61.42,-4.84,-5.89,290.24,78.23,99809.5,52,二级
安徽省,2017-12-31,134.12,192.55,17.02,48.05,1.45,40.27,0.23,-0.79,278.56,43.98,101438.09,178,四级
广西壮族自治区,2017-12-31,55.08,84.07,15.7,15.02,0.88,60.97,-2.93,-4.39,283.57,54.76,97852.42,76,二级
湖南省,2017-12-31,74.98,127.86,17.67,29.93,1.13,44.87,-2.98,-1.55,280.72,44.31,98382.46,100,二级
黑龙江省,2017-12-31,32.35,38.92,8.04,13.45,0.59,44.86,0.38,-1.71,255.14,81.66,98359.09,47,一级
天津市,2017-12-31,126.78,166.54,15.07,72.7,2.09,16.75,2.44,-1.39,272.63,27.17,102552.56,167,四级
陕西省,2017-12-31,52.12,134.18,21.54,32.86,1.18,39.31,1.11,1.57,273.57,42.67,89369.03,93,二级
江西省,2017-12-31,78.36,121.82,20.27,25.97,1.24,54.25,-2.53,-4.08,280.56,50.9,99828.39,105,三级
湖北省,2017-12-31,65.09,108.41,13.78,33.23,0.96,46.78,-0.82,1.43,279.5,36.65,97736.32,88,二级
北京市,2017-12-31,26.8,50.67,7.82,33.21,0.71,28.14,3.16,-1.53,270.73,28.16,98505.9,51,二级
辽宁省,2017-12-31,79.34,112.68,31.68,41.66,1.52,25.39,2.47,-2.56,265.74,46.22,99653.95,106,三级
广东省,2017-12-31,48.41,71.02,13.87,22.28,0.97,71.58,-3.52,-6.25,285.83,57.48,99869.21,67,二级
山西省,2017-12-31,45.94,98.17,48.13,35.47,1.3,31.69,3.57,0.04,268.92,40.28,88965.98,75,二级
香港特别行政区,2017-12-31,39.98,63.68,11.23,21.6,0.86,84.86,-4.0,-8.02,288.18,63.77,101664.88,57,二级
西藏自治区,2017-12-31,2.63,3.3,0.27,0.72,0.13,78.32,7.61,1.97,261.67,44.52,57063.27,40,一级
海外,2017-12-31,10.67,14.05,4.94,2.76,0.28,61.98,1.76,-4.35,263.45,52.9,74608.08,31,一级
重庆市,2017-12-31,52.98,81.06,15.62,20.39,0.77,41.63,-3.06,3.21,280.09,50.36,93929.81,73,二级
福建省,2017-12-31,43.1,62.12,12.62,19.02,0.82,57.22,-2.09,-4.76,282.09,64.39,96900.79,61,二级
甘肃省,2017-12-31,28.19,86.05,6.97,11.2,0.56,55.27,3.27,0.59,267.75,38.2,78833.22,69,二级
青海省,2017-12-31,1.78,2.8,0.49,0.97,0.16,74.52,5.88,0.11,261.22,41.53,61924.78,38,一级
贵州省,2017-12-31,55.08,111.99,18.28,15.81,0.74,49.36,-1.29,2.69,278.57,65.04,89790.73,81,二级
