province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-08-22,23.51,31.95,8.53,6.09,0.51,58.75,-0.88,-0.86,293.24,80.43,81326.12,34,一级
新疆维吾尔自治区,2016-08-22,10.16,13.1,1.39,1.42,0.17,73.61,-0.43,-1.05,291.09,49.16,81752.34,37,一级
宁夏回族自治区,2016-08-22,44.11,58.28,13.5,6.68,0.7,89.91,-0.51,6.41,297.28,68.92,83996.01,62,二级
上海市,2016-08-22,21.88,33.6,12.2,19.29,0.58,84.97,-3.4,-2.84,301.26,80.15,100659.37,43,一级
浙江省,2016-08-22,29.33,42.61,7.1,12.35,0.54,80.06,-3.04,-1.13,299.92,79.56,97323.94,43,一级
吉林省,2016-08-22,18.41,27.67,5.16,7.79,0.37,73.23,1.22,-2.42,293.8,67.28,96647.2,37,一级
江苏省,2016-08-22,23.5,38.4,10.27,13.41,0.51,70.13,-4.41,-2.22,301.08,80.91,100650.73,39,一级
内蒙古自治区,2016-08-22,18.2,24.8,7.24,4.94,0.33,70.53,-0.27,0.77,293.84,62.05,90060.94,36,一级
山东省,2016-08-22,37.99,69.01,16.31,20.71,0.9,91.66,-3.65,-3.56,298.93,72.37,100030.8,60,二级
河南省,2016-08-22,51.61,78.49,16.88,18.33,1.16,101.78,-3.27,-3.69,299.43,74.66,98179.26,71,二级
台湾省,2016-08-22,22.54,25.39,6.05,18.01,0.14,59.44,-0.87,-1.39,296.96,80.09,92238.38,33,一级
河北省,2016-08-22,36.95,58.88,11.94,19.16,0.7,92.26,-1.02,0.61,296.62,66.94,95263.05,55,二级
四川省,2016-08-22,29.86,40.84,7.79,7.3,0.46,101.55,-1.12,1.68,291.45,73.79,75678.58,52,二级
海南省,2016-08-22,11.5,16.06,2.62,5.4,0.28,54.65,-0.13,0.41,300.37,81.99,98169.32,28,一级
安徽省,2016-08-22,35.39,53.21,14.0,18.54,0.84,64.88,-3.83,-2.38,301.32,80.5,99361.6,52,二级
广西壮族自治区,2016-08-22,30.09,44.84,11.28,7.59,0.61,65.21,-2.26,-1.56,300.78,76.72,96062.24,45,一级
湖南省,2016-08-22,44.56,66.08,13.57,9.6,1.04,85.9,-2.47,-3.57,300.19,78.1,96525.67,62,二级
黑龙江省,2016-08-22,12.08,17.2,2.95,4.01,0.31,59.65,0.46,-1.94,292.37,65.8,97555.43,30,一级
天津市,2016-08-22,43.64,73.09,16.7,40.2,1.16,92.52,-1.63,0.68,299.68,61.6,101091.75,62,二级
陕西省,2016-08-22,42.97,64.34,14.74,11.12,0.9,103.02,-3.6,3.94,296.88,67.69,88673.69,60,二级
江西省,2016-08-22,48.47,66.61,13.08,8.72,1.02,82.65,-2.13,-1.8,301.89,76.4,97762.97,67,二级
湖北省,2016-08-22,48.03,69.92,12.55,10.79,0.88,100.28,-2.55,-2.83,299.39,73.87,96062.69,67,二级
北京市,2016-08-22,49.43,67.52,7.77,21.47,0.77,108.99,0.14,1.7,297.97,64.81,97492.46,69,二级
辽宁省,2016-08-22,16.22,26.92,7.68,13.92,0.56,71.86,0.26,-3.31,297.13,52.89,98623.62,36,一级
广东省,2016-08-22,30.16,45.3,9.68,14.71,0.7,68.74,-2.38,0.77,300.71,80.84,98084.37,46,一级
山西省,2016-08-22,35.94,59.01,15.86,15.54,0.89,95.41,-3.24,3.0,294.93,61.53,88589.96,55,二级
香港特别行政区,2016-08-22,17.96,26.19,6.19,21.44,0.34,57.86,-4.06,1.3,299.99,90.38,99899.08,29,一级
西藏自治区,2016-08-22,12.66,13.58,0.82,0.74,0.1,147.32,0.84,1.76,281.41,62.8,57970.45,90,二级
海外,2016-08-22,9.62,11.37,1.84,1.31,0.19,81.78,2.32,-0.88,282.24,74.23,74754.2,41,一级
重庆市,2016-08-22,44.04,61.33,16.92,11.47,0.58,78.56,-4.01,1.77,300.28,67.27,92632.77,62,二级
福建省,2016-08-22,32.33,47.21,7.85,9.43,0.57,68.72,-2.01,-0.08,299.0,81.38,95281.44,48,一级
甘肃省,2016-08-22,27.04,34.94,6.83,3.26,0.4,85.32,-0.55,0.83,291.74,75.57,78870.15,43,一级
青海省,2016-08-22,14.26,15.19,1.34,0.9,0.11,128.98,0.29,1.06,285.46,65.53,62889.58,75,二级
贵州省,2016-08-22,36.51,58.96,14.26,8.69,0.61,66.82,-3.07,-0.93,296.53,83.97,88727.94,55,二级
