province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-02-02,41.03,51.97,9.89,8.58,0.86,53.43,0.82,2.01,277.56,84.5,81854.73,58,二级
新疆维吾尔自治区,2016-02-02,9.73,14.99,2.4,3.33,0.31,56.02,2.08,0.34,261.58,66.95,82174.99,29,一级
宁夏回族自治区,2016-02-02,61.23,86.47,47.89,27.5,1.1,40.31,0.09,1.69,264.8,54.66,84781.34,83,二级
上海市,2016-02-02,84.46,105.34,28.08,49.24,1.25,46.11,2.69,-6.05,274.04,49.85,103180.69,112,三级
浙江省,2016-02-02,63.64,81.26,16.09,26.18,0.91,64.52,-0.17,-5.28,271.87,62.4,99518.83,86,二级
吉林省,2016-02-02,44.78,56.47,24.77,25.76,0.89,45.52,3.34,1.26,257.95,69.75,97806.07,63,二级
江苏省,2016-02-02,97.43,135.51,30.02,40.03,1.37,46.33,1.87,-3.18,273.22,39.9,103151.59,129,三级
内蒙古自治区,2016-02-02,10.98,14.71,10.23,6.68,0.38,53.41,3.65,0.11,258.49,60.07,90822.06,27,一级
山东省,2016-02-02,101.54,147.06,53.15,53.2,1.83,36.02,2.29,-0.84,271.01,35.18,102134.3,134,三级
河南省,2016-02-02,85.4,118.74,40.64,40.24,1.68,46.61,1.05,0.44,273.3,26.73,100298.62,114,三级
台湾省,2016-02-02,26.63,34.72,6.42,14.13,0.35,48.35,-1.36,-5.14,284.58,90.25,93507.74,39,一级
河北省,2016-02-02,48.59,69.31,33.33,37.92,1.45,43.31,2.23,-2.51,265.97,40.73,96562.91,67,二级
四川省,2016-02-02,39.2,50.46,7.6,11.8,0.73,54.84,2.53,0.56,269.15,66.8,75841.02,56,二级
海南省,2016-02-02,21.57,40.28,10.39,9.22,0.8,38.97,-2.53,-7.04,285.55,87.47,100037.56,41,一级
安徽省,2016-02-02,89.09,107.42,24.05,35.22,1.2,46.99,0.2,-1.78,272.39,40.01,101888.69,118,三级
广西壮族自治区,2016-02-02,50.83,62.57,17.55,11.24,1.07,56.23,-3.08,-6.47,277.69,62.29,98132.73,70,二级
湖南省,2016-02-02,77.18,98.93,20.22,19.02,1.1,60.8,-2.06,-3.91,273.52,58.79,98773.98,103,三级
黑龙江省,2016-02-02,29.12,37.0,11.4,15.39,0.65,43.36,4.49,0.39,254.59,75.08,98469.81,42,一级
天津市,2016-02-02,30.15,46.76,19.27,49.24,1.12,31.8,2.84,-3.05,269.65,33.28,103065.97,62,二级
陕西省,2016-02-02,45.18,64.64,23.86,23.92,1.33,44.78,-0.08,0.39,268.48,39.87,89790.85,63,二级
江西省,2016-02-02,58.39,78.22,15.12,15.81,0.99,57.68,-2.16,-5.19,273.28,67.88,100152.58,80,二级
湖北省,2016-02-02,70.15,93.05,20.84,22.91,1.11,53.07,-0.97,-0.47,273.21,39.38,98165.61,94,二级
北京市,2016-02-02,19.74,26.98,12.25,27.97,0.68,47.42,2.91,-3.74,268.18,35.34,99001.08,35,一级
辽宁省,2016-02-02,49.78,71.31,40.63,36.56,1.3,35.82,1.36,-1.3,263.5,52.85,100147.6,69,二级
广东省,2016-02-02,19.86,28.65,11.4,13.06,0.96,41.81,-2.15,-7.39,279.34,75.06,100110.67,29,一级
山西省,2016-02-02,44.11,65.73,62.33,28.26,2.02,37.49,2.25,-1.98,265.56,35.9,89407.75,62,二级
香港特别行政区,2016-02-02,15.63,23.58,8.78,24.02,0.94,41.19,-3.13,-10.09,281.15,78.52,101924.54,31,一级
西藏自治区,2016-02-02,3.17,3.95,0.26,0.71,0.12,70.04,9.55,-0.06,261.82,43.09,57045.5,36,一级
海外,2016-02-02,11.81,15.59,3.68,2.8,0.3,58.04,5.18,-3.62,259.71,71.0,74405.51,30,一级
重庆市,2016-02-02,62.4,78.97,19.42,18.9,0.95,38.17,-1.31,1.4,275.17,56.66,94341.99,85,二级
福建省,2016-02-02,22.93,34.38,10.93,11.18,0.78,51.62,-1.6,-4.76,275.75,80.15,97045.29,35,一级
甘肃省,2016-02-02,23.24,36.41,10.68,10.6,0.59,54.05,1.01,1.06,263.11,59.32,79021.46,37,一级
青海省,2016-02-02,2.42,3.29,0.86,1.07,0.16,67.53,5.64,0.61,260.23,50.28,61857.05,34,一级
贵州省,2016-02-02,57.91,75.12,22.14,12.8,0.93,61.05,-2.52,-0.57,272.9,59.41,90048.41,79,二级
