province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-12-26,33.07,44.43,10.39,8.09,0.56,56.58,2.71,1.48,280.69,77.45,81685.99,48,一级
新疆维吾尔自治区,2015-12-26,13.66,16.56,3.26,4.46,0.44,57.09,2.26,0.48,265.62,53.43,82152.29,29,一级
宁夏回族自治区,2015-12-26,28.33,39.91,41.08,25.69,0.95,47.36,6.86,-2.43,270.7,33.06,84525.15,42,一级
上海市,2015-12-26,97.1,127.88,28.99,78.84,1.48,20.43,3.78,2.3,281.16,63.98,102386.74,128,三级
浙江省,2015-12-26,38.18,58.89,17.26,33.61,1.2,31.48,1.49,0.52,280.99,68.77,98919.8,55,二级
吉林省,2015-12-26,49.23,60.34,19.82,20.6,0.71,35.61,4.82,-3.64,251.31,68.77,97500.19,68,二级
江苏省,2015-12-26,103.18,150.46,35.91,55.43,1.59,34.98,4.35,2.02,280.33,51.98,102142.34,136,三级
内蒙古自治区,2015-12-26,7.53,13.81,6.31,5.06,0.31,45.26,4.67,-3.05,256.24,55.81,90614.29,23,一级
山东省,2015-12-26,140.66,217.41,50.27,53.62,2.14,21.82,-1.1,-3.72,275.81,51.36,101216.11,187,四级
河南省,2015-12-26,68.72,116.75,40.35,51.36,1.58,35.47,3.11,-1.34,280.39,31.12,99350.11,93,二级
台湾省,2015-12-26,74.46,86.1,13.38,17.56,0.55,47.06,-0.69,-2.69,288.71,81.22,93462.78,100,二级
河北省,2015-12-26,78.21,129.74,22.35,38.93,2.05,27.86,-1.03,-4.12,268.19,50.88,96033.93,105,三级
四川省,2015-12-26,30.04,43.87,6.82,13.58,0.55,59.4,2.59,-0.95,269.59,56.6,75706.62,44,一级
海南省,2015-12-26,28.97,47.35,12.48,8.39,0.86,59.46,-3.84,-2.68,293.16,85.08,99646.04,48,一级
安徽省,2015-12-26,66.44,92.0,24.93,42.68,1.27,40.59,4.2,2.25,281.05,47.73,100920.77,90,二级
广西壮族自治区,2015-12-26,42.22,57.12,17.15,14.05,0.93,47.55,-1.91,-2.83,282.23,84.59,97658.11,60,二级
湖南省,2015-12-26,83.98,120.18,27.52,33.35,1.34,32.98,0.45,0.74,280.48,70.69,98088.32,112,三级
黑龙江省,2015-12-26,18.61,24.58,6.79,9.37,0.53,46.35,6.31,-3.15,248.13,63.17,98126.71,27,一级
天津市,2015-12-26,105.38,165.12,22.24,57.2,2.32,16.76,-5.09,-4.14,271.36,41.85,102583.76,138,三级
陕西省,2015-12-26,34.24,58.43,20.26,30.26,1.21,40.96,3.49,-2.18,274.74,35.63,89268.44,55,二级
江西省,2015-12-26,47.54,67.23,24.06,24.67,1.46,26.83,-0.43,-0.24,280.41,80.91,99559.36,66,二级
湖北省,2015-12-26,73.94,102.14,21.39,30.7,1.15,41.97,1.95,1.14,280.9,48.36,97351.86,99,二级
北京市,2015-12-26,145.2,197.57,11.53,73.28,3.2,18.39,-1.07,-2.01,269.65,48.1,98569.53,194,四级
辽宁省,2015-12-26,33.97,49.14,23.68,16.93,0.81,38.17,1.21,-7.51,258.26,54.9,99977.96,50,一级
广东省,2015-12-26,25.04,36.92,14.03,23.64,1.14,29.74,-2.68,-4.04,285.02,76.3,99736.27,37,一级
山西省,2015-12-26,48.57,84.97,59.8,33.67,1.74,32.56,2.22,-1.44,270.26,49.84,88811.49,68,二级
香港特别行政区,2015-12-26,29.61,47.12,10.87,34.14,1.18,39.72,-4.04,-4.93,288.64,73.69,101557.93,48,一级
西藏自治区,2015-12-26,1.24,1.58,0.12,0.71,0.13,75.92,8.1,-4.78,261.7,45.51,57328.03,38,一级
海外,2015-12-26,14.43,19.06,5.1,3.45,0.34,57.78,4.69,-1.66,263.45,73.71,74488.64,29,一级
重庆市,2015-12-26,56.87,81.27,21.62,23.24,0.88,31.85,0.37,-0.3,279.32,64.01,93838.36,78,二级
福建省,2015-12-26,25.65,39.36,14.65,22.18,1.23,28.97,-1.29,-2.12,281.77,84.8,96761.63,40,一级
甘肃省,2015-12-26,16.35,27.05,12.23,11.86,0.68,59.95,4.45,-1.21,266.92,32.24,79029.94,30,一级
青海省,2015-12-26,1.53,2.06,0.72,0.87,0.16,74.53,5.69,-1.13,258.0,36.77,62121.75,38,一级
贵州省,2015-12-26,65.85,98.21,30.22,20.51,0.86,36.69,-0.44,0.77,278.29,86.8,89619.77,89,二级
