province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-04-18,23.93,36.56,9.13,7.83,0.57,66.11,1.37,2.1,288.18,64.11,81595.91,37,一级
新疆维吾尔自治区,2016-04-18,24.88,38.61,1.27,1.87,0.19,79.42,3.43,-2.1,284.25,29.1,81245.2,40,一级
宁夏回族自治区,2016-04-18,19.47,41.95,9.41,13.29,0.39,71.39,0.54,2.73,284.09,27.37,83701.52,42,一级
上海市,2016-04-18,24.73,42.29,11.0,29.45,0.43,94.43,-1.53,2.4,285.43,76.71,101933.28,48,一级
浙江省,2016-04-18,22.8,36.74,9.35,17.36,0.49,93.95,-2.7,-1.8,285.29,78.47,98422.96,47,一级
吉林省,2016-04-18,15.3,21.38,4.7,8.02,0.42,74.12,4.06,-0.61,278.44,55.18,96266.97,38,一级
江苏省,2016-04-18,32.8,64.9,17.1,25.97,0.79,79.11,2.22,4.26,288.0,64.24,101634.49,58,二级
内蒙古自治区,2016-04-18,14.37,19.14,3.29,3.27,0.22,76.14,2.31,0.23,278.85,36.2,89557.46,39,一级
山东省,2016-04-18,33.95,76.94,17.93,23.63,0.68,65.89,3.82,0.06,287.44,35.81,100423.21,64,二级
河南省,2016-04-18,30.74,74.79,16.37,21.6,0.72,71.65,1.49,3.42,289.63,41.65,98681.93,63,二级
台湾省,2016-04-18,18.13,22.51,5.05,14.68,0.19,53.03,2.09,0.18,293.2,80.82,93091.34,27,一级
河北省,2016-04-18,14.13,29.97,7.02,13.45,0.35,74.18,2.62,-2.68,282.93,28.59,95115.81,38,一级
四川省,2016-04-18,14.26,25.66,4.93,8.41,0.34,80.97,3.05,1.72,281.57,45.78,75521.15,41,一级
海南省,2016-04-18,15.77,24.51,5.85,6.27,0.34,57.53,-1.41,-1.49,298.8,77.88,99120.08,29,一级
安徽省,2016-04-18,30.78,54.61,12.81,20.63,0.59,72.32,0.9,2.99,288.35,63.36,100400.31,53,二级
广西壮族自治区,2016-04-18,16.8,28.36,10.2,6.47,0.44,77.49,-2.61,-2.91,291.48,61.19,97124.39,39,一级
湖南省,2016-04-18,21.87,36.51,12.73,8.63,0.47,72.14,-1.02,0.02,287.63,70.81,97586.0,37,一级
黑龙江省,2016-04-18,9.17,11.87,2.51,3.9,0.3,67.98,0.62,-1.99,276.66,62.52,97026.98,34,一级
天津市,2016-04-18,15.77,38.18,5.53,21.58,0.39,68.62,2.62,-2.81,287.04,25.31,101170.87,39,一级
陕西省,2016-04-18,24.7,50.92,8.77,15.7,0.63,72.34,1.15,3.52,285.52,35.04,88613.25,51,二级
江西省,2016-04-18,25.7,38.84,11.56,9.25,0.63,87.54,-1.23,-2.78,288.21,74.22,98987.0,44,一级
湖北省,2016-04-18,19.99,36.27,8.51,11.17,0.46,71.62,0.77,3.4,288.28,55.77,96820.49,37,一级
北京市,2016-04-18,10.69,19.17,2.64,12.87,0.25,74.22,2.99,-3.85,284.69,23.8,97376.39,38,一级
辽宁省,2016-04-18,23.04,40.11,8.79,18.19,0.79,62.07,2.42,0.24,280.61,51.42,98535.63,41,一级
广东省,2016-04-18,16.26,28.05,10.03,11.46,0.74,73.15,-2.08,-3.9,293.54,73.91,99142.73,37,一级
山西省,2016-04-18,23.97,54.81,15.46,15.74,0.85,69.25,0.94,-0.03,281.81,25.91,88347.3,53,二级
香港特别行政区,2016-04-18,15.76,27.82,7.74,27.77,0.7,67.62,-1.97,-2.97,295.58,83.77,100919.94,35,一级
西藏自治区,2016-04-18,6.48,7.71,0.56,0.57,0.14,98.25,5.93,-0.06,272.11,57.11,57476.21,50,一级
海外,2016-04-18,10.91,15.66,2.84,2.92,0.23,77.1,0.94,-3.71,275.59,73.95,74482.05,39,一级
重庆市,2016-04-18,22.35,33.93,10.84,13.26,0.36,65.27,-2.28,4.07,288.52,53.2,93167.75,34,一级
福建省,2016-04-18,15.75,25.6,9.41,11.1,0.68,80.96,-0.62,-1.87,289.11,84.51,96212.38,41,一级
甘肃省,2016-04-18,19.33,28.6,2.97,6.78,0.27,82.81,4.74,0.49,282.09,23.73,78313.64,42,一级
青海省,2016-04-18,4.74,5.13,0.3,0.67,0.12,93.76,4.87,-0.94,273.38,23.69,62178.07,47,一级
贵州省,2016-04-18,19.4,36.8,8.63,10.64,0.37,66.88,-0.74,3.21,287.0,59.93,89258.6,37,一级
