province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-06-15,24.84,28.68,5.51,4.87,0.23,92.12,1.74,1.27,294.0,56.04,81083.9,47,一级
新疆维吾尔自治区,2013-06-15,14.85,15.17,1.28,0.78,0.13,75.73,-0.79,-1.68,287.24,48.15,81404.59,38,一级
宁夏回族自治区,2013-06-15,39.96,49.43,13.01,5.13,0.44,104.62,-0.91,8.42,294.51,58.38,83479.7,57,二级
上海市,2013-06-15,26.09,29.31,6.64,24.66,0.5,35.01,-3.84,1.23,296.39,92.9,101015.51,38,一级
浙江省,2013-06-15,29.77,40.15,12.57,25.37,0.51,59.22,-2.79,1.33,297.13,89.63,97627.65,43,一级
吉林省,2013-06-15,43.69,59.25,12.98,9.14,0.36,115.65,3.01,6.15,294.81,52.31,96249.29,64,二级
江苏省,2013-06-15,83.16,107.98,15.28,27.45,0.84,65.52,-3.84,1.43,296.32,82.65,100875.04,111,三级
内蒙古自治区,2013-06-15,36.17,40.91,8.59,3.54,0.34,82.56,1.48,0.43,293.94,51.97,89358.8,52,二级
山东省,2013-06-15,86.53,125.04,27.98,21.03,0.79,121.54,-1.77,4.42,296.81,62.64,99919.04,115,三级
河南省,2013-06-15,53.87,76.24,22.99,19.11,0.69,97.72,-2.24,4.32,300.5,51.4,97948.42,74,二级
台湾省,2013-06-15,5.18,7.48,3.91,13.2,0.11,30.58,-2.93,1.53,298.13,76.39,92493.7,17,一级
河北省,2013-06-15,102.83,174.85,37.83,27.55,0.97,162.78,0.7,4.72,297.2,44.78,94739.55,135,三级
四川省,2013-06-15,30.17,35.41,9.36,4.39,0.23,112.21,0.72,3.82,290.88,55.07,75219.61,61,二级
海南省,2013-06-15,25.41,31.52,5.49,4.73,0.28,70.27,3.81,-3.12,299.39,85.17,97942.48,37,一级
安徽省,2013-06-15,60.31,75.66,11.01,20.22,0.55,79.53,-3.25,1.6,298.92,73.57,99522.75,82,二级
广西壮族自治区,2013-06-15,32.88,41.03,7.52,7.96,0.32,71.41,-2.59,-3.67,299.17,72.57,95932.64,47,一级
湖南省,2013-06-15,31.66,39.11,11.63,10.27,0.34,68.18,-3.75,-0.67,298.56,77.21,96479.91,46,一级
黑龙江省,2013-06-15,42.96,47.62,12.07,4.8,0.32,98.05,2.26,4.61,294.52,56.6,96783.95,60,二级
天津市,2013-06-15,105.15,168.0,43.3,44.15,1.45,133.65,-1.11,4.66,299.55,36.26,100592.23,138,三级
陕西省,2013-06-15,46.3,55.68,17.59,6.93,0.42,101.04,-2.14,5.48,295.99,54.27,88221.11,65,二级
江西省,2013-06-15,18.53,22.56,7.08,8.11,0.28,52.87,-4.24,0.33,298.42,83.32,97955.19,27,一级
湖北省,2013-06-15,42.01,50.58,18.93,12.41,0.36,93.73,-2.73,2.91,298.51,65.15,95951.52,59,二级
北京市,2013-06-15,112.6,169.05,33.64,36.27,1.32,155.93,-0.42,3.3,297.51,40.63,96940.0,148,三级
辽宁省,2013-06-15,53.73,76.73,22.95,16.37,0.57,110.48,1.86,6.75,293.81,55.78,98331.3,74,二级
广东省,2013-06-15,14.24,18.85,7.29,13.43,0.34,40.28,-7.33,-2.27,299.73,83.11,97887.01,21,一级
山西省,2013-06-15,73.5,98.9,37.23,16.39,0.83,130.49,-0.59,5.32,295.44,47.28,88112.44,99,二级
香港特别行政区,2013-06-15,7.34,16.12,2.52,16.3,0.29,42.83,-13.47,0.78,301.14,88.18,99534.88,22,一级
西藏自治区,2013-06-15,12.19,12.91,1.03,0.45,0.14,105.23,4.47,2.59,279.36,61.97,57518.1,55,二级
海外,2013-06-15,11.09,12.42,2.57,1.43,0.15,92.63,-0.14,-1.2,280.39,67.2,74351.34,47,一级
重庆市,2013-06-15,40.7,51.29,15.48,8.99,0.36,98.45,-4.75,4.72,298.31,55.35,92359.0,58,二级
福建省,2013-06-15,13.46,18.77,6.69,15.67,0.3,44.73,-4.77,-0.86,297.4,86.48,95487.03,23,一级
甘肃省,2013-06-15,26.9,30.01,5.85,1.96,0.18,81.62,-1.61,0.99,288.26,63.41,78392.95,41,一级
青海省,2013-06-15,16.98,17.61,1.15,0.6,0.13,84.41,1.92,0.03,282.41,62.64,62266.71,43,一级
贵州省,2013-06-15,36.54,46.46,12.86,8.43,0.3,87.23,-2.28,2.79,295.63,64.13,88512.2,52,二级
