province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-09-02,33.71,46.04,10.3,6.52,0.51,56.55,-0.74,1.41,290.74,85.45,81436.72,49,一级
新疆维吾尔自治区,2015-09-02,22.96,26.62,1.94,1.57,0.2,70.12,-1.02,-0.04,288.01,52.34,81655.12,36,一级
宁夏回族自治区,2015-09-02,24.57,50.48,12.31,9.77,0.65,90.95,-5.45,5.48,292.11,51.32,84310.09,51,二级
上海市,2015-09-02,68.8,85.64,18.27,37.42,0.95,119.74,0.95,0.86,298.62,77.88,101110.04,93,二级
浙江省,2015-09-02,51.87,69.55,13.73,20.01,0.72,93.21,0.07,-0.64,297.56,78.59,97835.05,72,二级
吉林省,2015-09-02,23.34,34.04,5.71,6.77,0.39,64.04,0.98,-1.28,292.14,78.56,96752.29,35,一级
江苏省,2015-09-02,43.31,67.6,18.65,21.72,0.87,95.32,3.61,-1.67,296.63,73.67,101022.28,61,二级
内蒙古自治区,2015-09-02,18.25,24.46,5.25,3.55,0.26,66.75,-2.42,-1.87,291.05,56.3,90396.51,34,一级
山东省,2015-09-02,28.4,49.04,15.53,19.64,0.83,73.25,0.96,-4.21,294.82,80.29,100146.25,50,一级
河南省,2015-09-02,31.32,54.1,14.75,16.79,0.84,81.21,-1.11,-2.34,295.98,62.35,98620.34,53,二级
台湾省,2015-09-02,13.43,16.18,5.72,18.69,0.15,51.29,0.16,1.33,296.41,81.34,92919.77,26,一级
河北省,2015-09-02,14.84,22.44,6.43,10.53,0.4,53.31,-1.05,-4.07,293.6,66.47,95412.5,27,一级
四川省,2015-09-02,37.47,50.06,10.54,7.47,0.52,64.72,-0.22,3.89,287.41,80.95,75610.17,54,二级
海南省,2015-09-02,20.08,28.67,5.69,5.31,0.36,53.06,2.05,4.03,299.79,83.77,98498.64,29,一级
安徽省,2015-09-02,39.46,59.49,14.68,17.81,0.71,64.99,1.1,-3.65,296.43,69.8,99938.54,56,二级
广西壮族自治区,2015-09-02,28.04,39.16,11.88,7.48,0.63,49.28,-3.51,-2.43,297.73,85.94,96375.48,41,一级
湖南省,2015-09-02,50.76,75.16,13.78,10.77,0.88,75.02,-4.26,-1.89,297.97,75.67,96980.91,70,二级
黑龙江省,2015-09-02,13.51,19.08,2.91,3.93,0.27,60.37,1.89,-2.65,290.83,72.62,97688.73,31,一级
天津市,2015-09-02,13.1,24.36,5.94,13.79,0.57,41.38,-1.05,-4.09,296.75,66.41,101199.96,25,一级
陕西省,2015-09-02,38.91,62.81,13.82,14.55,0.86,73.47,-3.69,1.33,293.1,61.57,88978.45,57,二级
江西省,2015-09-02,38.76,55.14,13.83,8.71,0.73,62.14,-2.16,-1.42,298.74,75.91,98372.42,55,二级
湖北省,2015-09-02,53.38,76.38,11.66,9.58,0.81,95.13,-3.52,-1.24,296.78,66.25,96539.85,73,二级
北京市,2015-09-02,11.1,17.55,3.71,9.87,0.31,57.04,-0.43,-3.94,295.54,59.78,97634.62,29,一级
辽宁省,2015-09-02,22.91,36.04,8.42,12.06,0.59,63.03,-0.66,-2.6,294.26,74.68,98694.98,37,一级
广东省,2015-09-02,12.66,18.54,5.91,13.31,0.64,31.95,-3.85,2.37,299.14,87.69,98533.09,19,一级
山西省,2015-09-02,21.3,32.0,11.79,11.9,0.77,59.52,-2.22,-1.68,291.15,61.71,88814.7,32,一级
香港特别行政区,2015-09-02,5.29,8.63,2.67,17.2,0.26,32.98,-2.7,4.26,300.72,86.22,100357.78,22,一级
西藏自治区,2015-09-02,9.08,9.93,1.06,0.65,0.18,75.41,2.3,1.77,278.09,64.66,57559.15,38,一级
海外,2015-09-02,12.18,14.66,2.69,1.14,0.2,79.03,1.55,1.78,281.72,74.46,74700.8,40,一级
重庆市,2015-09-02,63.44,86.39,19.4,11.8,0.73,73.15,-4.47,2.77,297.09,67.12,92975.16,86,二级
福建省,2015-09-02,18.69,28.79,7.89,11.94,0.57,36.48,-0.19,1.46,297.13,87.34,95846.06,29,一级
甘肃省,2015-09-02,43.78,58.71,9.76,4.72,0.47,76.16,-3.14,2.71,286.91,72.21,78802.22,61,二级
青海省,2015-09-02,24.66,26.32,3.88,0.85,0.18,67.32,0.27,-0.01,278.18,82.6,62496.41,36,一级
贵州省,2015-09-02,58.49,85.96,14.71,10.24,0.67,74.85,-3.76,-0.29,293.55,83.09,88982.67,80,二级
