province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-04-02,37.18,52.74,6.28,7.56,0.76,75.72,5.79,1.6,289.28,55.53,81483.55,53,二级
新疆维吾尔自治区,2016-04-02,38.96,38.75,1.58,1.68,0.21,64.16,-0.7,-0.29,281.58,47.92,81572.04,55,二级
宁夏回族自治区,2016-04-02,19.83,58.24,17.94,12.16,0.42,54.95,-5.34,-2.7,279.77,54.19,84389.66,55,二级
上海市,2016-04-02,49.71,66.56,11.19,35.98,0.68,88.31,-5.68,5.71,286.72,91.57,101511.26,69,二级
浙江省,2016-04-02,58.02,85.22,14.26,33.86,0.83,69.16,-1.01,3.87,291.17,80.0,98029.15,79,二级
吉林省,2016-04-02,10.14,30.78,4.74,6.11,0.33,71.15,6.97,1.7,277.11,44.18,96868.6,36,一级
江苏省,2016-04-02,79.03,132.98,20.28,47.01,1.31,61.57,-3.98,2.62,288.53,81.28,101294.33,106,三级
内蒙古自治区,2016-04-02,8.33,12.37,2.71,2.11,0.21,73.69,4.15,-2.74,273.03,44.23,90070.3,37,一级
山东省,2016-04-02,59.72,143.29,23.75,28.12,0.96,71.85,-4.36,-4.2,287.37,55.74,100606.0,97,二级
河南省,2016-04-02,66.27,188.06,28.19,33.89,1.31,66.76,-3.95,-3.28,291.45,53.46,98504.22,120,三级
台湾省,2016-04-02,43.44,49.45,7.87,15.85,0.31,99.56,0.38,0.82,292.26,76.07,93192.89,61,二级
河北省,2016-04-02,17.38,42.06,7.6,13.55,0.41,71.64,0.25,-5.75,282.02,28.58,95708.02,43,一级
四川省,2016-04-02,33.92,50.16,7.57,12.16,0.56,75.18,2.06,-0.39,281.8,62.24,75411.54,51,二级
海南省,2016-04-02,14.17,19.19,1.67,3.71,0.28,56.08,-1.75,4.61,297.28,76.41,99177.22,29,一级
安徽省,2016-04-02,65.94,95.7,17.01,35.8,1.2,51.0,-2.2,0.95,292.32,73.17,99891.01,89,二级
广西壮族自治区,2016-04-02,41.15,57.14,7.96,13.86,0.83,37.46,1.83,7.39,295.92,78.45,96776.8,58,二级
湖南省,2016-04-02,55.22,79.5,17.63,16.7,1.1,55.07,2.16,6.23,296.17,73.44,96887.09,76,二级
黑龙江省,2016-04-02,7.65,22.61,3.15,2.95,0.32,74.38,6.42,5.99,274.67,50.65,96927.06,38,一级
天津市,2016-04-02,13.35,37.34,9.85,20.58,0.59,68.89,-1.44,-6.16,286.21,24.91,101894.46,38,一级
陕西省,2016-04-02,38.72,84.66,15.36,18.19,0.79,75.4,-3.46,-2.8,286.5,47.73,88784.55,68,二级
江西省,2016-04-02,64.18,92.04,22.4,19.36,1.06,64.88,1.72,6.1,295.94,75.0,98442.06,87,二级
湖北省,2016-04-02,59.15,94.73,16.95,20.58,1.07,65.53,-2.21,0.36,293.14,71.95,96244.01,81,二级
北京市,2016-04-02,11.78,20.17,3.13,8.72,0.22,74.87,1.73,-5.87,283.35,23.6,98123.27,38,一级
辽宁省,2016-04-02,17.67,44.68,8.04,11.35,0.58,69.12,3.35,-3.24,280.62,36.21,99202.31,45,一级
广东省,2016-04-02,44.59,58.26,7.35,19.53,0.77,52.95,-0.85,5.32,294.54,88.09,99097.51,62,二级
山西省,2016-04-02,30.82,80.71,18.46,17.41,0.95,63.93,-3.61,-3.65,282.63,34.09,88716.36,66,二级
香港特别行政区,2016-04-02,38.8,46.51,4.65,27.36,0.44,75.68,-3.53,2.8,293.74,96.94,101020.72,55,二级
西藏自治区,2016-04-02,4.16,4.88,0.35,0.69,0.14,92.34,4.3,-2.59,271.77,49.64,57663.24,47,一级
海外,2016-04-02,13.78,18.18,1.65,2.52,0.27,77.98,3.78,1.62,274.17,78.7,74461.66,39,一级
重庆市,2016-04-02,62.47,84.77,18.71,23.32,0.81,59.47,-1.06,-0.39,292.25,70.34,92719.88,85,二级
福建省,2016-04-02,54.9,74.46,12.6,18.08,1.04,67.12,0.97,3.76,292.33,84.39,96115.15,75,二级
甘肃省,2016-04-02,18.13,36.61,5.2,4.94,0.31,68.01,-3.31,0.05,279.69,52.23,78746.78,37,一级
青海省,2016-04-02,6.48,7.73,0.6,0.77,0.14,81.5,3.97,-2.23,273.11,44.53,62398.56,41,一级
贵州省,2016-04-02,47.37,66.81,9.04,12.81,0.76,64.87,3.9,4.54,293.59,61.26,88786.2,66,二级
