province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-03-14,45.82,58.6,10.02,6.23,0.5,98.46,2.26,2.25,287.54,51.13,81752.69,64,二级
新疆维吾尔自治区,2013-03-14,15.33,16.02,2.05,1.73,0.2,61.61,0.41,0.23,275.96,43.81,81689.13,31,一级
宁夏回族自治区,2013-03-14,47.83,88.87,27.18,16.89,0.52,49.24,0.22,3.28,280.91,37.39,84347.3,70,二级
上海市,2013-03-14,25.04,41.76,16.92,30.35,0.56,68.43,-2.6,-6.71,278.41,69.36,102906.28,42,一级
浙江省,2013-03-14,37.9,52.66,19.83,26.58,0.55,64.09,-2.98,-4.97,278.07,68.44,99229.55,54,二级
吉林省,2013-03-14,23.12,34.43,12.77,13.05,0.49,61.0,5.03,5.67,264.88,65.12,97476.64,35,一级
江苏省,2013-03-14,26.91,46.51,16.43,18.74,0.66,68.24,-3.74,-3.8,276.72,59.47,102948.28,47,一级
内蒙古自治区,2013-03-14,15.05,20.5,11.41,6.36,0.28,52.33,3.62,2.13,271.56,46.18,90172.63,27,一级
山东省,2013-03-14,42.83,78.79,42.17,28.07,0.83,53.59,-1.72,2.11,275.17,37.68,102033.49,65,二级
河南省,2013-03-14,49.96,66.02,25.36,25.19,1.0,42.82,-4.26,1.98,277.9,40.22,100025.91,69,二级
台湾省,2013-03-14,20.69,30.76,5.41,11.18,0.26,72.08,-1.48,-4.6,288.34,82.45,93388.18,37,一级
河北省,2013-03-14,65.46,106.81,58.34,37.79,1.17,41.58,1.84,5.1,274.72,42.33,96339.86,89,二级
四川省,2013-03-14,42.29,76.48,12.85,7.42,0.35,76.85,1.41,1.85,279.85,46.2,75724.87,64,二级
海南省,2013-03-14,24.85,33.17,3.98,4.62,0.3,66.94,-3.74,-1.28,294.63,88.86,99491.84,36,一级
安徽省,2013-03-14,32.74,48.38,15.74,22.16,0.55,54.54,-5.21,-2.29,277.52,47.69,101573.23,49,一级
广西壮族自治区,2013-03-14,71.16,86.75,21.37,8.44,0.65,69.06,-4.49,-2.91,290.25,64.36,97473.53,96,二级
湖南省,2013-03-14,88.44,95.52,26.16,16.99,0.7,41.16,-4.21,-3.13,283.82,65.78,98171.46,117,三级
黑龙江省,2013-03-14,17.59,21.6,7.77,9.67,0.32,55.38,5.45,3.36,259.93,74.3,97821.05,28,一级
天津市,2013-03-14,57.1,79.39,54.51,45.34,1.41,36.44,1.7,6.01,276.61,37.87,102820.85,78,二级
陕西省,2013-03-14,66.2,96.07,25.35,17.08,0.92,45.92,-2.64,4.01,278.74,56.74,89371.55,90,二级
江西省,2013-03-14,54.62,62.17,18.78,14.51,0.57,51.47,-3.86,-4.92,282.89,63.77,99619.77,75,二级
湖北省,2013-03-14,46.64,52.06,23.64,16.47,0.48,51.83,-4.64,0.09,280.61,51.24,97708.85,65,二级
北京市,2013-03-14,85.89,106.32,50.85,59.31,1.44,26.89,0.82,5.61,274.86,44.27,98730.82,114,三级
辽宁省,2013-03-14,42.15,63.29,38.64,19.52,0.89,53.46,3.87,5.85,270.34,50.26,99950.24,59,二级
广东省,2013-03-14,53.61,66.88,18.35,18.02,0.85,55.35,-4.59,-4.01,290.82,69.17,99578.31,74,二级
山西省,2013-03-14,73.19,107.99,43.38,26.17,0.91,36.98,0.29,4.9,275.58,53.81,89178.44,98,二级
香港特别行政区,2013-03-14,38.58,58.6,10.82,38.53,0.92,45.06,-7.56,-3.96,292.25,78.17,101404.27,55,二级
西藏自治区,2013-03-14,5.47,6.22,0.51,0.45,0.13,87.45,6.2,2.07,266.66,56.18,57412.4,44,一级
海外,2013-03-14,15.06,17.9,3.04,2.11,0.22,74.77,2.55,-0.32,268.94,76.59,74534.29,38,一级
重庆市,2013-03-14,67.99,144.17,25.17,10.71,0.58,56.61,-6.87,4.76,285.04,51.75,93643.49,98,二级
福建省,2013-03-14,36.12,43.76,15.23,15.02,0.6,57.17,-3.93,-3.45,284.58,69.94,96748.81,52,二级
甘肃省,2013-03-14,32.65,63.24,8.38,4.56,0.28,57.1,-1.3,1.93,278.09,36.43,78809.08,57,二级
青海省,2013-03-14,6.22,10.74,1.25,0.9,0.15,73.51,2.4,0.44,271.41,30.61,62235.14,37,一级
贵州省,2013-03-14,78.84,129.44,27.18,14.21,0.59,59.86,-3.5,3.51,284.34,71.72,89585.53,105,三级
