province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-03-31,30.24,38.53,8.93,8.73,0.58,76.01,-2.72,-1.27,284.39,76.34,81899.66,44,一级
新疆维吾尔自治区,2017-03-31,20.43,30.31,1.83,2.4,0.21,65.96,-0.24,-0.86,279.56,46.32,82258.2,33,一级
宁夏回族自治区,2017-03-31,20.13,37.74,14.37,20.61,0.58,64.42,-0.72,-2.42,278.06,44.61,85050.33,38,一级
上海市,2017-03-31,33.87,46.0,9.5,25.28,0.62,105.12,-1.74,-8.78,283.12,73.69,102039.33,55,二级
浙江省,2017-03-31,23.38,35.16,9.51,21.43,0.55,77.78,-0.43,-4.92,283.39,81.56,98470.5,39,一级
吉林省,2017-03-31,38.34,48.09,7.17,12.13,0.61,71.58,1.11,-2.11,275.81,51.55,97555.27,55,二级
江苏省,2017-03-31,45.2,65.76,11.03,22.83,0.68,96.26,-1.72,-5.93,282.91,64.53,102176.23,63,二级
内蒙古自治区,2017-03-31,5.85,8.65,3.83,3.62,0.25,68.7,1.17,-1.53,274.89,51.71,90938.11,35,一级
山东省,2017-03-31,56.77,89.8,15.33,27.52,0.83,76.7,-0.71,-4.95,282.21,53.41,101419.16,78,二级
河南省,2017-03-31,80.89,109.8,15.48,33.33,1.14,61.63,-0.84,-3.27,282.61,73.53,99705.33,108,三级
台湾省,2017-03-31,23.5,28.63,5.71,15.95,0.23,68.93,1.97,-0.19,291.17,77.51,93063.26,35,一级
河北省,2017-03-31,31.96,52.97,10.08,22.72,0.53,71.52,0.65,-3.81,279.3,44.6,96275.44,52,二级
四川省,2017-03-31,12.58,20.88,4.57,9.31,0.34,77.92,0.8,-1.83,277.93,54.27,76116.32,39,一级
海南省,2017-03-31,19.92,30.86,5.13,5.64,0.38,57.75,-0.58,-1.32,296.4,83.16,99326.86,31,一级
安徽省,2017-03-31,54.16,72.55,11.33,22.4,0.69,86.1,-1.82,-5.29,283.34,69.72,100949.38,74,二级
广西壮族自治区,2017-03-31,25.84,37.17,13.0,8.55,0.7,62.39,-3.08,-7.48,288.11,79.76,97495.68,38,一级
湖南省,2017-03-31,38.2,53.55,12.42,11.76,0.79,83.19,-1.79,-5.74,284.37,77.83,98090.25,54,二级
黑龙江省,2017-03-31,16.66,22.55,3.15,6.47,0.4,71.66,1.88,-1.8,273.96,62.81,98452.61,36,一级
天津市,2017-03-31,39.94,66.91,13.99,45.12,0.76,63.91,0.83,-2.95,282.68,37.27,102474.39,59,二级
陕西省,2017-03-31,16.61,30.79,9.72,17.72,0.54,62.21,-0.44,-3.32,281.27,43.22,89690.83,32,一级
江西省,2017-03-31,26.12,37.49,12.01,12.51,0.69,78.27,-0.45,-5.88,285.08,81.62,99243.37,40,一级
湖北省,2017-03-31,38.58,52.96,11.29,13.58,0.72,79.2,-1.83,-3.06,283.92,67.25,97531.63,55,二级
北京市,2017-03-31,14.37,30.21,4.8,18.33,0.34,71.27,0.93,-3.17,281.67,35.99,98619.72,36,一级
辽宁省,2017-03-31,40.98,57.53,10.88,17.98,0.6,71.11,0.18,-4.39,279.27,37.76,99686.46,58,二级
广东省,2017-03-31,21.62,36.11,9.49,17.91,0.81,56.93,-0.63,-5.45,290.05,86.27,99349.68,37,一级
山西省,2017-03-31,34.99,57.42,17.01,21.48,0.76,67.75,-0.38,-3.73,277.4,48.48,89346.89,54,二级
香港特别行政区,2017-03-31,23.35,35.12,7.64,32.32,0.7,52.06,-1.2,-5.2,292.04,88.78,101123.62,41,一级
西藏自治区,2017-03-31,2.4,2.94,0.15,0.73,0.13,87.69,3.68,-1.65,270.79,41.07,57802.49,44,一级
海外,2017-03-31,11.97,15.5,2.28,2.86,0.25,71.0,2.95,-0.07,272.1,75.35,74943.22,36,一级
重庆市,2017-03-31,26.21,38.75,13.91,17.37,0.51,59.15,-2.3,-0.62,286.62,55.5,93936.62,39,一级
福建省,2017-03-31,22.83,37.22,10.19,18.79,0.71,56.43,1.26,-1.89,287.04,88.7,96280.56,38,一级
甘肃省,2017-03-31,8.3,14.62,3.51,5.68,0.25,73.66,-0.73,-0.5,277.98,34.91,79396.51,37,一级
青海省,2017-03-31,0.85,1.2,0.25,0.55,0.14,83.66,2.92,-1.89,269.21,32.76,62783.39,42,一级
贵州省,2017-03-31,23.79,38.71,13.97,9.58,0.52,69.36,-1.92,-3.67,283.85,78.59,89815.25,39,一级
