province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-03-04,31.38,44.92,6.81,7.23,0.57,72.82,8.53,3.07,287.15,53.28,81272.8,45,一级
新疆维吾尔自治区,2015-03-04,17.81,32.99,2.46,2.3,0.26,69.65,0.45,-0.08,267.83,49.7,81518.26,35,一级
宁夏回族自治区,2015-03-04,35.88,73.09,27.02,13.14,0.76,46.0,-2.87,4.46,268.46,60.93,84096.49,62,二级
上海市,2015-03-04,19.48,47.39,13.17,23.25,0.65,67.17,-0.92,-6.96,277.09,58.67,102659.38,48,一级
浙江省,2015-03-04,30.76,51.34,12.79,21.21,0.63,54.7,-3.35,-5.0,276.86,69.54,98957.95,51,二级
吉林省,2015-03-04,31.68,40.7,12.25,12.15,0.67,68.15,4.89,-5.41,261.37,80.01,97129.87,46,一级
江苏省,2015-03-04,21.85,55.91,16.11,16.86,0.73,60.0,-1.33,-5.3,275.12,38.86,102695.92,53,二级
内蒙古自治区,2015-03-04,7.28,11.22,8.33,4.73,0.33,63.21,1.72,0.15,262.12,49.63,90394.47,32,一级
山东省,2015-03-04,26.96,58.82,32.55,28.63,0.97,47.48,0.67,-4.1,273.16,24.31,101799.31,55,二级
河南省,2015-03-04,27.03,66.92,20.1,19.99,0.81,53.53,-4.75,-0.02,274.34,19.97,99863.46,59,二级
台湾省,2015-03-04,28.4,35.92,7.45,14.56,0.3,58.68,-1.0,-2.76,288.47,82.99,93159.08,41,一级
河北省,2015-03-04,23.5,42.93,19.01,20.15,0.72,54.43,1.82,-1.21,268.95,24.16,96261.25,43,一级
四川省,2015-03-04,22.31,39.0,6.53,6.96,0.44,64.37,5.31,2.87,275.41,55.04,75031.79,40,一级
海南省,2015-03-04,22.96,35.33,4.75,5.46,0.42,51.07,-1.67,-0.47,295.19,87.14,99155.39,36,一级
安徽省,2015-03-04,27.04,56.03,16.25,17.05,0.74,44.26,-5.02,-4.05,275.42,35.79,101333.84,54,二级
广西壮族自治区,2015-03-04,37.24,50.78,12.88,9.82,0.8,51.52,-4.1,-0.58,285.95,71.53,97044.64,53,二级
湖南省,2015-03-04,43.97,107.66,17.0,16.11,0.95,45.57,-5.82,-2.92,280.88,61.11,97753.97,79,二级
黑龙江省,2015-03-04,16.13,20.09,6.74,6.93,0.39,62.47,2.25,-4.74,258.08,81.53,98064.0,32,一级
天津市,2015-03-04,19.54,44.17,16.47,28.93,0.7,45.34,1.58,-2.2,272.99,19.64,102782.35,45,一级
陕西省,2015-03-04,27.91,58.61,19.87,15.64,1.3,51.91,-4.78,1.61,269.91,58.6,89139.09,55,二级
江西省,2015-03-04,36.15,59.88,13.97,15.22,0.86,40.23,-4.89,-4.45,279.99,70.29,99299.69,55,二级
湖北省,2015-03-04,37.54,88.38,13.55,13.91,0.72,59.17,-6.54,-1.22,276.69,45.43,97400.44,70,二级
北京市,2015-03-04,19.07,30.25,12.11,20.81,0.54,52.96,2.09,-0.65,270.63,19.61,98710.38,31,一级
辽宁省,2015-03-04,18.94,30.64,15.04,10.66,0.78,55.17,3.68,-5.34,265.46,54.98,99739.82,31,一级
广东省,2015-03-04,18.25,25.94,11.02,16.43,0.9,33.98,-3.82,-3.71,286.36,85.38,99252.76,27,一级
山西省,2015-03-04,19.09,40.4,28.58,18.32,1.26,54.21,-0.32,1.1,266.7,30.35,89017.25,41,一级
香港特别行政区,2015-03-04,19.3,29.42,6.38,22.22,0.92,34.72,-6.68,-4.94,290.15,88.25,101046.86,30,一级
西藏自治区,2015-03-04,4.85,5.65,0.64,0.46,0.18,83.32,7.47,3.13,260.63,63.89,56484.72,42,一级
海外,2015-03-04,13.54,18.72,3.11,3.03,0.27,73.7,1.29,-1.14,265.06,72.85,74064.0,37,一级
重庆市,2015-03-04,40.5,83.42,15.23,14.03,0.61,49.58,-8.58,4.58,279.26,52.35,93204.44,67,二级
福建省,2015-03-04,19.9,27.49,11.28,13.3,0.79,47.64,-3.85,-3.28,280.38,89.7,96462.86,29,一级
甘肃省,2015-03-04,21.97,59.38,11.99,6.22,0.51,63.75,-1.51,0.81,266.81,58.16,78371.04,55,二级
青海省,2015-03-04,6.78,11.28,1.44,1.07,0.16,74.67,4.04,-0.47,263.55,66.48,61326.24,38,一级
贵州省,2015-03-04,32.91,58.19,17.61,9.64,0.54,54.95,-3.68,4.56,281.57,64.19,88982.55,55,二级
